,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,292.03400,408.83400,578.50700,131.60800,,1410.98300,447.20500,,4842.89500,89.36700,5517.08000,6928.06300,581.49200,1624.02300,159.86300,2324.60300,2906.09500,47.95700,3817.30400,-403.52200,4021.96800,6928.06300
2021-12-31,445.08400,383.56900,477.64300,122.82200,,1429.11800,443.75800,,4793.26900,69.10400,5442.60300,6871.72200,680.11900,1740.10200,165.41100,2436.85500,3116.97400,47.92900,3517.95400,-346.95900,3754.74800,6871.72200
2020-12-31,375.88000,395.07100,513.19600,138.27800,,1422.42500,473.91200,,5105.71200,41.80200,5730.13400,7152.55900,540.02700,2377.88800,252.91300,3276.07500,3816.10200,47.81200,3096.22800,-297.29800,3336.45700,7152.55900
2019-12-31,301.08300,418.67300,476.55700,110.01900,,1306.33200,430.71900,,4401.59000,52.44700,5003.48700,6309.82000,563.05500,1858.94300,284.85300,2767.44500,3330.50000,47.53600,2824.91600,-344.39200,2979.32000,6309.82000
2018-12-31,357.16100,366.28600,427.77800,84.94400,,1236.16900,432.76600,,4571.63100,34.97900,5041.82200,6277.99100,582.45600,2072.20000,382.22200,3155.55700,3738.01300,47.24800,2427.59900,-341.08500,2539.97800,6277.99100
2017-12-31,333.55800,345.87500,395.74400,53.63000,,1128.80700,382.99900,,4619.34000,46.53600,5052.68500,6181.49200,483.87600,2162.92700,379.07200,3267.08500,3750.96100,46.87100,2285.88600,-265.09100,2430.53100,6181.49200
2016-12-31,543.78900,271.99300,316.17100,48.56100,2.87900,1183.39300,302.89900,,2368.38300,34.82600,2707.82000,3891.21300,427.64600,852.07600,69.53500,1326.05000,1753.69600,45.81400,2194.59300,-438.71700,2137.51700,3891.21300
2015-12-31,338.36600,262.41600,330.27500,65.81000,6.97200,1003.83900,316.12300,,2495.82700,53.64400,2867.93500,3871.77400,664.12000,641.85000,89.28700,1196.56100,1860.68100,43.51700,2016.17600,-371.12400,2011.09300,3871.77400
2014-12-31,303.23600,273.70400,335.59300,75.95300,7.42200,995.90800,317.43500,1.15000,2540.27300,64.01000,2926.87900,3922.78700,632.76900,700.00000,109.87500,1376.31900,2009.08800,43.42000,1827.84500,-260.89500,1913.69900,3922.78700
2013-12-31,431.98400,295.29000,333.62100,76.31400,10.42800,1200.55400,325.90000,1.71500,2609.80000,70.09500,3008.45300,4209.00700,635.12000,930.00000,103.65800,1657.87100,2292.99100,43.24300,1696.42400,-110.85500,1916.01600,4209.00700
2012-12-31,337.03900,297.97600,323.34700,55.87200,7.96300,1073.22200,297.94500,2.06600,2297.24400,61.86300,2660.46500,3733.68700,275.30000,965.28000,121.75000,1676.85000,1952.15000,43.10200,1601.46000,-132.04800,1781.53700,3733.68700
2011-12-31,584.08800,286.22600,298.77500,62.25100,7.90200,1280.25600,251.91200,2.00800,2318.32900,71.32000,2643.84700,3924.10300,271.00700,954.80900,99.68700,1670.31300,1941.32000,42.92300,1847.10600,-159.35300,1982.78300,3924.10300
2010-12-31,208.45200,294.19600,338.59800,32.71900,7.95900,921.23300,287.70500,4.89900,2360.93300,68.02700,2721.92200,3643.15500,420.76300,813.40900,109.11700,1435.11400,1855.87700,42.24500,1578.91300,-51.88000,1787.27800,3643.15500
2009-12-31,188.30500,366.03800,360.84300,21.87200,8.86600,1003.93400,317.49900,12.08900,2431.01700,74.13000,2835.07100,3839.00500,337.10700,1192.49100,160.68400,1916.82400,2253.93100,42.03300,1431.87800,-34.12000,1585.07400,3839.00500
