,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,1796.23200,494.64500,719.31600,124.17900,23.60400,3157.97600,498.61200,8830.89200,738.63500,94.59900,10343.69000,13501.67000,568.70800,1197.71600,195.91200,3317.70600,3886.41400,0.00300,9898.20300,-466.82200,9615.25200,13501.67000
2021-12-31,875.47800,423.53700,572.23900,109.13600,10.08900,1990.47900,511.63900,14387.01000,601.28200,104.18900,15808.91000,17799.39000,680.93800,10.51400,182.19100,3433.21900,4114.15700,0.00300,13525.34000,-175.55300,13685.24000,17799.39000
2020-12-31,996.67800,419.42400,622.25300,90.62100,10.85900,2139.83500,491.37100,9561.14000,491.41300,86.72300,10832.78000,12972.62000,631.53600,12.25800,196.97100,2461.14200,3092.67800,0.00300,9268.01200,282.45600,9879.94000,12972.62000
2019-12-31,1120.20500,392.67200,554.00700,102.33100,10.94000,2180.15500,499.33900,4638.20500,409.65600,79.63600,5828.70500,8008.85900,905.49500,13.57900,160.92300,1348.30700,2253.80200,0.00300,5470.77900,-87.34800,5755.05700,8008.85900
2018-12-31,850.35600,392.44300,583.81500,187.24900,9.61500,2023.47800,508.69000,2655.70900,352.89300,70.29800,3587.59000,5611.06800,450.79500,438.93700,147.76600,1139.94200,1590.73700,0.00300,3722.07300,-46.95800,4020.33100,5611.06800
2017-12-31,760.53800,464.84700,594.80400,146.13500,10.32500,1976.64900,493.49600,1027.73600,680.18200,94.94900,2296.36300,4273.01200,502.69600,434.58100,183.27600,840.06600,1342.76200,0.00300,1830.43900,738.79400,2930.25000,4273.01200
2016-12-31,844.00000,372.34800,524.96100,91.01400,12.20100,1844.52400,488.61400,830.79000,638.72400,47.85200,2005.98000,3850.50400,471.32200,434.18600,140.53700,800.02200,1271.34400,0.00300,1828.58100,417.76600,2579.16000,3850.50400
2015-12-31,790.47700,391.48500,490.22400,94.36900,11.04100,1777.59600,437.69000,719.84000,709.97400,64.61800,1932.12200,3709.71800,441.35100,433.88300,110.50600,777.86400,1219.21500,0.00300,1808.05500,382.13800,2490.50300,3709.71800
2014-12-31,697.63500,377.64000,470.99700,108.34800,61.74700,1716.36700,428.83600,389.30900,754.66900,52.09700,1624.91100,3341.27800,446.76100,435.71000,118.73500,709.36200,1156.12300,0.00300,1694.96200,218.94500,2185.15500,3341.27800
2013-12-31,608.92000,422.66000,516.24500,130.63700,79.01700,1757.47900,414.40100,377.87000,783.95800,55.08200,1631.31100,3388.79000,487.47200,435.61500,116.87100,714.59590,1202.06800,0.00300,1606.11700,340.71700,2186.72200,3388.79000
2012-12-31,921.07300,398.73900,455.12000,92.49000,69.26000,1936.68200,416.93800,293.61300,756.35700,39.91300,1506.82100,3443.50300,472.40000,732.41400,108.09500,955.56300,1427.96300,0.00300,1528.32700,274.53200,2015.54000,3443.50300
2011-12-31,813.11500,398.67400,433.51000,99.07900,,1798.15500,349.50100,,728.43010,209.52800,1298.64800,3096.80300,459.11500,731.69800,76.08600,893.30600,1352.42100,0.00300,1359.91000,198.69000,1744.38200,3096.80300
2010-12-31,1031.60900,387.99600,398.10000,109.62000,,1975.34600,333.61700,,567.86200,172.96300,1087.41800,3062.76400,666.62700,731.10000,64.78000,855.61790,1522.24500,0.00300,1181.68700,198.02000,1540.51900,3062.76400
2009-12-31,744.81400,345.73400,351.20600,77.81800,,1562.67400,302.41700,,532.40500,125.08500,973.17900,2535.85300,419.97200,737.91900,55.85500,836.66800,1256.64000,0.00300,996.19700,133.08200,1279.21300,2535.85300
