,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,1242.00000,11803.00000,6322.00000,1696.00000,21063.00000,5900.00000,22158.00000,2464.00000,30522.00000,51585.00000,15341.00000,9243.00000,8433.00000,17676.00000,33017.00000,482.00000,37403.00000,-2152.00000,18568.00000,51585.00000
2021-12-31,1603.00000,11539.00000,5340.00000,1505.00000,19987.00000,5417.00000,22076.00000,2593.00000,30086.00000,50073.00000,13978.00000,10490.00000,7964.00000,18454.00000,32432.00000,482.00000,35420.00000,-1920.00000,17641.00000,50073.00000
2020-12-31,2824.00000,11185.00000,5745.00000,1789.00000,21543.00000,5100.00000,22170.00000,2495.00000,29765.00000,51308.00000,15964.00000,9995.00000,9688.00000,19683.00000,35647.00000,482.00000,33498.00000,-3550.00000,15661.00000,51308.00000
2019-12-31,902.00000,11401.00000,6306.00000,1679.00000,20288.00000,4475.00000,21992.00000,2594.00000,29061.00000,49349.00000,16801.00000,9010.00000,9560.00000,18570.00000,35371.00000,482.00000,31633.00000,-3818.00000,13978.00000,49349.00000
2018-12-31,963.00000,10335.00000,5977.00000,914.00000,18189.00000,3978.00000,22179.00000,1062.00000,27219.00000,45408.00000,14739.00000,11444.00000,7493.00000,18937.00000,33676.00000,482.00000,29326.00000,-3778.00000,11732.00000,45408.00000
2017-12-31,2983.00000,8857.00000,5303.00000,1185.00000,18328.00000,3517.00000,12616.00000,585.00000,16718.00000,35046.00000,13099.00000,3980.00000,6532.00000,10512.00000,23611.00000,482.00000,26444.00000,-2820.00000,11435.00000,35046.00000
2016-12-31,2334.00000,7611.00000,5118.00000,1471.00000,16534.00000,3477.00000,12123.00000,1038.00000,16638.00000,33172.00000,13450.00000,2988.00000,6433.00000,9421.00000,22871.00000,482.00000,24543.00000,-3387.00000,10301.00000,33172.00000
2015-12-31,2785.00000,7803.00000,3366.00000,617.00000,14571.00000,3466.00000,12206.00000,1754.00000,17426.00000,31997.00000,12445.00000,2898.00000,5916.00000,8814.00000,21259.00000,482.00000,23204.00000,-3286.00000,10738.00000,31997.00000
2014-12-31,4388.00000,8641.00000,3221.00000,1157.00000,17407.00000,3329.00000,12643.00000,1958.00000,17930.00000,35337.00000,13751.00000,3392.00000,6365.00000,9757.00000,23508.00000,482.00000,21127.00000,-2932.00000,11829.00000,35337.00000
2013-12-31,5301.00000,9150.00000,2890.00000,821.00000,18162.00000,3359.00000,12976.00000,997.00000,17332.00000,35494.00000,12259.00000,3908.00000,4826.00000,8734.00000,20993.00000,482.00000,19428.00000,-1185.00000,14501.00000,35494.00000
2012-12-31,3296.00000,9168.00000,2776.00000,504.00000,15744.00000,3403.00000,13431.00000,1731.00000,18565.00000,34309.00000,11620.00000,3908.00000,7391.00000,11299.00000,22919.00000,482.00000,17860.00000,-2775.00000,11390.00000,34309.00000
2011-12-31,2649.00000,9597.00000,2310.00000,812.00000,15368.00000,3284.00000,15389.00000,842.00000,19515.00000,34883.00000,11145.00000,3907.00000,6599.00000,10506.00000,21651.00000,482.00000,18917.00000,-2312.00000,13232.00000,34883.00000
2010-12-31,2613.00000,8721.00000,2158.00000,694.00000,14186.00000,2971.00000,14641.00000,747.00000,18359.00000,32545.00000,11177.00000,2430.00000,5622.00000,8052.00000,19229.00000,482.00000,17076.00000,-1436.00000,13316.00000,32545.00000
2009-12-31,2263.00000,8127.00000,2126.00000,733.00000,13249.00000,2912.00000,14367.00000,549.00000,17828.00000,31077.00000,10371.00000,3159.00000,5124.00000,8283.00000,18654.00000,482.00000,15093.00000,-1207.00000,12423.00000,31077.00000
