,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,1204.00000,2017.00000,424.00000,,81.00000,3726.00000,29630.00000,,243.00000,1801.00000,31674.00000,35740.00000,3887.00000,4125.00000,1084.00000,9312.00000,13199.00000,2.00000,5685.00000,,22541.00000,35740.00000
2021-12-31,4077.00000,1686.00000,369.00000,,41.00000,6173.00000,28182.00000,,243.00000,1865.00000,30290.00000,36811.00000,4073.00000,6688.00000,932.00000,9901.00000,13974.00000,2.00000,3960.00000,,22837.00000,36811.00000
2020-12-31,1501.00000,695.00000,224.00000,,175.00000,2595.00000,14439.00000,,261.00000,1737.00000,16437.00000,19229.00000,1906.00000,3160.00000,1118.00000,5754.00000,7660.00000,2.00000,3478.00000,,11569.00000,19229.00000
2019-12-31,705.00000,1042.00000,205.00000,,239.00000,2191.00000,14445.00000,,261.00000,1911.00000,16617.00000,19088.00000,2496.00000,1839.00000,1054.00000,4456.00000,6952.00000,2.00000,4042.00000,,12136.00000,19088.00000
2018-12-31,1268.00000,821.00000,242.00000,,249.00000,2580.00000,13548.00000,125.00000,264.00000,1386.00000,15323.00000,17903.00000,1818.00000,2284.00000,538.00000,3974.00000,5792.00000,2.00000,3470.00000,,12111.00000,17903.00000
2017-12-31,2109.00000,652.00000,212.00000,,34.00000,3007.00000,11766.00000,66.00000,270.00000,1894.00000,13996.00000,17003.00000,2128.00000,2283.00000,414.00000,3596.00000,5724.00000,2.00000,2547.00000,,11279.00000,17003.00000
2016-12-31,2559.00000,521.00000,181.00000,,37.00000,3298.00000,10841.00000,420.00000,272.00000,1628.00000,13161.00000,16459.00000,1566.00000,2728.00000,357.00000,4482.00000,6048.00000,2.00000,1728.00000,,10411.00000,16459.00000
2015-12-31,1391.00000,428.00000,155.00000,,722.00000,3194.00000,10022.00000,,272.00000,1666.00000,11960.00000,15154.00000,1462.00000,3207.00000,334.00000,5317.00000,6779.00000,2.00000,2298.00000,,8375.00000,15154.00000
2014-12-31,1025.00000,463.00000,241.00000,15.00000,615.00000,2359.00000,10390.00000,239.00000,272.00000,1649.00000,12550.00000,14909.00000,1419.00000,2648.00000,289.00000,4901.00000,6320.00000,2.00000,2583.00000,,8589.00000,14909.00000
2013-12-31,393.00000,439.00000,220.00000,16.00000,78.00000,1730.00000,8626.00000,225.00000,274.00000,1439.00000,10564.00000,12294.00000,1250.00000,2653.00000,303.00000,4429.00000,5679.00000,1.00000,1665.00000,,6615.00000,12294.00000
2012-12-31,229.39600,327.60000,197.05600,13.43800,282.86500,1050.35500,10078.35000,204.12900,298.14200,1438.05400,12018.67000,13069.03000,1034.79000,3721.19300,305.32300,6166.93200,7201.72200,1.35000,2514.64000,,5867.30800,13069.03000
2011-12-31,537.48400,283.81600,241.60900,14.26300,251.77100,1402.29200,8600.86700,169.53200,298.14200,976.32300,10044.86000,11447.16000,1069.51100,2528.90500,255.15600,4726.50700,5796.01800,1.33100,2335.06600,-3.13000,5651.13800,11447.16000
2010-12-31,111.16000,276.20400,173.61500,11.44100,186.37200,1197.18300,7563.78600,72.04500,298.18200,547.90600,8481.91900,9679.10200,769.22000,2601.67000,288.80800,4683.85700,5453.07700,1.26200,1510.42700,7.36100,4226.02500,9679.10200
2009-12-31,27.36800,356.77000,139.17700,9.01100,56.93500,616.11800,7566.85600,,309.25900,374.64500,8251.14600,8867.26500,571.19100,2761.01100,334.11200,4653.04300,5224.23400,1.25200,917.68800,51.00900,3643.03100,8867.26500
