,cash-on-hand,receivables-total,inventory,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,299.00000,1736.00000,1768.00000,383.00000,4186.00000,3789.00000,432.00000,7982.00000,1490.00000,14310.00000,18496.00000,6349.00000,5317.00000,500.00000,7772.00000,14121.00000,105.00000,9197.00000,-1708.00000,4375.00000,18496.00000
2021-12-31,286.00000,1489.00000,1398.00000,221.00000,3394.00000,3827.00000,424.00000,8180.00000,1713.00000,14784.00000,18178.00000,5315.00000,6262.00000,456.00000,8648.00000,13963.00000,105.00000,9028.00000,-1721.00000,4215.00000,18178.00000
2020-12-31,435.00000,1537.00000,1284.00000,226.00000,3482.00000,3713.00000,391.00000,8290.00000,1462.00000,14514.00000,17996.00000,5238.00000,6746.00000,525.00000,9122.00000,14360.00000,105.00000,8326.00000,-1732.00000,3636.00000,17996.00000
2019-12-31,397.00000,1576.00000,1226.00000,232.00000,3431.00000,3612.00000,404.00000,8437.00000,1139.00000,14133.00000,17564.00000,4778.00000,7195.00000,543.00000,9472.00000,14250.00000,105.00000,7859.00000,-1448.00000,3314.00000,17564.00000
2018-12-31,321.00000,1375.00000,1330.00000,131.00000,3157.00000,3731.00000,413.00000,9411.00000,1068.00000,14623.00000,17780.00000,4529.00000,8207.00000,504.00000,10092.00000,14621.00000,105.00000,7652.00000,-1500.00000,3159.00000,17780.00000
2017-12-31,281.00000,1389.00000,1217.00000,149.00000,3036.00000,3716.00000,429.00000,8143.00000,1027.00000,13315.00000,16351.00000,4522.00000,7836.00000,605.00000,9635.00000,14157.00000,105.00000,7069.00000,-1457.00000,2194.00000,16351.00000
2016-12-31,280.00000,1231.00000,1238.00000,191.00000,2940.00000,3569.00000,438.00000,7535.00000,629.00000,12171.00000,15111.00000,4474.00000,6698.00000,464.00000,8711.00000,13185.00000,105.00000,6571.00000,-1575.00000,1926.00000,15111.00000
2015-12-31,251.00000,1344.00000,1250.00000,391.00000,3236.00000,3621.00000,456.00000,7236.00000,702.00000,12015.00000,15251.00000,5739.00000,5275.00000,468.00000,7374.00000,13113.00000,105.00000,6597.00000,-1376.00000,2138.00000,15251.00000
2014-12-31,443.00000,1276.00000,1279.00000,342.00000,3340.00000,3769.00000,1.00000,7266.00000,777.00000,11813.00000,15153.00000,4364.00000,5935.00000,500.00000,7938.00000,12302.00000,105.00000,6689.00000,-1213.00000,2851.00000,15153.00000
2013-12-31,273.00000,1424.00000,1248.00000,322.00000,3267.00000,3856.00000,,7418.00000,933.00000,12207.00000,15474.00000,3835.00000,6330.00000,497.00000,8032.00000,11867.00000,105.00000,6749.00000,-936.00000,3607.00000,15474.00000
2012-12-31,281.00000,1454.00000,1365.00000,280.00000,3380.00000,3782.00000,,7397.00000,610.00000,11789.00000,15169.00000,4523.00000,6082.00000,690.00000,8181.00000,12704.00000,105.00000,5615.00000,-946.00000,2465.00000,15169.00000
2011-12-31,460.00000,1188.00000,1174.00000,247.00000,3069.00000,3281.00000,,5077.00000,516.00000,8874.00000,11943.00000,3313.00000,5037.00000,592.00000,6832.00000,10145.00000,105.00000,5305.00000,-1006.00000,1798.00000,11943.00000
2010-12-31,444.00000,1190.00000,1056.00000,225.00000,2915.00000,3128.00000,,5084.00000,720.00000,8932.00000,11847.00000,3184.00000,4908.00000,639.00000,6509.00000,9693.00000,105.00000,6122.00000,-1914.00000,2154.00000,11847.00000
2009-12-31,334.00000,1093.00000,910.00000,221.00000,2558.00000,3010.00000,,5101.00000,531.00000,8642.00000,11200.00000,2288.00000,4835.00000,947.00000,6637.00000,8925.00000,105.00000,5481.00000,-1966.00000,2275.00000,11200.00000
