,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2022-12-31,3701.00000,11466.00000,3123.00000,14818.00000,,33108.00000,127445.00000,3533.00000,197341.00000,19612.00000,347931.00000,402853.00000,56173.00000,128423.00000,28849.00000,240223.00000,296396.00000,7621.00000,-19415.00000,2766.00000,106457.00000,402853.00000
2021-12-31,19223.00000,12313.00000,3325.00000,16131.00000,,170768.00000,121649.00000,6168.00000,211961.00000,19252.00000,359030.00000,551622.00000,106230.00000,151011.00000,25243.00000,261537.00000,367767.00000,7621.00000,42350.00000,3529.00000,183855.00000,551622.00000
2020-12-31,9740.00000,20215.00000,3695.00000,18358.00000,,52008.00000,127315.00000,1780.00000,267782.00000,52162.00000,449039.00000,525761.00000,63438.00000,153775.00000,28358.00000,283083.00000,346521.00000,7621.00000,37457.00000,4330.00000,179240.00000,525761.00000
2019-12-31,12130.00000,22636.00000,,1631.00000,18364.00000,54761.00000,130128.00000,3695.00000,288513.00000,50533.00000,472869.00000,551669.00000,68911.00000,151309.00000,29421.00000,280824.00000,349735.00000,7621.00000,57936.00000,5470.00000,201934.00000,551669.00000
2018-12-31,5204.00000,26472.00000,,2047.00000,17704.00000,51427.00000,131473.00000,6245.00000,293128.00000,49591.00000,480437.00000,531864.00000,64420.00000,166250.00000,30233.00000,273560.00000,337980.00000,7621.00000,58753.00000,4249.00000,193884.00000,531864.00000
2017-12-31,50498.00000,16522.00000,,1369.00000,10757.00000,79146.00000,125222.00000,1560.00000,219725.00000,18444.00000,364951.00000,444097.00000,81389.00000,125972.00000,19747.00000,220701.00000,302090.00000,6495.00000,50500.00000,7017.00000,142007.00000,444097.00000
2016-12-31,5788.00000,16794.00000,,1555.00000,14232.00000,38369.00000,124899.00000,1674.00000,222067.00000,16812.00000,365452.00000,403821.00000,50576.00000,113681.00000,21748.00000,229135.00000,279711.00000,6495.00000,34734.00000,4961.00000,124110.00000,403821.00000
2015-12-31,5121.00000,16532.00000,,1072.00000,13267.00000,35992.00000,124450.00000,1606.00000,225278.00000,15346.00000,366680.00000,402672.00000,47816.00000,118515.00000,22258.00000,231216.00000,279032.00000,6495.00000,33671.00000,5334.00000,123640.00000,402672.00000
2014-12-31,8603.00000,14527.00000,,831.00000,9645.00000,33606.00000,112898.00000,250.00000,136655.00000,13425.00000,263228.00000,296834.00000,37282.00000,75778.00000,17989.00000,169282.00000,206564.00000,6495.00000,31081.00000,8061.00000,90270.00000,296834.00000
2013-12-31,3339.00000,12918.00000,,960.00000,4780.00000,23196.00000,110968.00000,3860.00000,131485.00000,8278.00000,254591.00000,277787.00000,34995.00000,69290.00000,15766.00000,151310.00000,186305.00000,6495.00000,31141.00000,7880.00000,91482.00000,277787.00000
2012-12-31,4868.00000,12657.00000,,1035.00000,3110.00000,22706.00000,109767.00000,4581.00000,128548.00000,6713.00000,249609.00000,272315.00000,31787.00000,66358.00000,11592.00000,147833.00000,179620.00000,6495.00000,22481.00000,5236.00000,92695.00000,272315.00000
2011-12-31,3045.00000,13231.00000,,1102.00000,4137.00000,22985.00000,107087.00000,3718.00000,130185.00000,6467.00000,247457.00000,270442.00000,30892.00000,61300.00000,12694.00000,133753.00000,164645.00000,6495.00000,25453.00000,3180.00000,105797.00000,270442.00000
2010-12-31,1437.00000,13610.00000,,1458.00000,3179.00000,20854.00000,103196.00000,4515.00000,134121.00000,6705.00000,248537.00000,269391.00000,34854.00000,58971.00000,12743.00000,122587.00000,157441.00000,6495.00000,31792.00000,2712.00000,111950.00000,269391.00000
2009-12-31,3741.00000,14845.00000,,1562.00000,3792.00000,25187.00000,99519.00000,2921.00000,134410.00000,6275.00000,243125.00000,268312.00000,36951.00000,64720.00000,13226.00000,129372.00000,166323.00000,6495.00000,21944.00000,2678.00000,101989.00000,268312.00000
