Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.00899045964211417,0.00024006666666666666,0.00010088970778010382,0.004834090230038586,0.0011429086294416245,0.0011429086294416245,0.0008444384151079794,0.0011784143467282082,0.036889445519754066,0.0007435317669238682,0.010105289121582315,0.0005923432570142845,-0.00037862243153936724,0.020011587944955982,9.009009009009009e-05,0.0003001070972221196,0.0013634264066628948,0.0013688254685988144
2022-09-30,0.008467554120407627,0.00024693333333333334,0.00010542427805339681,0.004940696742534835,0.0014592791878172589,0.0014592791878172589,0.00123126991938241,0.0015390727953480986,0.04114008121750351,0.0007156381143890887,0.010498410703897615,0.0008817968484541598,-0.000443034808064813,0.029152762624912544,0.00013196846846846847,0.00028872524761616356,0.00028466259426091563,0.00022504482908143462
2022-06-30,0.007735611937562695,0.0002652,0.00011840067678013248,0.004743153091917462,0.0008778324873096446,0.0008778324873096446,0.0009920074367211781,0.001115041191453368,0.038103912861968195,0.0008763629547181081,0.008573021524141942,0.000619139602326317,-0.00020618534111260765,0.01957160416296283,8.862162162162163e-05,0.00027151730912689914,0.0008832596910605203,0.0008983804725089328
2022-03-31,0.007758210495523602,0.0002518666666666667,0.00010884760976169309,0.004960996949492281,0.0015994213197969543,0.0015994213197969543,0.0009331819524761833,0.0012987948051719988,0.04379672852859691,0.0008882020612602011,0.008459355439208843,0.0008155071625266567,-0.00035790273667234433,0.026196941345301573,0.0001206036036036036,0.0002631696346138222,0.0010883420820830855,0.0011336503085490528
2021-12-31,0.008122926111503797,0.0002828666666666667,0.00013209400361331765,0.004820641951448671,0.0006895583756345178,0.0006895583756345178,0.0005507525719647084,0.0007367705520071825,0.03928042809973813,0.0008576177026931276,0.00876041419429901,0.00044702898837732213,-0.00014027746532779007,0.013335089857734312,6.117117117117118e-05,0.0002469558537864408,0.0010396450848258723,0.0010726789707583737
2021-09-30,0.008643320682325794,0.00027593333333333334,0.00012657365719365664,0.004822376231719316,0.0012159593908629442,0.0012159593908629442,0.0016055642480175651,0.004459498912317338,0.040456943337508065,0.00079671805616221,0.009429901105293775,0.002723353886673442,-0.0010047527295143992,0.08312240118590977,0.00037940990990990994,0.00025701265224424075,0.0003477717543093262,0.0002631992531957881
2021-06-30,0.007726823609466788,0.00030773333333333335,0.0001536735396174472,0.0047572038047066535,0.0008573350253807107,0.0008573350253807107,0.0006109483139683894,0.0008599607658632279,0.039318380204182324,0.0009024628032313585,0.008325277486910995,0.0005625337441600929,-0.00010783480923345711,0.015569542378496047,7.199099099099099e-05,0.0002172670266118132,0.0006601844756837273,0.0006711580956492596
2021-03-31,0.007382195600562955,0.00031833333333333334,0.00016380014912104616,0.004906485782248637,0.0011178223350253808,0.0011178223350253808,0.0008513215703609151,0.001731277626517652,0.041899123306387336,0.0009531377668395594,0.007882601512507272,0.0012545010374582207,-0.0002092621619331711,0.03342341916001468,0.0001558018018018018,0.00020864902393807563,0.0009153066120496422,0.0009250791017899443
2020-12-31,0.008251612344336738,0.00026526666666666665,0.00011843652318545498,0.004853690639693841,0.0010688020304568527,0.0010688020304568527,0.0008213124702105509,0.00040102673145689475,0.04721241792857414,0.0009254234947069327,0.008118952879581151,0.00029809512854191687,-0.00011723874230520894,0.008720376237294507,4.266216216216216e-05,0.00018928880058497241,0.000865893482479823,0.000892794589077799
2020-09-30,0.007685392919871791,0.00027426666666666665,0.00012528318660204755,0.004768254516887325,0.00087002538071066,0.00087002538071066,0.0006448223604214932,0.000999475365981618,0.04387263273748529,0.0008445229333359642,0.00889631646305992,0.0007036978008993642,-0.00022939936075167192,0.02019320915729036,9.845045045045045e-05,0.00018295603105080842,0.00026111974448399087,0.00023725803183764204
