Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.00033499999999999996,0.0003798285107969373,0.001533700829483941,0.0021551628889846615,0.0029223120422027403,0.0005521108375677182,6.378423031638119e-05,0.002989075867784873,5.85e-05,0.0005046627914706295,0.0034007333194881082,0.0035967408737079096
2022-09-30,0.00033306666666666667,0.0003927152935103668,0.001600961820794868,0.0020394434050138035,0.0029223120422027403,0.0005582887785661075,6.449637282084393e-05,0.0029481471438785336,5.9225225225225226e-05,0.000496160010635862,0.001441305795658806,0.0015243781207573324
2022-06-30,0.0003373333333333333,0.0004030569814459007,0.0014155126835337355,0.001958260497985244,0.0026945994155375915,0.0004933066936474659,5.700792048545476e-05,0.002568277425122818,5.164864864864865e-05,0.0004947492817100103,-0.0005773816770386496,-0.0006106601378103716
2022-03-31,0.00034073333333333334,0.0004270740730119584,0.0015461651675014922,0.0020817580288395054,0.002732551519981783,0.0005592363155290507,6.530711967207846e-05,0.0027908273613635403,5.8373873873873876e-05,0.0004885169619841791,-0.004958142066328174,-0.005243913753959824
2021-12-31,0.0003394,0.00039613862521866306,0.001578354843952224,0.0021978140980941224,0.0026945994155375915,0.0005416689802360845,6.369658200813961e-05,0.0028304770626478067,5.7418918918918915e-05,0.0004938733002932248,0.0047121506169479875,0.004983744132455498
2021-09-30,0.0003370666666666667,0.00040689254681540535,0.0017419208282365968,0.002271138470454032,0.0028843599377585487,0.0005852935820099874,6.90321727723452e-05,0.0031886033968282794,6.286486486486486e-05,0.0004883781048961895,0.0008519289023840044,0.0009010314002389623
2021-06-30,0.0003318,0.0004010675059505033,0.001585743310205871,0.002841006624144726,0.0028843599377585487,0.0006890678301915219,8.093956064824688e-05,0.0038933448615905667,7.531081081081081e-05,0.0004823304355533234,-0.0009665100724009768,-0.0010222166678974546
2021-03-31,0.00031886666666666665,0.0003762259470620286,0.0016906476948941286,0.0022412848191988247,0.0031500246688678886,0.0006109907844450058,7.168718610949611e-05,0.0034661513058181458,6.904054054054054e-05,0.0004712070964835181,-0.005349955957862774,-0.005658310563757652
2020-12-31,0.00032713333333333333,0.000344053798285108,0.001389596147253999,0.0019009970973177812,0.0026945994155375915,0.0004172952784801659,4.896801421071238e-05,0.0024813038868218462,4.598198198198198e-05,0.0004660413173696922,0.005559156109682825,0.005879568353224759
2020-09-30,0.000325,0.00036602764474778467,0.0010922547659704455,0.0017146678744712502,0.0026186952066492085,0.0003768923023802697,4.4585598798633854e-05,0.0022792183125342935,4.191441441441441e-05,0.00045851792216617055,-0.0033302838032354854,-0.0035222308692960083
2020-06-30,0.00033079999999999996,0.00036405609245504863,0.0010049634286853676,0.0013963167326056748,0.00239098257998406,0.00027643443356903635,3.280055335298603e-05,0.001648660159852247,3.0180180180180183e-05,0.00045290455052403783,-0.00028618437542520355,-0.0003026791411751563
2020-03-31,0.00032806666666666665,0.0003612959192452181,0.001145544590964402,0.001438953307572364,0.0026186952066492085,0.0003146770253934221,3.736556940723449e-05,0.0019581836343939415,3.462612612612613e-05,0.0004510846363495358,0.001923441875120847,0.002034303004826582
