Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.006298092556160556,0.0005364,0.0008170471165151559,0.003882749266277741,0.0005636954314720812,0.0005636954314720812,0.0004148512268814527,0.0004974437811112729,0.06986982428175643,0.0026888682621322648,0.006175260034315471,0.0012166887725421757,0.002316633120699722,-0.003916853162789203,0.016006968115245053,0.0001075900900900901,0.00031158939663640864,0.003116070725227193,-0.003909550345851393
2022-09-30,0.006476997806684402,0.0005692,0.0011905487367726765,0.0037365585672532588,0.000574746192893401,0.000574746192893401,0.0004076129882226119,0.0005352730401773073,0.07085657899730541,0.0029589577006053592,0.005678196939949719,0.0013231878999418265,0.0036446630264823313,-0.0007164098814702711,0.017470169994896697,0.00012666216216216216,0.00022131308580333994,0.002040529508231941,-0.0015311947920631224
2022-06-30,0.006525333611211898,0.0005874,0.0015094562817240687,0.0036208729454103336,0.0003679695431472081,0.0003679695431472081,0.00017251590705373189,0.0001987536100600951,0.06531557174845345,0.002826537466687308,0.00489995506520926,0.0015333379872018616,0.001572854506267862,-0.00017959868761266459,0.00597943075819182,4.444594594594595e-05,0.00017921132128428035,0.007227833914594059,0.006289988771427544
2022-03-31,0.006514662069952581,0.0005945333333333333,0.0016873799145421698,0.0035098850932829798,-0.0009231776649746192,-0.0009231776649746192,-0.001054151585105981,-0.001331692358123815,0.04159550647083381,0.001992017578071794,0.003291002548098612,0.002283020360674811,-0.007200655543972442,0.0006804905091490225,-0.02551138521987038,-0.00018516216216216214,0.00016384840942160114,0.004065393622125624,0.003320949713794481
2021-12-31,0.007488283275434992,0.0005725333333333333,0.00122928077772361,0.003884958191675089,-0.00025281725888324873,-0.00025281725888324873,-0.0004695704902017466,-0.0005770022982921224,0.0456184295419181,0.0020020504206817416,0.004418139305026508,0.0017005514834205933,-0.0024343172114972616,0.0005126476508792586,-0.012120018366764853,-8.171621621621622e-05,0.00022941997621703065,-0.0006079068168634837,-0.0020763391445456215
2021-09-30,0.008546649073270803,0.0005693333333333334,0.001127172292162542,0.0040625545765830785,0.0006792182741116751,0.0006792182741116751,0.0003542002497419955,0.0004465755008352437,0.04243045276860602,0.0017922244805346243,0.004067271238415389,0.0018472600349040138,0.0016504767342721658,-0.0004519621534605013,0.008730608418271092,5.727477477477478e-05,0.0002477609294561677,-0.002280344316415901,-0.003080662050265377
2021-06-30,0.008574269533000799,0.0005895333333333333,0.0014435705887413611,0.0037705748013336306,-0.00025051269035532997,-0.00025051269035532997,-0.0004692973491202809,-0.00058044132184358,0.0292231204220274,0.001516088759429045,0.0027367171054460786,0.002745363583478767,-0.0016771214736701272,0.000323464255559094,-0.007812270175622596,-4.613063063063063e-05,0.00022385535227600062,0.007372403125201411,0.005312175143008084
2021-03-31,0.007097830412888209,0.0005557333333333334,0.0009657380057927792,0.0030643211083815633,-0.002176390862944162,-0.002176390862944162,-0.0024747492451063363,-0.003082667540812795,0.019810998519867926,0.0011572983614574065,0.0020798260727620727,0.0036124165212332747,-0.004939718645954519,0.0011466407325061282,-0.028147450843963074,-0.00019532432432432432,0.00023766572371871099,0.00126388401521065,4.1846787738323145e-05
2020-12-31,0.007301217434536372,0.0005386,0.0008171008861231397,0.003647191409166614,-0.003176309644670051,-0.003176309644670051,-0.00316610118875551,-0.004068138032161456,0.021746555846521687,0.0009745145864907441,0.002363067727761539,0.0031794205933682374,-0.006031811847964284,0.0024654336984372307,-0.040745823671383276,-0.00027546846846846846,0.0002823245267410685,-0.0072246113191873325,-0.008169591208008831
2020-09-30,0.006549815382336214,0.0005088,0.0006985747469243785,0.0035230047714005616,-0.003293680203045685,-0.003293680203045685,-0.004265202691168029,-0.005412108436071114,0.015446506508785911,0.0007245572759038363,0.0019063652238801953,0.003941109947643979,-0.004981902991544748,0.008940633244418994,-0.038481953630313856,-0.00028036936936936933,0.00035550516651771535,-0.0058033572282814964,-0.004701988385149503
2020-06-30,0.0038442658042387367,0.0004214,0.00040364844713372143,0.003040534085301031,-0.005633654822335026,-0.005633654822335026,-0.006181938363894027,-0.008071102909487095,0.010209116095487495,0.0005134689250971891,0.0015436580507269839,0.004867155322862129,-0.0036201597206206217,-0.0026014985669501603,-0.0379038354051368,-0.00031656756756756756,0.0004323758595475327,-0.00044060040533088895,0.0002586548056585946
2020-03-31,0.0030847031616638063,0.0003935333333333334,0.0003364902067620659,0.0038757938896133645,-0.0006183756345177666,-0.0006183756345177666,-0.0012061272828334927,-0.001562641082282663,0.05707996508406391,0.0017989351898300197,0.009035839307448144,0.0008315066899360093,-0.003428757254106104,-0.00159564840757632,-0.04107964857574436,-0.00033394144144144143,0.000562665169767562,0.00022692442655705068,-0.0072235887123497265
2019-12-31,0.003443141400432637,0.00040906666666666667,0.00030720369361360447,0.004157580965026565,0.00040141116751269036,0.00040141116751269036,0.0003528846201996024,0.0004307706266413106,0.07856085619947625,0.0021377263452480536,0.0071594306107274856,0.0010494287376381617,0.001053452644660942,0.00029269056933419423,0.01558361162733885,9.675675675675677e-05,0.0006780465466685378,0.0037983657860626327,1.9503254013788613e-05
2019-09-30,0.00341363772753923,0.0003577333333333333,0.00022871798916004706,0.004209907547648589,0.0006570456852791878,0.0006570456852791878,0.0005396402823004125,0.0006584047174622641,0.08273558768833732,0.0021879570009640833,0.006312127281158151,0.0011902920302501454,0.001717145434984846,0.000510324970710857,0.025090586777208327,0.00018914414414414413,0.0006582136183350445,0.004171828787086702,0.0010225006958685292
2019-06-30,0.0034789224505374066,0.0003734,0.00025203607582231655,0.004206055619889577,0.0006553299492385787,0.0006553299492385787,0.0005405962760855424,0.000675109591436685,0.08296330031500246,0.0023488146960547007,0.005803942601858919,0.0012945293775450844,0.0019318004585699884,0.0007199998100953322,0.02580172335508098,0.00020199099099099102,0.0005915031279774874,0.009437012582444731,0.0067302321265931605
2019-03-31,0.0031142068345572124,0.0003797333333333333,0.00026155329643543347,0.004105868986991681,0.00026204060913705585,0.00026204060913705585,0.00017423214351560798,0.00022281945784891272,0.07188128581729858,0.002132012275947024,0.004807394777698352,0.001562871436881908,0.0005645425225215324,0.00024973924628298133,0.00737484443887359,5.776126126126126e-05,0.0005479049567548803,0.0063892429765323435,0.0010797796700352386
2018-12-31,0.0032177835585447028,0.00042546666666666664,0.0003403257721315707,0.00407593591803974,0.00030724873096446705,0.00030724873096446705,0.00023996354477032707,0.0003215267508471339,0.08121750351056965,0.0023366556881234397,0.006598418402994218,0.0011386433973240256,0.0008699715871566292,0.0003566902684083359,0.012027928737975587,7.481081081081081e-05,0.0005495830594352653,0.003467870723794928,-0.0017248071923456358
