Date,current-ratio-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.008675335306103744,,0.004231789905028378,0.0008190253807106599,0.0008190253807106599,0.0006270636377748653,0.0005974608298876025,0.0571558692929523,0.0005614405301593229,0.0009289214125489148,0.008087939499709134,0.0003728936963966496,4.1160010751525815e-05,0.015725583138388968,8.863513513513513e-05,0.000698711140326905,0.003056094644046434,0.0023126504164796818
2022-06-30,0.008268561262807419,,0.0043153213621341495,0.0009853096446700506,0.0009853096446700506,0.0008151485864721417,0.0008512827191993368,0.0633420623173555,0.0006042960499170463,0.0009332265422005849,0.008051239092495638,0.000593935119112029,6.611969252973468e-05,0.024830945184927483,0.00014117567567567568,0.0006810969709951178,0.0014507945488008364,0.000609429349935715
2022-03-31,0.008355816806045364,,0.004435290960505265,0.0010331624365482234,0.0010331624365482234,0.0008769877273159748,0.0010097119488507442,0.06212759497514138,0.0006359892017378745,0.0009179792080175864,0.008184786503781268,0.0006940708253558618,7.781708966714093e-05,0.02890079516836414,0.0001649774774774775,0.0006873529259699685,0.00034472819198075034,-0.0006793949068104228
2021-12-31,0.008136736341368795,,0.00439415504952435,0.00108746192893401,0.00108746192893401,0.0009713625233137294,0.0013551362548448159,0.06584690121067213,0.0008269454246583351,0.001030719790770699,0.0072891122745782425,0.0009989313678131929,0.00011268468228949067,0.041103950005563744,0.00023744144144144144,0.0006798989593104416,0.0030461583082090245,0.001931958259249371
2021-09-30,0.008608795107663296,,0.004523325461120782,0.0013049289340101523,0.0013049289340101523,0.0011739876822476963,0.0013034338284307735,0.06823788379065619,0.0008365131686042455,0.0010656092789894424,0.007050471204188482,0.0009751860915218373,0.00011109970871545561,0.04096581556237985,0.0002317972972972973,0.0006588251804034241,0.004005865123640243,0.0027533671515970895
2021-06-30,0.008257889721548102,,0.004566493826875015,0.0013503908629441624,0.0013503908629441624,0.0012105976918668146,0.0014456996473903299,0.07108429162397055,0.0009377053493655058,0.0011219347252654603,0.006696870273414776,0.0011182831236655126,0.00012865676046009517,0.047341743333414336,0.0002658108108108108,0.0006332607041827004,0.003574037339138779,0.0023019520295692055
2021-03-31,0.009527803131406849,,0.004604836633841101,0.0012789847715736042,0.0012789847715736042,0.0013310574611445432,0.001638592283270175,0.06698546434399787,0.0009600965279055876,0.001116194552396567,0.006730973821989529,0.0011189653502788317,0.00012858372020322723,0.05055209011481786,0.000265972972972973,0.0006334660354085574,0.002548535867486877,0.002180198705968564
2020-12-31,0.008758196685293738,,0.004451404554037434,0.001296736040609137,0.001296736040609137,0.0011703366964587716,0.0013940045380476738,0.0655812364795628,0.001069195385955482,0.001137989271258147,0.006602070971495055,0.0009316751941834874,0.00010918240197267127,0.04210414569602492,0.00022145495495495493,0.0006057670007607596,0.004306640694934796,0.003920722112713661
2020-09-30,0.008244079491683102,,0.004426966415206168,0.0012243197969543148,0.0012243197969543148,0.001144342770205953,0.001389087466076228,0.06311434969069035,0.0010798262125620492,0.0010517969880236675,0.007143511343804537,0.0008706727645092072,0.00010272016524627714,0.040374907110982065,0.00020695495495495495,0.0005683080854709693,0.0023828407536576456,0.0022707089527510007
2020-06-30,0.007661538886468611,,0.0038746072767966073,-0.0010517868020304567,-0.0010517868020304567,-0.000949625045580418,-0.0008432485748174208,0.033208091388667496,0.0006477495536713892,0.0006676538568131815,0.011253975567190226,-0.00027044599996323555,-3.220892727235543e-05,-0.012898943143607379,-6.428378378378379e-05,0.0005334667740100893,0.0006811313458274551,0.0003048566889533948
