Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.008018093912074033,0.0003753333333333333,0.0002692065039717817,0.0018718421646738669,0.000676522842639594,0.000676522842639594,0.0005032078143842468,0.0006186291174075323,0.05814262400850127,0.0006947245187391574,0.0016263524161194815,0.004619690517742874,0.0008028670194409949,-7.427281120262243e-05,0.01657229611420137,8.339639639639639e-05,0.0010750256664032321,0.0042568694992086735,0.0037627078848058294
2022-09-30,0.008182561195011746,0.00038833333333333336,0.0002852656935562502,0.002066343218325196,0.0007213654822335025,0.0007213654822335025,0.000541347414059573,0.0006704705681779102,0.0536263235796425,0.0005933994526453151,0.0014330700327997066,0.005242890052356021,0.0008381722466802569,-7.086548321973139e-05,0.01656845904633515,8.318468468468469e-05,0.001009309333707558,0.0031507136258495114,0.0028044921863905163
2022-06-30,0.012906287546562445,0.0003494,0.00023223093688164954,0.0011632274164761493,0.0009678223350253806,0.0009678223350253806,0.00012845369826195777,0.00022509506704998362,0.06125469657292496,0.0010163070235878109,0.001604109246252519,0.004683737056428156,0.0002757143054771995,-0.000116758502616302,0.006355463409081316,3.119369369369369e-05,0.0010189022904033502,0.006133315191314747,0.006042789760602291
2022-03-31,0.00955479585341571,0.00027319999999999997,0.0001628681425826618,0.001725012520286515,0.0009266446700507614,0.0009266446700507614,0.00048347792359970817,0.000623158384595516,0.06880716535731905,0.0008348521019469694,0.001554779635660465,0.004832279232111693,0.0007351560280690771,-0.00028425807167878646,0.019746830262186845,0.00010313963963963964,0.0010325250570569684,0.0037415227837495255,0.0036195577873842353
2021-12-31,0.009441803063611174,0.00027746666666666667,0.0001727617504516647,0.0019999598377200478,0.000890746192893401,0.000890746192893401,0.0005836251011191046,0.0007415485996222928,0.06482219439067896,0.000739373990486739,0.0016798974661621294,0.004472479348458406,0.0008380016900269271,-0.00027492535285748095,0.022143718655951865,0.00011628828828828828,0.0010081512065056022,0.003989125530833076,0.003908508909957453
2021-09-30,0.010766957392929917,0.00028273333333333334,0.00013836712454475068,0.0020351200882596527,0.0008521522842639595,0.0008521522842639595,0.0006917115794064371,0.0008773095421196239,0.07055296216175187,0.0007347230038463659,0.0015997144263997726,0.004696609656777196,0.0010058483876426777,-0.00028135289546186277,0.028533715675829158,0.0001376891891891892,0.0009776957109409045,0.0029035584614613393,0.002778172261070937
2021-06-30,0.01138653452369145,0.0002926,0.00014026698402684178,0.0017316818928360836,0.0009136345177664974,0.0009136345177664974,0.0007549756062252494,0.0009329924553676937,0.07385479524839653,0.0009000988002447747,0.001626083345516252,0.004620481675392671,0.0011373854688384467,-0.0002912608063060036,0.03175173659296512,0.00015168468468468467,0.0009623785923732007,0.004798802626773323,0.004597466091794054
2021-03-31,0.010437395089333355,0.00031340000000000003,0.00016351337787846637,0.0016787893871783746,0.0008762690355329949,0.0008762690355329949,0.0007282897225660513,0.0009241314819191507,0.07165357319063342,0.0009495985866316026,0.0015860815158361503,0.004736930773705643,0.0012106300760739526,-0.000204828618341285,0.030505968559065903,0.0001524864864864865,0.0008479278534023679,0.0035724260414354155,0.003526680640842844
2020-12-31,0.009394722734525952,0.00032073333333333334,0.00018152619655300965,0.0015940043801225923,0.0007991827411167513,0.0007991827411167513,0.0007710545112208634,0.0009615217167020203,0.06531557174845345,0.000894251845611163,0.0016843819762159522,0.0044604630599185575,0.0011934607063054227,-0.00017523635827122478,0.02893404975653804,0.00014721621621621622,0.0008150748572652541,0.004180869957533353,0.004907719312197865
2020-09-30,0.00918443059794529,0.00034593333333333336,0.00021751598749677383,0.0015899698965456178,0.0007451725888324873,0.0007451725888324873,0.0005822275292522718,0.0007243461647936184,0.061975786557364604,0.0008829565923416854,0.001557470341692759,0.00482392088423502,0.0009269754108472894,-0.00011304075354172205,0.02069330700252095,0.00010600900900900901,0.0007505580134573199,0.005066009495914465,0.005099816896634648
2020-06-30,0.0100387816364118,0.0003672,0.00024298485847839177,0.0015354708996898375,0.000714248730964467,0.000714248730964467,0.0005254323937128386,0.0006744876403688682,0.060305893961820185,0.000799371718147552,0.0015286797871472146,0.004914959860383945,0.0008844878534289183,-9.802002471682294e-05,0.01873512336812701,9.445045045045045e-05,0.0007172249263244972,0.005375736721116593,0.00532760732943647
