Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.08569227914926154,0.010949909046541549,0.001771544838102538,0.18499,0.040917,0.040917,0.04756750999073681,0.01988618717726808,0.017088341988545936,0.38843868179362506,0.018638297843748174,0.0010204235148434614,0.0011984346321530185,0.001742644760433988,0.08430270214254255,0.00953513942661438,0.001816732279102747,0.006485520125457396,0.007400759419075911
2021-12-31,0.09128628372566326,0.011701199402517118,0.0018973857737298945,0.16692,0.037898,0.037898,0.0442065139033395,0.020900709337330688,0.01997052212932935,0.33722312263641274,0.015383728969808712,0.0012363050035215095,0.0011977706721641676,0.002267904750727322,0.08568097619109304,0.009144987401859908,0.0018468199511045785,-0.008682174594877155,-0.010316943495736839
2020-12-31,0.09923033243566895,0.00905689397636689,0.001211695675624015,0.201244,0.064623,0.064623,0.06905258713006693,0.030860107746394305,0.024681212551736154,0.39733477399603817,0.022777614651036063,0.0008349878457124361,0.0016123380857967782,0.0014051967459042013,0.12472473380139384,0.01413067850576259,0.0015737146486841814,0.0011063251437532671,0.0005151744829260428
2019-12-31,0.10230562942390187,0.008639839093719036,0.0011664120056065952,0.17000099999999999,0.049192,0.049192,0.05521201665471519,0.0275686044730075,0.023594739229435342,0.40190887808391856,0.02064367049951051,0.0009213001155948513,0.0014783956623033757,0.0012930355641234505,0.12060804684059175,0.01322082205978345,0.001345981638365918,0.008196410524481617,0.008331186772987808
2018-12-31,0.09455835474422188,0.008903086501915198,0.0014636158819840825,0.193808,0.05447,0.05447,0.060727131626649826,0.018762966214341616,0.016725241586194494,0.4032955159373312,0.01883752150977271,0.0010096286649174666,0.0010888483646862691,0.0010406893669402428,0.08578719655949638,0.009615279210328316,0.0011071917631157167,-0.004225544519951211,-0.0047987947140874275
2017-12-31,0.10401475243015929,0.009654376857890766,0.0012255191117345958,0.19102799999999998,0.079268,0.079268,0.0839659373412942,0.0387003971129598,0.02575071856551587,0.35625787862416713,0.021151640454028384,0.0008991675712781924,0.0016351165151172514,0.0014452086603910321,0.11667789320966866,0.013913096916819056,0.001055980087302701,0.005226520299703781,0.005518704725336022
2016-12-31,0.11636653941946039,0.007746572607480367,0.0009600138043693022,0.172346,0.032016,0.032016,0.03858107761104887,0.014772684922544339,0.006385929350389626,0.3855933729515577,0.014272746269679637,0.0013325435721864487,0.00037776036434968734,0.00032081963612785375,0.03131816886447836,0.0035221642558294426,0.0010571588953475488,0.002469175814601847,0.002611860502610156
2015-12-31,0.10835502532762877,0.007935874114497832,0.0010122091924420127,0.184568,0.043232,0.043232,0.04894557544932161,0.023178208064001855,0.013293320649327586,0.39616423554835223,0.01570964276139455,0.0012106517251054241,0.0008107740327220518,0.0006979851890069104,0.06697841913002929,0.007494107857352846,0.001030638668744599,-0.0016160655166405297,-0.0017432911495618238
2014-12-31,0.11691188458922015,0.008397296537852907,0.0010277009742900773,0.213072,0.048701,0.048701,0.055121667297527085,0.02315905637016394,0.013375329307179547,0.3712407707545471,0.015473900355914927,0.001229092927062332,0.0007816912704381347,0.0006925585973131979,0.06315319049716314,0.007071069455032861,0.0009524547421911353,-0.00014009409304756927,-0.00038678855423138013
2013-12-31,0.10936700605501802,0.0064539982548767316,0.0007681540445586546,0.211774,0.049886999999999994,0.049886999999999994,0.057252010035435966,0.02406850302079149,0.01685249640010271,0.35879704664145506,0.014609981878373448,0.0013017720459606245,0.000868656881255029,0.0008540432756162434,0.0769035467240084,0.00857927527060672,0.0008934375253894276,-0.0003423592960446071,-0.00045213046886437384
2012-12-31,0.10327263323007382,0.0067409083514500786,0.0007907958795673645,0.20807099999999998,0.051525999999999995,0.051525999999999995,0.057219674476021276,0.025281271092743886,0.017664099324361776,0.3526742301458671,0.0179327840180289,0.0010605629855452926,0.0009080211625742189,0.0009090180193056518,0.07923003186611052,0.00885689941252971,0.0008254064154929057,-0.00021718069350060986,-0.00041858853310551997
2011-12-31,0.1038011120543771,0.005046068296434328,0.0005808226517497492,0.21744700000000003,0.06364,0.06364,0.0683488131898649,0.03140929550753024,0.02178941760279078,0.37457230325949936,0.011967160683125519,0.0015892624744494742,0.0011569272720579342,0.0010325591628252517,0.10380191196663126,0.012121287617946662,0.0007262432510285027,-0.0002844049485973166,-0.0005599464811544356
2010-12-31,0.09921908820536463,0.005744117603561235,0.0007152436511698798,0.19285,0.055185000000000005,0.055185000000000005,0.059928253099934,0.026946950843295667,0.018501153211402485,0.3757068251395642,0.011769415236545348,0.0016159704221112028,0.0010434229832708378,0.000977235815815048,0.08840643539988083,0.010621220350356187,0.0006071925017172486,0.0016703955392925595,0.001695294677951088
2009-12-31,0.09889862764169137,0.006658088942129937,0.0008470429644311072,0.19383299999999998,0.055556999999999995,0.055556999999999995,0.06057116010476721,0.026972313897297227,0.019132902665337938,0.39115793264901855,0.012540239484988346,0.0015166298850767246,0.001183656592005133,0.001064820463479735,0.09518381305215162,0.01158655179687513,0.0005013715830446632,0.002931068130336296,0.0027138947005594647
