Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.07858592559692808,0.038108759631453624,-0.010669070991209485,0.820181,0.602374,0.602374,0.6353243161504707,0.2402859503174005,0.21897046896509598,0.0810192688636773,0.0011390016777790694,0.016697694105282976,-0.005678028051980835,-0.0008882916151992596,0.22565480971009616,0.020684285792586615,-0.00018620735499405425,0.0007925074054713364,0.0007445568480216745
2021-12-31,0.09632932101715308,0.030788115414762555,-0.0606736827754981,0.8244790000000001,0.597305,0.597305,0.6327755132319011,0.21735878472667944,0.20092517077596028,0.06682874122096163,0.0010331746039211787,0.018408507210292826,-0.029195589464992875,-0.000939466582692,0.17077644498562142,0.015080314181170722,-2.929145955048711e-05,0.0005632340128942325,0.0005881513575218255
2020-12-31,0.10595438215765536,0.03406243991895529,-0.01810369626764842,0.8279430000000001,0.589476,0.589476,0.6252632019431769,0.20950866070652152,0.20076624365281268,0.07271745002701242,0.001019702649439587,0.018651220725367384,-0.008925962544767994,-0.0010388030356377174,0.18567449933936114,0.01709543527113822,-7.929330605431675e-05,0.00045373758494511243,0.0004920101626505912
2019-12-31,0.12993270328162862,0.03033556649954893,-0.09543867125318745,0.810655,0.485109,0.485109,0.5260567546130479,0.20046647314829,0.20463931461122808,0.06672069151809833,0.0010482591614329859,0.01814359911153422,-0.04830074889427653,-0.0011484155398064323,0.17365734863597504,0.01562792219548128,-1.3364256117467186e-05,0.0005101237149329152,0.0005118388208063779
2018-12-31,0.09973070068421142,0.031622225180058264,-0.03686805744734045,0.799625,0.47901400000000005,0.47901400000000005,0.5147564276434795,0.2273683916303992,0.20031491324615153,0.07622906537007024,0.0010175861079624292,0.018690227977614333,-0.020053399475142918,-0.0009870393158698564,0.19418767325578384,0.017508425058090964,-2.9219076600364868e-05,0.0008482662484753441,0.0008967001035908404
2017-12-31,0.11723234515289342,0.02479258174719375,0.01235076349459325,0.7852089999999999,0.455017,0.455017,0.49497942887793706,0.18967061157052173,0.13492629966755387,0.07005222402305061,0.001306712392921479,0.014554993944182248,0.004983065733353668,-0.0007947613442298984,0.12020648203321331,0.010182652269741377,6.574292235082096e-05,-6.450601150026136e-05,-0.000101774757562224
2016-12-31,0.11060949350364595,0.025653312036913792,0.01557257744878,0.780904,0.42419199999999996,0.42419199999999996,0.47320047856627934,0.1736090694140203,0.1282157291474606,0.0672249234647938,0.0017452396294507003,0.010897618138077608,0.005399237169137562,-0.0006371113024556005,0.1096168294515402,0.00905338721384284,5.139928060210796e-05,0.0005784282976128245,0.0006170233663131483
2015-12-31,0.12000967003806172,0.018829584276143573,0.004175631045816826,0.750984,0.375715,0.375715,0.42803816356847624,0.16830870874104012,0.11766375997819137,0.06151629749684855,0.0017343545589967458,0.010966016540625935,0.0016774916249007348,-0.0008440732206414997,0.09468898157983369,0.007700395134809234,0.0001318329874216159,0.00010566300749259454,0.00010837195597667262
2014-12-31,0.0914774356408368,0.01049736013132792,0.001311319749662339,0.722456,0.33828899999999995,0.33828899999999995,0.40237228880599996,0.16013145308559668,0.16122279999049832,0.06227264541689177,0.001873609549835145,0.010151036390897025,0.000912747768831483,-0.0013621674760073762,0.08940127982590224,0.007438051531957089,0.00018885893449343015,-1.1709357030841609e-05,-4.076920368479476e-05
2013-12-31,0.0697704490383372,0.009908750757945487,0.0012307624840524022,0.736472,0.37261299999999997,0.37261299999999997,0.4427945912119558,0.17728308895081846,0.1378124388469922,0.05244012245632992,0.0018104492644850385,0.010505110570438023,0.0008400803062893446,-0.0009168770875044688,0.08257208735977616,0.007057532890529887,0.00019569838467844983,-5.7257361909740374e-05,-6.011604397885191e-05
2012-12-31,0.05676087457623308,0.010731029179052604,0.0014292956268129855,0.721542,0.38481099999999996,0.38481099999999996,0.4871475661785265,0.1632355803273801,0.12599979865460553,0.04932468935710427,0.0018093405999017656,0.010511624704014054,0.0007600961361472966,-0.0006387729782847244,0.07069224591310656,0.006118111923304981,0.00017527900672865997,0.00025499215891270255,0.00020725580636852026
2011-12-31,0.08417430805817766,0.013298430867976987,0.001966026284072089,0.692381,0.357402,0.357402,0.4370826097459376,0.15133720232056416,0.1088877024341301,0.05245813074014047,0.0016762672540125258,0.011345930116685192,0.0008734755215701537,-0.0006410582667210487,0.07264436902510428,0.006072851630948407,0.00015909181555642547,0.0007267468200034849,0.0007028610715258617
2010-12-31,,,,,,,,,,,,,,,,,,-0.00056368705349364,-0.0005564255044725671
2010-11-30,0.06456999252258686,0.0156144164928938,0.0027863757167034538,0.700369,0.310941,0.310941,0.3939070295604076,0.1198502648109883,0.07800493861793355,0.03949216639654241,0.001508220579905488,0.01261015283553255,0.000560967304243559,-0.0002658681326598317,0.03949325112049535,0.0033454414996188175,0.00013349484086829996,0.00011123889179299529,0.00012453138580082764
2009-11-30,0.11580432790424415,0.011822470680450182,0.001784891604002409,0.732102,0.34088,0.34088,0.4081603539412292,0.1539247514420708,0.10285638983183135,0.06645056726094004,0.0019281356897943058,0.009863980237979911,0.0010605281703103388,-0.005786501382212167,0.08828207984662816,0.008042463289335347,7.14848106594973e-05,0.0004524481617006447,0.00043189411867173937
