Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.056406681321646834,0.023798748835352053,0.010864744112705813,0.6092759999999999,0.051985,0.051985,0.10469873720130027,0.011398881126989188,0.009272068529827962,0.12018728615162975,0.01578265050396345,0.008385905311981573,0.002267957643862701,0.0007025748499844857,-0.007263800914967516,0.01417394233011218,0.0017341750917247577,0.00031158939663640864,0.004166265899982575,0.0015553821834873608
2021-12-31,0.06706621165014702,0.02540189597290622,0.01634645153586717,0.625802,-0.041486999999999996,-0.041486999999999996,0.06308382328046151,-0.0537282654155607,-0.045091753548712574,0.06506392940752746,0.009344274546731837,0.0049765601430378885,0.003821702580480957,-0.0025673229133249538,0.003306084173757839,-0.03731702893857354,-0.004580424632893354,0.00022941997621703065,0.007392786199686356,0.007842549335369323
2020-12-31,0.06539082133480259,0.023896357424907935,0.010865459118021878,0.6059920000000001,-0.41413200000000006,-0.41413200000000006,-0.23393731086075356,-0.2973875019151694,-0.26037522637217453,0.046443363947415814,0.006468469276415108,0.003983499039493321,0.004774410125817388,-0.007797085938773685,0.01948815349081682,-0.15377470918935726,-0.018925030685647753,0.0002823245267410685,-0.014419132253005751,-0.011230729601962853
2019-12-31,0.030837301609611567,0.018149281985299553,0.004085063705781986,0.6857070000000001,0.099424,0.099424,0.14485855094847805,0.04683262040721677,0.039340401537011925,0.14806410949036558,0.012637998296040537,0.010654871371391213,0.0017849966785673684,0.0017154425260456382,0.002914470949916935,0.07408611622062748,0.008373652364414282,0.0006780465466685378,0.0015007841087297438,0.0006604610996936751
2018-12-31,0.02881896226998521,0.018876909652897938,0.004525506980477733,0.667748,0.078178,0.078178,0.12420278580354815,0.033185226900986776,0.02905708141932667,0.1517197911039078,0.013882785525312767,0.009730782643284818,0.00195451924996266,0.0013891423477625205,0.003482752463366633,0.0560701054431462,0.006348814844711522,0.0005495830594352653,0.0037756055061857466,0.0032882586546533416
2017-12-31,0.03142200158543647,0.017525178579351347,0.003927285866037081,0.707892,0.09575499999999999,0.09575499999999999,0.14382476409307315,0.041412691051086366,0.03207782791303237,0.1606879164415631,0.011902605264337923,0.009473034925622044,0.0020076869878165537,0.0016129823242018017,0.012352131186401681,0.06555480711935542,0.008303478149659593,0.0004495852752398608,-0.0018595574141836559,-0.0030855615865150302
2016-12-31,0.03344596304021499,0.01637458035701081,0.003221813954186749,0.7330540000000001,0.118825,0.118825,0.16443868321993693,0.0534208030874601,0.03456127630357004,0.1640194489465154,0.011139211495249341,0.010443855545708225,0.0018210570608632561,0.0016960430614209006,0.017168864610604278,0.07209383662789193,0.009563707390964219,0.00040656616761823166,0.0003068827321833072,-0.000673433119047928
2015-12-31,0.035453058149537024,0.01588357957318426,0.0031257649067287486,0.697259,0.136436,0.136436,0.1754451370171778,0.05767506718621244,0.10963822304771322,0.1668827660723933,0.015477631795285713,0.011277268949261461,0.0016864936729926658,0.005381678385670034,0.09260759544662088,0.23269126143164334,0.03147583432573791,0.00036325457378998604,0.00318491026311204,0.00258795492408589
2014-12-31,0.03392384282814881,0.024094532440066846,0.011883865023203115,0.593892,0.061001,0.061001,0.09906283940449312,0.015009234222109959,0.016458289265462594,0.19142805690617684,0.023636907164103257,0.01140412705430508,0.0016677267643569567,0.0031058470551731028,-0.0006839287284384004,0.04006969092463536,0.007276194082777338,9.450258879836918e-05,0.0010684439797874195,0.0012260411435391005
2013-12-31,0.040411763713744386,0.023230844314299656,0.009911165356181091,0.530421,0.032629,0.032629,0.07423673814093358,0.0072885135386947025,0.008436711373639364,0.18726814334593914,0.02685380326741701,0.008556337294737471,0.002222792984402217,0.00125793465055983,-0.0003701586261310725,0.02009248944273168,0.003409553326589965,0.00012167130754629184,0.0003025962711273741,0.00046710388549042574
