Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-01-31,0.075505006493543,0.009077598828696925,0.001055109511405884,0.293957,0.068819,0.068819,0.09164277956468728,0.032097721259001295,0.028533357162975524,0.21820637493246894,0.00424016860230483,0.001130973667741274,0.0019526395275108058,0.07918858001502631,0.009903201106842525,0.0005065211129247882,-0.0018106290294476388,-0.0021914188238826
2021-01-31,0.07612343916028089,0.009077598828696925,0.001055347846511239,0.305312,0.074008,0.074008,0.09613266709400327,0.03530278310344399,0.029751609914790176,0.22197010624887448,0.005152733559531462,0.0012108592299641856,0.0023616131967273118,0.08399051788906449,0.010601704444477663,0.0004611251855736349,0.001254678515420805,0.0015571612032845154
2020-01-31,0.06767902220173273,0.010657083277873907,0.00143739902039505,0.298198,0.053459000000000007,0.053459000000000007,0.08972356900883902,0.02408661948793547,0.019809898275329647,0.21721591932288853,0.004688080753728034,0.000869182790157089,0.002734339867321576,0.054728101764294414,0.007024563466556381,0.00039030659349587494,0.00014744729046872276,-0.00018320197619449137
2019-01-31,0.11517465100720194,0.012733484182971736,0.001801575061377248,0.304404,-0.041164,-0.041164,0.10275004422363274,-0.029687195902158656,-0.03942127904096248,0.30443003781739597,0.00447393988311436,-0.0018532503799691816,0.14532648831346098,-0.15262960180315555,-0.013333432989022925,0.0003501192841473953,0.0003728524133124238,0.00010944678043745356
2018-01-31,0.08998757512551372,0.011792892319978703,0.001884277342935378,0.315655,0.089865,0.089865,0.11225479659982082,0.03964918237795712,0.0435850565520393,0.2452728254997299,0.004786531744964102,0.0015690755047410689,-0.005037259884937664,0.13596336692660432,0.011919069614481964,0.0004470518719855825,-0.00024844049485973164,-0.0003642543034674208
2017-01-31,0.10513355334543963,0.015785970983628377,0.002795670785812293,0.308637,0.08228099999999999,0.08228099999999999,0.11004932123856605,0.03321162518168228,0.02446403100266613,0.23763731316405548,0.004980743265125132,0.0010931410960993335,-0.0010821809088553376,0.07393585326044717,0.006438671058160722,0.00033715239565406855,0.001211256316431434,0.0011989110916324917
2016-01-31,0.10560581101822128,0.018385908869071387,0.003973046206265211,0.300463,0.06773,0.06773,0.09830580689584337,0.014968860381046242,0.010305377618762677,0.17552674230145868,0.0037440274227862227,0.0004212596044113239,-0.0002549762155700962,0.023005777351744867,0.00201387539384759,0.0002770538662097185,-0.0003359470290991462,-0.0005731408779833328
2015-01-31,0.13015196577256297,0.008184332342458257,0.0009116317779822693,0.352701,0.120923,0.120923,0.13776660193214477,0.05741626051272707,0.03939639365513154,0.4435260219701062,0.005357308341927865,0.0022067531962113524,0.0014336427768810924,0.22223114588460843,0.02016507964980991,0.00012819759068180306,0.00032416797351454956,0.0003244116725936441
2014-01-31,0.11292580494633692,0.011615422157149828,0.0015672916528134387,0.355828,0.12375799999999999,0.12375799999999999,0.14080804660885576,0.06300234375323507,0.04304436498716706,0.5093643075814875,0.0048610675156569964,0.0033506642229433016,0.002308009626099698,0.278851783724967,0.025706185130374558,8.308971792807497e-05,0.0002384387523958878,0.00019698937962244013
2013-01-31,0.12251151128077406,0.003951668958989603,0.00038777121641232743,0.35874,0.12443,0.12443,0.14088508132393193,0.06852269009867781,0.04736763519834218,0.4838825859895552,0.004862661863693208,0.0024417884584032354,0.0016056087950293814,0.2915049612684267,0.02672690853102531,0.00010966607824744629,3.767206830458268e-05,-8.06859603834529e-05
2012-01-31,0.11702994900741556,0.004637886921927917,0.0004707118330758123,0.35869100000000004,0.117955,0.117955,0.13568951776268362,0.06085217790991871,0.041651914534535824,0.5127678732216819,0.004884883089447907,0.0023873371654561997,0.0016144826862287357,0.27163527552527267,0.025430554102243416,8.592299340428832e-05,0.0002808503223558111,0.0001750110725450917
2011-01-31,0.1406878095677156,0.004327314136977387,0.00043543823748329574,0.354889,0.107099,0.107099,0.12767600530303172,0.0554270724203186,0.0381990672504929,0.4450027012425716,0.004708508337941996,0.001790128163999432,0.0011967435801793448,0.2161947200704682,0.019306213698338907,8.733224512707639e-05,-4.380554103502352e-05,-7.909225514850184e-05
2010-01-31,0.1542371070844273,0.004404217874203233,0.0004461633172242636,0.354947,0.098027,0.098027,0.12191647154375666,0.05022557589660984,0.03465120303873184,0.41143526021970106,0.004946265488842055,0.0014741949649481718,0.0009579580521750716,0.18131946423482476,0.015850652661720425,8.0407117164361e-05,0.00023383864784805718,0.00020125161455312324
2009-01-31,0.1471982189139198,0.004918881346406968,0.0005088454499325869,0.342785,0.078753,0.078753,0.10800552367438472,0.040017205467653305,0.02794459155729351,0.41089501170538445,0.004501243093234484,0.0012038777892893393,0.0007937658880805164,0.14603746211041738,0.012679027294032452,6.798236219541919e-05,0.0005160829412789685,0.00037007318072061426
