Date,long-term-debt-capital-annual,debt-equity-ratio-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2021-12-31,0.006418504222310957,0.0006604265769382662,0.139839,0.139839,0.15886175026676835,0.06695018075058076,0.059210250969116106,0.05265622186205655,0.0008879511640993548,0.000607704675661407,0.04000621777766264,0.008619137546443703,0.0007869725461810608,0.00028715804147063945,0.00028334596560932357
2020-12-31,0.005619888489581022,0.0005588958220571036,0.11986599999999999,0.11986599999999999,0.14189509203270836,0.05346894112872837,0.04729015115609585,0.04986493787142085,0.0006266467522495754,0.00042867363021166803,0.030360890178502034,0.006296993886123444,0.0007646254182331174,0.0004089214148806412,0.00042437034744627274
2019-12-31,0.006238076223434935,0.0007102386139574282,0.144648,0.144648,0.15765201992631295,0.06389056825663683,0.05628508698007925,0.05274626328110931,0.0008600977138740028,0.0006078092566576456,0.03813829373817975,0.008398068008364436,0.0006684122282869614,0.0006109775222164141,0.0006673548014076494
2018-12-31,0.007264445331795258,0.0008510946612221395,0.10852,0.10852,0.12854526122376778,0.047869917554546094,0.05373829397106282,0.05478119935170179,0.0007646452481501155,0.0005156850190821584,0.03087385683566932,0.007101464440358561,0.0005388497019742819,0.0006265551489806586,0.0007968896803879746
2017-12-31,0.007613469985358712,0.0008827932302343335,0.060541,0.060541,0.08157215489874214,0.021806015081182475,-0.1031827277323871,0.013722312263641276,-0.0001276380905299584,-8.790226402363375e-05,-0.0015065157128423018,-0.0011973631104533835,0.0005586161561699079,0.00027091827844572225,0.00024365158638530975
2016-12-31,0.006211455699010603,0.000692363481055815,0.08741,0.08741,0.11413025904587275,0.014202275014182605,0.031106732288675002,0.013056005762650818,0.00023840765302634277,0.0001457394283137941,0.0035363610456229442,0.0023791965426119424,0.0006677164656439498,-0.00043516292036940233,-0.00040543119918906356
2015-12-31,0.006616679237469867,0.000724062050068009,0.115334,0.115334,0.13852173234906426,0.04782333235331873,0.059467588481686054,0.01262380695119755,0.0004430519545404345,0.0002686337190048072,0.006744993393611235,0.004344905019823178,0.0006485674823289583,0.0008306325143753268,0.0007132016240968232
2014-12-31,0.0068592217933359945,0.0007776874487728483,0.11023999999999999,0.11023999999999999,0.13759351158468966,0.047245158244752436,0.024246849453596106,0.01368629569602017,0.00047372559125308315,0.0002867494715754662,0.007132309127179461,0.00459645258963614,0.0006515602957360534,0.0005495033978044955,0.0005352996443813552
2013-12-31,0.00722007779108804,0.0008251161347384618,0.17680099999999999,0.17680099999999999,0.2399117809855498,0.036831295317048526,0.004541582914146551,0.013398163155051322,0.00042597306294603647,0.0002577766622471512,0.0057099924868519916,0.004067446970716176,0.0006160852641608379,-0.0011267119707266075,-0.0011940929130151978
2012-12-31,0.00700711359569339,0.0007736357519818161,0.081998,0.081998,0.1836983130348444,-0.0020859817882920005,-0.0020485197154469247,0.013326130019809111,6.606730582128563e-05,3.9101672482532067e-05,0.0009546879452835567,0.0006211040853849949,0.000759988477816103,0.00034751698902247776,0.00031707321593038107
2011-12-31,0.00689471582590177,0.0007243003851733638,0.032576999999999995,0.032576999999999995,0.09426005778554675,0.004763595632171533,0.01743617181322839,0.01292994777597695,0.00017997260014620265,0.00010837302569477609,0.0024534314360475664,0.001698548182695454,0.0007172071998877325,-0.0007370622059592264,-0.0007838805981212812
2010-12-31,0.007243740479465223,0.0008201110975260102,0.126083,0.126083,0.15135514525323499,0.053336432111903864,0.02875449775070047,0.012479740680713128,0.0005657070582233745,0.000341886896814579,0.0069172776496800445,0.00524828384597881,0.0006749193077826444,-0.0005978741941104722,-0.0006358513258330354
2009-12-31,0.007997988671487937,0.0009290302406731728,-0.050956,-0.050956,0.026118572594281932,-0.036459648933923554,-0.02347200903113275,0.014298577345578966,-0.0003886926956512593,-0.00020492452544436273,-0.003717712894116428,-0.0029899198269977226,0.0006901463169634613,0.0029928210489632338,0.003182925857496808
