Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.00022593333333333331,0.0001675819448825672,0.001622075626392166,0.002002323901872219,0.0038711146533075263,0.000573032453709503,0.00011289284702156441,0.0038178825268882525,8.016666666666667e-05,0.0006770612522250371,0.0025290212619683613,0.002674786079599786
2022-06-30,0.0002166,0.00012533695621003127,0.0015805399726039496,0.0019400117219483606,0.0038331625488633343,0.0005154411571018179,9.419271525694102e-05,0.0035940535680254577,7.395045045045045e-05,0.000701619753159368,0.0026506742385723186,0.0028034507504965758
2022-03-31,0.00022786666666666666,0.00010725244472484301,0.0014664944663893072,0.0017914678557395473,0.0037952104444191432,0.0004597259836807604,8.06638336785703e-05,0.003329295885256322,6.454954954954955e-05,0.0007216624443279095,-0.00012541267124513924,-0.0001326410624918342
2021-12-31,0.00022759999999999998,0.00010660720942903846,0.0015811590923886052,0.0019670556177913126,0.0039849709666401004,0.00048498731911282496,7.877939505137653e-05,0.003785906961336425,6.86036036036036e-05,0.0007706435435147093,0.0031850879768546034,0.003058602544511917
2021-09-30,0.00023633333333333332,0.00011202001663273207,0.0016350634848158597,0.0019966897569049374,0.00425063569774944,0.0005189470438647076,8.082817425652323e-05,0.004113336752587142,7.190990990990992e-05,0.0007624539297294503,-0.00014063048288801838,-0.0001487359808527277
2021-06-30,0.00023813333333333334,0.00011440380258667661,0.0015511226781300944,0.0018749702743974942,0.004440396219970397,0.0005095474771923115,7.749753854334355e-05,0.004062175847704218,7.025675675675676e-05,0.000756280698126168,0.0022127593294137024,0.0023402958056642754
2021-03-31,0.00023826666666666667,0.00011524619311175476,0.0015280604661516745,0.001796275171640202,0.0039849709666401004,0.00045947962407039513,7.017160077948562e-05,0.00364009838242009,6.281531531531532e-05,0.0007455621126958218,-2.175251899540959e-05,-2.3006265657041907e-05
2020-12-31,0.00023886666666666668,0.00011547919474635084,0.0013647084423811166,0.0016414605752535182,0.004060875175528483,0.000400940790499767,5.858011201453793e-05,0.00334080708885498,5.4211711711711714e-05,0.0007765346293328213,0.0015865911385787637,0.0016091131321279188
2020-09-30,0.0002463333333333333,0.00012103538757133436,0.0012337555032237478,0.001517106947047086,0.003909066757751717,0.00034918632158381185,5.0479947527879464e-05,0.0029238457140591443,4.6310810810810814e-05,0.0007667304325989173,0.0002749948080407336,0.00020090245154009436
2020-06-30,0.000253,0.00012445871927963065,0.0010405127404381274,0.0013129094358757475,0.0037952104444191432,0.000294058621079779,4.383328415289371e-05,0.0024301429819389214,3.886936936936937e-05,0.0007550723460200457,-1.1995216236151792e-05,-9.827367799180865e-05
2020-03-31,0.00033233333333333335,0.00021258710676493362,0.0012418131651269857,0.0015291727977627323,0.0035295457133098025,0.00032775303548203763,5.272228341372631e-05,0.0026859475063535448,3.635135135135135e-05,0.0007242180056281437,0.0030517083336317214,0.002903996652256981
2019-12-31,0.0002554,0.00016037681741274987,0.0011585187923340225,0.001487143539721088,0.0027705036244259746,0.00022386508286495002,3.618962127166009e-05,0.0019632997248822336,3.0310810810810812e-05,0.0007325449992983286,-0.0005970753156353168,-0.000750117871607996
2019-09-30,0.0002942,0.00019932393679561816,0.00164994967375574,0.0018634971064641205,0.004630156742191355,0.0005365333298969326,7.243219672954945e-05,0.004472742109389688,6.45045045045045e-05,0.0006227060882924272,0.0020477803478970774,0.002102469717884484
2019-06-30,0.0002774,0.00018611453643428637,0.0017749435849857991,0.0021466824032481944,0.004706060951079737,0.0005841375869151968,7.979465462184138e-05,0.0049024937104062555,7.327477477477478e-05,0.0006125488400262942,0.001079927527409964,0.0011056262154030263
2019-03-31,0.00029646666666666664,0.00018011026354277192,0.0016181332901163447,0.0019979921956116598,0.004554252533302972,0.000543393497508641,7.548893147947423e-05,0.004482974290366273,6.463513513513514e-05,0.0005956304333375187,-0.0008615071720651107,-0.000952819166964896
2018-12-31,0.0002933333333333333,0.00017156089587336184,0.0016456249399658665,0.0019746141525331337,0.004706060951079737,0.0005624010889852808,7.954266573564686e-05,0.004562273692934807,6.729279279279279e-05,0.0005840107540383038,0.0015593781106997327,0.0012106218887102669
2018-09-30,0.0002909333333333333,0.00019643830116715898,0.0017110058101660378,0.002068492178416542,0.004744013055523929,0.0005898796609106323,8.414420191832932e-05,0.004814241149483211,7.098198198198198e-05,0.0005752051465754741,0.0017837960741626622,0.0018866084598677946
2018-06-30,0.0002978,0.00016616601187232946,0.0016988373749867412,0.002066589739856161,0.004668108846635546,0.0005817118922900623,8.14636244912746e-05,0.004720872498071873,6.868018018018018e-05,0.0005690245289568731,0.0012771324629938627,0.0013507423544403987
2018-03-31,0.00029406666666666664,0.00016756402167990593,0.0016701666661355593,0.0020470238909697826,0.004592204637747163,0.000563348625948224,7.915737838066828e-05,0.00458401707751005,6.713513513513514e-05,0.0005619324770479575,0.00034857740316100803,0.00036866830645481975
2017-12-31,0.0002955333333333333,0.00017254667201972986,0.0014602213262183117,0.0016450678914468558,0.004668108846635546,0.00047445070808489704,6.651776192966515e-05,0.0038485790698180077,5.6324324324324326e-05,0.0005609368421830108,0.0018302551579429814,0.001935745298863699
2017-09-30,0.00027426666666666665,0.00017277967365432595,0.0015959496819499723,0.0016257142376306737,0.004630156742191355,0.00045820992454005135,6.414760559429935e-05,0.003761605531517035,5.755405405405406e-05,0.000558978070920519,0.0016602632502381138,0.0017559555931734826
