Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.00042146666666666665,0.00030802816093602136,0.0027456954314720814,0.0027456954314720814,0.002216271287363993,0.0032325504310852606,0.015977835971004592,0.0010996355962347914,0.00010595584862552845,0.02550626912938209,9.614414414414414e-05,0.0004488703089570208,0.001981090526285636,-0.0026058619586190185
2022-06-30,0.0004142,0.00029406598606291766,0.002946,0.002946,0.002429089160987988,0.0035710820558336447,0.016319404911002314,0.0012063661597407085,0.00011623991679253938,0.028715336888163537,0.00010858558558558559,0.00042950713119779013,0.0021986157162397326,0.0008833269900419794
2022-03-31,0.0004052666666666667,0.0002778813340598205,0.0026928984771573605,0.0026928984771573605,0.0022667022357052754,0.00335827235164089,0.015901931762116208,0.0010638755512533166,0.00010251017450778171,0.026290309996712908,9.915315315315315e-05,0.00042672555782880694,0.0018175438093942238,0.0004611667490347783
2021-12-31,0.00040760000000000004,0.00028203951707722754,0.003703010152284264,0.003703010152284264,0.003066108791182278,0.0046040622916921235,0.015484458613230105,0.0014208506266725211,0.000136906657473333,0.03466151305818146,0.00013122522522522522,0.0004176053061134049,0.0014403211137289725,-0.0003890236443818321
2021-09-30,0.00041513333333333336,0.00029584038312638014,0.0027845837563451777,0.0027845837563451777,0.0022799951016699393,0.003335157723132263,0.01612964438878136,0.0011193822665425267,0.0001078585473169392,0.02632484360750888,0.00010038288288288288,0.00037342954849288354,0.001692578720844463,0.0002393409036255224
2021-06-30,0.00041006666666666664,0.0002864127785265694,0.002638807106598985,0.002638807106598985,0.0022122743228718783,0.0032411333558211323,0.015180841777676573,0.001006909629041174,9.702119920415335e-05,0.02413643590114178,9.212162162162163e-05,0.000371086704433825,0.0016496107820880984,0.0006331930235156225
2021-03-31,0.0004101333333333333,0.000286609933755843,0.0034100507614213196,0.0034100507614213196,0.002786262096166602,0.004139113624606433,0.014573608106569508,0.0012320823129149856,0.00011871780750678545,0.029521121140069603,0.00011267567567567566,0.00036624295558788987,0.0013066729208888633,0.0010850815254952973
2020-12-31,0.00044120000000000004,0.0003507749992830719,0.002810969543147208,0.002810969543147208,0.002190677968030657,0.003230282138955576,0.014269991271015978,0.0010734077731005248,0.0001034286557378965,0.022638700410694164,8.628378378378378e-05,0.00033018590600556905,0.0013073890532014694,0.00028355459112280044
2020-09-30,0.0004374,0.0003419209371684208,0.0024151725888324873,0.0024151725888324873,0.0017055020173745042,0.002445248184085809,0.01487722494212304,0.0008480076803556068,8.171013535820403e-05,0.01808154280824765,6.931981981981982e-05,0.0003167152912675141,0.0013013019285443178,0.0004866345904411334
2020-06-30,0.0004328,0.00033168678844885436,0.0023266446700507615,0.0023266446700507615,0.0015919026415929225,0.0023010433412089413,0.014573608106569508,0.0007679408069869101,7.399525822652413e-05,0.01668229205969966,6.403603603603603e-05,0.00031422324969901985,0.0014836471186416402,0.0013189312216800445
2020-03-31,0.00043253333333333335,0.0003311132459636948,0.0024001167512690356,0.0024001167512690356,0.0016204731987142342,0.0023809530778163227,0.014763368628790465,0.0007933916498115633,7.644758485086641e-05,0.017378080366107433,6.622972972972973e-05,0.00031763263437008374,0.0012353282392454827,0.0009846302997252505
2019-12-31,0.00042219999999999996,0.00030956955636488774,0.0024888629441624367,0.0024888629441624367,0.0016675672735102772,0.002446616476435006,0.014953129151011423,0.0007801640338088768,7.517303236852022e-05,0.01803038190336472,6.799549549549549e-05,0.00033318905983411006,0.0010938921075057827,0.0005565054713254829
