Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.04302604725949997,0.015516807903337915,0.002835472748406551,0.318257,0.12264599999999999,0.12264599999999999,0.15752933500971017,0.09634647795174188,0.07809938996870097,0.0571042679632631,0.02255474343452461,0.005874948010350224,0.0032372917396598596,0.0008693142673826041,0.0005288583512379873,0.05843027021425426,0.005220712438524897,0.0004991070307479818,-0.0005177905558459662,-0.001445972465962348
2021-12-31,0.06491294154686877,0.016413032225623733,0.003287356108159331,0.34353700000000004,0.17913,0.17913,0.20891339205724535,0.09317506097485229,0.07624825660904946,0.06708085719430938,0.02186578578937666,0.006373410326169121,0.0029841090813381085,0.0010397481948176937,0.0006404540209650036,0.06627632840229021,0.005846882354797508,0.00043363591376088513,0.00023362955218679212,-0.00018023694319923355
2020-12-31,0.06488483097110795,0.014700445154325094,0.002715590190413066,0.352388,0.166691,0.166691,0.20239302160585995,0.08593365025073191,0.06434512410455029,0.07296956600036017,0.026287112187296034,0.004713941020388006,0.004034606179524248,0.0008939333778602871,0.0005574631903943517,0.06347962382445142,0.005680291260362116,0.0003868972088248111,0.0002503572050879944,0.00040443050055316397
2019-12-31,0.050205488308811545,0.01563512134522383,0.0029141233331736486,0.330858,0.146699,0.146699,0.1863412694940626,0.07856231857652188,0.06180115898028738,0.06940392580587071,0.026447643105192094,0.007313322721509504,0.002600581712128339,0.0008484882748610286,0.0005059008858785055,0.058181559107748915,0.005052626508745618,0.0003266007341699227,5.6002787942150203e-05,-6.30810769741097e-05
2018-12-31,0.038719507052943455,0.018232101394619695,0.004202086242511213,0.315456,0.157666,0.157666,0.19966161788118392,0.08318926428509314,0.06539992511761172,0.08019088780839186,0.03195870638586212,0.007151928034902105,0.0026592709536800126,0.001266316323686411,0.0007461234342385011,0.07011062462758103,0.006136216040247611,0.0002713356131500617,-0.0001848405645582854,-0.00016800618209379512
2017-12-31,0.03825287149531397,0.020281881775293192,0.005566078050456972,0.24932600000000002,0.10893800000000001,0.10893800000000001,0.1576329990090102,0.05934851113696877,0.08247808672104501,0.0870520439402125,0.03353521765341863,0.007393415338676873,0.0025724158393329276,0.002051780990496826,0.0012089253295560227,0.0942109899220187,0.008147267856223415,0.00021970884327614096,-0.00020090608119881513,-4.9849617232771773e-05
2016-12-31,0.10136111407833856,0.022810831595604653,0.008519526676014171,0.34909599999999996,0.15246,0.15246,0.20258798600821323,0.08222753868642155,0.055691796758791615,0.09814514676751307,0.023361682834352224,0.006569811936890779,0.002894896471030174,0.002210782973173387,0.001302610535334626,0.07196429959325372,0.006390421095116373,0.00014641445886358768,0.0002102456874019864,0.0003397557183441032
2015-12-31,0.03858457628929156,0.02414777348891551,0.011931532044274083,0.348177,0.093814,0.093814,0.14939694181691607,0.041992417999693575,0.029805339725106978,0.11980911219160814,0.02533578464343901,0.005920100895196258,0.0032126000714383313,0.0020144809016182214,0.0011869478268649986,0.04765797041374129,0.004671277403238478,8.744451255991905e-05,5.394668060637742e-05,0.0002732277905130063
2014-12-31,0.17159819867430526,0.025801203839271186,0.017089342059258213,0.36013100000000003,0.124592,0.124592,0.1885020456996559,0.042620282989569054,0.03648706582071437,0.11961102106969206,0.018909764883488035,0.005170374869731912,0.0036784536811756583,0.0030348230579499017,0.0017881413671679968,0.05458172491515324,0.004895336612005521,6.437503231381702e-05,6.551664052970901e-05,0.00016885862907993176
2013-12-31,0.15209508121145338,0.027410266648919646,0.03258660561474608,0.37235799999999997,0.096957,0.096957,0.16430268366122225,0.04232213770171392,0.032844750258185874,0.12301458670988656,0.016961870170246477,0.004343378282403074,0.004378847119333809,0.005519433648703372,0.0032521010128475814,0.053268219383921865,0.005113914757844979,3.213802985427392e-05,0.0001766509844920718,6.0227232716174074e-05
2012-12-31,0.12978090617252022,0.029392016800508746,0.39555095092132014,0.406838,0.095465,0.095465,0.16038057051339358,0.03906893781600295,0.027318497872865086,0.13657482441923285,0.016733878401068214,0.004559131129487319,0.004171620122406774,0.06084118471498367,0.03584866510105042,0.04941060649239618,0.0048199304735472275,2.3354580437399827e-06,-0.00045920892141488066,-0.0006315149650774707
2011-12-31,0.06542455402571555,0.03133827291953207,-0.042625756922502714,0.433433,0.22402999999999998,0.22402999999999998,0.279419177269243,0.09553848351712058,0.06557751628013253,0.20525841887268143,0.01043789765282075,0.00552625620096259,0.0034415718666358326,-0.02388496794585242,-0.0140732167681296,0.17192673385320864,0.017960695796024738,-1.3845824316239632e-05,0.0003375500958355114,0.0006523443218691569
