Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.0002571333333333333,0.00011253978950990796,0.0011549390862944163,0.0011549390862944163,0.0012177721976066468,0.0018712824704189097,0.006793426695510266,0.00015001405197316044,2.0905947522036246e-05,0.005879666993670116,2.1905405405405407e-05,0.0006452733194968646,0.0009484277315076734,-0.0051176159828219886
2022-09-30,0.0002521333333333333,0.00010902684178830547,0.0012663401015228426,0.0012663401015228426,0.0012529891877102904,0.0019188434344284307,0.006907283008842841,0.00015539606192267757,2.2262670293358888e-05,0.006139308585950959,2.296846846846847e-05,0.0006327702727655458,0.0009322252379349609,-0.0015123542699818412
2022-06-30,0.00025113333333333333,0.00010830991368185599,0.0012167005076142133,0.0012167005076142133,0.001339611329345777,0.002015282435296967,0.006831378799954457,0.00016064541669738266,2.3332710056474728e-05,0.006368253635302047,2.38018018018018e-05,0.0006315530574410412,0.0010946082398183888,-0.001181272331699226
2022-03-31,0.00025586666666666663,0.00011162570617418486,0.0012485634517766496,0.0012485634517766496,0.0011894929909722321,0.0018069141934355627,0.006945235113287032,0.00014815687952579186,2.1891990989753915e-05,0.0058042046589678025,2.1698198198198198e-05,0.0006281096970995119,0.0007737809637708662,-0.0014401164893385367
2021-12-31,0.00025373333333333334,0.00011013808035330219,-0.00011281725888324874,-0.00011281218274111674,9.699239802846767e-05,4.31634041064868e-05,0.006034384606626438,3.373231588077635e-06,5.0397777238903e-07,0.0001330183526956041,4.954954954954955e-07,0.0006278305057204689,0.000638700506305545,-0.004518979695787109
2021-09-30,0.0002726,0.00012399271601043848,0.0013434162436548223,0.0013434162436548223,0.0013135536701739498,0.0020163141423624044,0.007856085619947627,0.00019176253056043592,2.2028941471381364e-05,0.00729682405892713,2.694144144144144e-05,0.0004885849133251102,0.0008252529737394281,-0.002720041202991004
2021-06-30,0.0002904,0.00013834920134208942,0.0012896700507614215,0.0012896700507614215,0.0013166128502863658,0.0019659507400120145,0.008007894037724393,0.00019913436813213364,2.3004028900568837e-05,0.0072584533802649365,2.671171171171171e-05,0.00046136301526689366,0.0007478211674388959,-0.001772050511534376
2021-03-31,0.000283,0.00013221946603194634,0.0010640710659898477,0.0010640710659898477,0.0010546842102148392,0.0015873215640679111,0.008007894037724393,0.00015767015063374113,1.8029987407859716e-05,0.005866876767449385,2.156756756756757e-05,0.0004574661535848025,0.0006418335851731965,-0.0018529038073002765
2020-12-31,0.00029633333333333334,0.00014343939089788078,0.0011309390862944161,0.0011309390862944161,0.0013501682321444262,0.002086653149596793,0.007552468784394095,0.0002032277278120481,2.321584564548597e-05,0.007286591877950544,2.6833333333333333e-05,0.00045046421106277373,0.0008004568924154426,-0.0016804988288579993
2020-09-30,0.000297,0.00014399501018037912,0.00014633502538071065,0.00014633502538071065,0.00031208189497998565,0.0004142413623801555,0.007742229306615053,4.1767429326534313e-05,4.753094715683495e-06,0.0014964564678255465,5.5045045045045045e-06,0.00044239868233486714,0.0007501485974548657,-0.0008639184120185489
