Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.00027446666666666665,0.00019600814430328927,0.0019118965232326976,0.002294765293959684,0.00371930623553076,0.0008464347689971212,0.00012046712165877344,0.004064733892948365,0.00010339639639639639,0.0003602056266664697,0.0022048818739750353,0.0021450739135456726
2022-06-30,0.00024453333333333333,0.00017722462791431277,0.0017951560250142604,0.0020962824155408744,0.0033777372955330373,0.0006319124005867906,8.364935417804879e-05,0.0034763834867947304,8.449549549549549e-05,0.0004084008538233708,0.0012387298677303618,0.0011926334505422095
2022-03-31,0.00023266666666666664,0.00010603366694387887,0.0015191059910309576,0.0018911117338751868,0.0033018330866446542,0.000518340620208424,6.409282540164837e-05,0.0029877968451628,7.18018018018018e-05,0.0004345429164420087,0.002168985741805656,0.002164861195530536
2021-12-31,0.0002316,0.0001055676636746867,0.001851350250174469,0.00225693603489365,0.003643402026642377,0.0006252796418461886,7.373413930822112e-05,0.004016131033309586,8.775675675675675e-05,0.00048051790739413994,0.0016767342934280536,0.001672640721658269
2021-09-30,0.00022426666666666665,0.00010087178457744257,0.0019711453761539644,0.0024177872151738503,0.0037952104444191432,0.0006537247014737422,7.607507954083973e-05,0.004334607666205792,9.342792792792794e-05,0.00048235702520847023,0.0015733426907955513,0.001589988582075563
2021-06-30,0.00023359999999999999,0.00010813068165524361,0.002009298632883364,0.002389389661124473,0.0037952104444191432,0.0006456516865494665,7.301104076522817e-05,0.004415186091396398,9.05e-05,0.0004812343508800437,0.0006062060026210442,0.0005260198024301433
2021-03-31,0.00026326666666666665,0.00012811505262252303,0.0019159799824006098,0.0023506677193493365,0.0038331625488633343,0.0006422026520043533,7.272618376344306e-05,0.004289841874433232,8.372522522522523e-05,0.0004690503800104882,-0.00045286417118426797,-0.0005378543012249181
2020-12-31,0.0002621333333333333,0.00012768489575865335,0.0017148798611714932,0.002099553146450452,0.0036813541310865686,0.0005460845024833997,6.117669314619445e-05,0.003780790870848132,7.155855855855856e-05,0.0004789786618017446,-0.0020476013148189257,-0.0022244123934658418
2020-09-30,0.0002648,0.0001294055232141321,0.0017808343276427426,0.0021563702057633646,0.0035674978177539945,0.0005284603149726569,5.9357990750181874e-05,0.0036784690610822835,6.873873873873874e-05,0.00047595039552112035,7.394066127657746e-05,-0.00010452229335544965
2020-06-30,0.00028153333333333336,0.00014343939089788078,0.0008137555669566666,0.0008737607624973749,0.002542790997760826,0.0001796909096525401,2.0668566687215324e-05,0.001229140739812265,2.272072072072072e-05,0.0004632582667976453,0.0018970344960934982,0.0019057330099201506
