Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.0004218,0.0003185670041008288,0.0006477631793986072,0.0008603119852897597,0.021860412159854264,0.0012055512779525774,0.0001161613985164063,0.008804791730351334,0.00010524324324324324,0.0004912941037439712,0.009976976346149715,0.009912860218474316
2022-09-30,0.00042606666666666665,0.0003287294600097503,0.0008760544952876335,0.0010599363268447982,0.0225815021442939,0.0014874056229496485,0.00014331959202634124,0.011182494784785257,0.0001275990990990991,0.000473416992266842,0.005439382980399458,0.005186918807764189
2022-06-30,0.0004236,0.00032767199105273725,0.0008915370422553806,0.0010898119293141636,0.023985730008728987,0.0016018680880731818,0.0001543486708134055,0.012236409425373506,0.00013881981981981982,0.00045702890147794167,0.0050935805899497985,0.004815126193627548
2022-03-31,0.0004209333333333333,0.00032397981130452243,0.0010491166845042969,0.0012864582228150677,0.02280921477095905,0.0017771434754784068,0.00017123740420770314,0.013707285440757591,0.0001557162162162162,0.0004379375290824353,0.004582083085670908,0.0042878756033227486
2021-12-31,0.00042373333333333335,0.0003307010123024863,0.0008681561656819172,0.0010159899961000008,0.02432729894872671,0.001468928652172257,0.00014153923576518433,0.011660849245440603,0.00012724774774774774,0.0004304850396259722,0.005633096770959402,0.005398235618243686
2021-09-30,0.0003902666666666667,0.0002695649680250065,0.0010030833075746121,0.0011733362991862683,0.022885118979847432,0.0014166814640355714,0.00013650493606055914,0.012675114184744584,0.00013962612612612613,0.0004637811966822019,0.004861643237204506,0.004562720003332596
2021-06-30,0.000396,0.00027530039287660237,0.001233655351493877,0.0015168288983344151,0.022012220577631032,0.001691827247335005,0.0001630167232972125,0.015596401853559583,0.00016327477477477475,0.00047276111410655063,0.0035644590694576725,0.0034262294150727967
2021-03-31,0.00042146666666666665,0.00031960654985518054,0.0013990331716186386,0.001657404473803787,0.01912786063987248,0.0017323818293489722,0.0001669243770396492,0.014805965873118396,0.00015146396396396395,0.00044976549401363455,0.0025353769362427402,0.0023063071251256824
2020-12-31,0.00043426666666666663,0.00034959206790743024,0.0008939179220154898,0.001094238757502742,0.018748339595430565,0.001185653001730771,0.00011424409177362194,0.009610575982257397,9.823873873873874e-05,0.000421765109940838,0.003884301663575362,0.0035975929576211336
2020-09-30,0.00044793333333333334,0.0003810472885779014,0.0007679224934867234,0.0009501509877680518,0.0163953091198907,0.000929818021736119,8.959300508068027e-05,0.007328799624478957,7.252252252252253e-05,0.000401304370305264,0.0024241973947106464,0.0021487662771696426
2020-06-30,0.0004656666666666667,0.0004285796220355023,0.00046267367789473783,0.0002845535891332709,0.012296481839918022,0.00023123692043664778,2.228093035757588e-05,0.001743307833885658,1.6572072072072072e-05,0.00038649540959147954,0.0023593874204197963,0.002077569932420278
2020-03-31,0.00047640000000000003,0.0004785495110550314,0.000267609974566013,0.0003168950446597452,0.015674219135451063,0.0003310883655915976,3.1902158193509935e-05,0.0025222326107281856,2.2463963963963964e-05,0.000385467276259131,-0.0024583927126375867,-0.0029926133792322535
2019-12-31,0.00047653333333333333,0.0004993583493447277,0.0008742836306094644,0.001175289957246352,0.019773046415423736,0.0013906431482938932,0.0001339960032371442,0.010919016124638196,9.426126126126127e-05,0.0004207473170299355,0.003406104311832654,0.0031157868426882683
2019-09-30,0.0004783333333333334,0.0004916155257950733,0.001020341271571886,0.0012470118909727096,0.019773046415423736,0.0014444442970498058,0.00013918003546834872,0.011559806458296828,9.7e-05,0.00041428307642310053,-0.0009930964845064772,-0.0014887799483826502
2019-06-30,0.00047620000000000003,0.0004857008689168651,0.0010124975701824629,0.0012680411541363037,0.019165812744316675,0.0014451833758809015,0.00013925124971879503,0.011398649607915614,9.813963963963964e-05,0.00040999475592912377,0.0032133752032025434,0.002838102162967676
2019-03-31,0.00048300000000000003,0.0005055418542628546,0.0009328632878811401,0.0011624631311065534,0.018406770655432843,0.0013220604229160677,0.00012738768599701412,0.010053117809494696,8.658558558558558e-05,0.00039212059885812203,0.009075902863813117,0.009208186822238255
2018-12-31,0.0004825333333333333,0.0004946983166528061,0.0008755628413409953,0.0015179849956134157,0.019165812744316675,0.0017088829126679817,0.00016466012907674193,0.013630544083433204,0.00011217567567567568,0.0003887466670605875,-0.0012923502746367418,-0.001851767695415978
2018-09-30,0.00048026666666666667,0.0004982829571850535,0.0010337616033745671,0.0012716850556865717,0.018710387490986375,0.0014606092776376159,0.0001407376189460583,0.01118761087527355,9.706306306306306e-05,0.0003712034034758588,0.005306271886793804,0.005241925558162302
2018-06-30,0.0004852666666666667,0.000515399615726535,0.0010351227564305379,0.0012659265205057265,0.018862195908763143,0.0014721881793247815,0.00014185330886971664,0.011229818621801963,9.522522522522523e-05,0.00035844036900532534,0.0031471329642864814,0.003000471486431984
2018-03-31,0.0004852666666666667,0.0005185899458002352,0.001059823814897752,0.0013091045587549858,0.018862195908763143,0.0015788239891344044,0.0001521282470046191,0.011613525408423898,0.00010212162162162163,0.0003368879763056629,0.0021449057927942767,0.0020078884035166452
2017-12-31,0.0005022666666666667,0.000604961859424737,0.0009224748220827281,-0.001001941219038727,0.0185965311776538,-0.001251544722133838,-0.0001205931161018707,-0.008513174572518663,-7.334684684684685e-05,0.0003140297360976727,0.004961096112117674,0.004984785568349438
2017-09-30,0.00046540000000000004,0.0004546041122996186,0.0009783276208911048,0.0011396411854533695,0.019165812744316675,0.0012214319974515045,0.00011769159189779038,0.010311480379153465,8.764414414414415e-05,0.0003575983632590054,0.004424623493436647,0.0043774390902016035
2017-06-30,0.0004736,0.000489859051934272,0.0010372532568659703,0.0011194094830708579,0.019507381684314394,0.001202822371499301,0.0001158984535916816,0.010293574062444442,8.27972972972973e-05,0.00035344446824382713,0.0031444474681142087,0.003045631933832844
