Date,current-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.03361786591773372,0.003542666032995138,0.0015105736040609136,0.0015105736040609136,0.001393033172529109,0.0018942800257853597,0.08478500132832364,0.0002855041370526166,0.0022581301925020786,0.003327283304246655,0.0013525332116443196,0.00013083883813402595,0.07398122650595321,0.000321490990990991,0.0005232474832152802,0.0009657044235492949,0.0007700945055735757
2022-09-30,0.028550767032721455,0.003573134599013103,0.0015560964467005076,0.0015560964467005076,0.0013955733845867398,0.0018363946740500795,0.09734714789935102,0.000341913960733713,0.0028965450437643332,0.002593889470622455,0.0015393306485189334,0.00014896377787581403,0.08234731347693346,0.0003658918918918919,0.00048170410145430644,-0.00034186366273032605,-0.0005031082127634597
2022-06-30,0.03285830327515878,0.0035766518411058496,0.0015623401015228426,0.0015623401015228426,0.001350841980145375,0.001820187360929912,0.09799233367490227,0.00035108304868187713,0.0032944107757395175,0.0022806189645142526,0.0015271074216969666,0.00014782800188151705,0.08214011181215762,0.00036298648648648644,0.00044932085589145516,0.0019494911879918931,0.0018299922176335927
2022-03-31,0.02872653359463962,0.003526284690929957,0.0012919543147208122,0.0012919543147208122,0.0011510028602423582,0.0015413557216205557,0.08364643819499791,0.0003393226967483624,0.002815644482393365,0.002668416521233275,0.0011370254047925283,0.00011010453521562944,0.05937478816187821,0.0002702657657657658,0.00042014757258606553,0.0019929067094436367,0.001580426307049385
2021-12-31,0.031113820148120995,0.003505935802421055,0.0011852538071065988,0.0011852538071065988,0.0011088253249126974,0.001580187419466483,0.08053436563057421,0.0003653017792681606,0.002879503905559806,0.0026092286212914487,0.0011070642860242657,0.00010723770513356141,0.05861121165650056,0.00026314414414414414,0.00039727160594131073,0.0005229556212805878,0.00020696171492301895
2021-09-30,0.029351132627170245,0.003504365822386576,0.0012102030456852793,0.0012102030456852793,0.0010964884527331637,0.001555367913324899,0.08209040191278606,0.000438189384189436,0.00363352942600962,0.002067788248981966,0.001120860424204718,0.00010861451397552275,0.05879922798194531,0.00026642342342342345,0.00037264663086911245,0.0021970939350754444,0.0019583728605593077
2021-06-30,0.032637967335039944,0.0034068262488491374,0.001049228426395939,0.001049228426395939,0.000988001367526348,0.0013762460057936572,0.0810656950927929,0.00048376905326509226,0.003392173094912861,0.002214869109947644,0.000961503657776938,9.320849779564504e-05,0.05139368700014197,0.00022854504504504503,0.0003498149803162692,0.0018159325116908597,0.0011418871197102158
2021-03-31,0.03081501699286011,0.003373369852610517,0.0009193756345177664,0.0009193756345177664,0.0008707874247667034,0.0013058923644164964,0.07381684314395233,0.0004300169362356376,0.0027150120767855746,0.002767320535194881,0.0008424361630135011,8.169917931967382e-05,0.044399991302646165,0.00020024324324324324,0.00032994659910924655,0.0014457816226125938,0.0011526801826110503
2020-12-31,0.03596372178162009,0.0033651426704143345,0.0008704517766497462,0.0008704517766497462,0.0008681470609792017,0.0013465313788947855,0.07317165736840107,0.00044064776284220467,0.003126959170329764,0.00240273647469459,0.0008408063994372389,8.157135887015487e-05,0.04538867578950869,0.00019985585585585586,0.000315427170195951,0.001512023861528656,0.0013691094965698888
2020-09-30,0.03248731028196723,0.0033552542302746915,0.0011736142131979696,0.0011736142131979696,0.0010962790445707066,0.0015672581543272794,0.08478500132832364,0.0005221729143813158,0.0024875577268556677,0.0030203234438627106,0.0011513711144114877,0.0001117442889823155,0.061198674420954474,0.00027367567567567565,0.00029958416733756306,0.0014700406047021247,0.0011610116697625716
2020-06-30,0.03436738475677047,0.003352674108047486,0.0007620659898477158,0.0007620659898477158,0.000810559816303518,0.0011854094669733009,0.06596075752400471,0.00036523533660186953,0.0030291071609553437,0.0024804002326934264,0.000673414519563701,6.539294197389834e-05,0.03602111410544518,0.00016006756756756758,0.00027923274072870426,0.0011306834050659198,0.0009017888081618279
2020-03-31,0.03932776822918955,0.003356732932400189,0.0009487969543147207,0.0009487969543147207,0.0008038268886453887,0.0015781898589780831,0.06243121181069491,0.0003756003925432725,0.0027361789642396197,0.002745912739965096,0.0008332640052122114,8.094321266109029e-05,0.0453925128573749,0.00019806306306306308,0.0002686456263710291,0.0009862932275367196,0.0008411961743325816
2019-12-31,0.041873244688397274,0.0033552542302746915,0.0009344416243654822,0.0009344416243654822,0.0009125825625823122,0.0014234557503766464,0.06615051804622567,0.0003898191231295559,0.0028375288914560216,0.002647865037812682,0.0007947182015596838,7.723094160577544e-05,0.04338061027285389,0.0001889009009009009,0.00026196866852301853,0.0011975522597555124,0.0010846081455435064
2019-09-30,0.03761278877504516,0.003358059504677384,0.0009030507614213197,0.0009030507614213197,0.0008707327965504102,0.0012798655414962092,0.0699457284906448,0.0003706171925714441,0.0025987735761904803,0.002891066899360093,0.0007619144719025917,7.40774285155006e-05,0.041224178132038616,0.0001811036036036036,0.0002497758344350806,0.0014020975515436232,0.001460377151275191
2019-06-30,0.04168304015889297,0.003353751187373466,0.0006763045685279188,0.0006763045685279188,0.0006737161344892058,0.0010026802432487212,0.06599870962844889,0.00031354294222743723,0.0024448651911432723,0.0030731448516579407,0.0005569053746002105,5.4166654493290526e-05,0.03048806224235688,0.00013237387387387387,0.00024059206298793863,0.000862849920151247,0.000518161695230413
2019-03-31,0.03935225000031387,0.0033578891192472854,0.0007798274111675127,0.0007798274111675127,0.0008069498016768131,0.001355150888987588,0.06326615810846711,0.0002953376516636911,0.002153013276840465,0.0034896753926701566,0.0007293571018558648,7.096408756650315e-05,0.03947831225290881,0.00017336486486486485,0.00023351182870353274,0.0007685890045044722,-0.0003785146094520722
2018-12-31,0.04532580215464695,0.0033535260351979785,0.0010938274111675127,0.0010938324873096448,0.0009693367269595256,0.0013174899225634337,0.07343732209951041,0.0003356683501023549,0.0024933875899256375,0.0030132774869109946,0.0008182550197191917,7.966135615305732e-05,0.04455219499467287,0.0001944954954954955,0.00022245496377159486,0.0009579164846497039,0.0009177890505323633
2018-09-30,0.040920966565433495,0.0033861000783164457,0.001062761421319797,0.001062761421319797,0.0010303291304508148,0.001443885013686582,0.07954761091502524,0.00034463811005164594,0.0023958943413555237,0.003135934845840605,0.0009804543970358011,9.554943802826366e-05,0.05290677076205446,0.00023304954954954957,0.0002125399768079119,0.001040092667521251,0.0009943819267321447
2018-06-30,0.04248842765511086,0.00337713658765448,0.0009037208121827411,0.0009037208121827411,0.0008831698204598149,0.0012672874957835377,0.07366503472617557,0.00032058586485428787,0.0023447709267419405,0.0032042722513089005,0.0007922356547167727,7.728024377916132e-05,0.04300329859934232,0.00018831081081081082,0.00020227784712425494,0.0005115870208179663,0.0004221602410072011
2018-03-31,0.04145768231700504,0.003368647742119217,0.0008661472081218273,0.0008661472081218273,0.0007922821256021055,0.0012382679906663436,0.07024934532619834,0.00034237905939775036,0.002401186063219035,0.0031290191972076793,0.0007418645897667145,7.242671871028436e-05,0.04006282559119623,0.00017633783783783783,0.00019568952146006748,0.0003293313472597197,0.00019010938863925987
2017-12-31,0.042775303793670144,0.003345609197892332,0.0009825177664974619,0.0009825177664974619,0.0009390635904304112,0.0006823534921089043,0.07525902311283161,0.00038995200846213794,0.003051888472028765,0.0024618312972658524,0.000438178993143433,4.2838110653067545e-05,0.023656802417864362,0.00010415315315315314,0.0001853003523129307,0.0010928179090368736,0.00027361361213518973
2017-09-30,0.04400127556304935,0.0033440027066942604,0.0009382335025380711,0.0009382335025380711,0.0008857282419228768,0.001341643575208884,0.08087593457057195,0.0003863641044824216,0.0022784001779453584,0.003297600930773706,0.0008862692229192515,8.677730317841981e-05,0.04998036700275118,0.00021066216216216217,0.00017990708392729207,0.0006913362312820916,0.0006323409396023988
2017-06-30,0.04271315775927765,0.003331461122000227,0.0006772842639593908,0.0006772842639593908,0.0006575871536286566,0.0009791485416710873,0.07495540627727808,0.0003640393686086308,0.002396970623768441,0.003134473531122746,0.0006005299763741133,5.892705323466082e-05,0.03380584692401454,0.00014274324324324323,0.00016919440730920075,0.0005117660538961178,0.00016833391085687455
2017-03-31,0.045542371668438976,0.0033252055426380408,0.0006863502538071066,0.0006863502538071066,0.0006781683341170966,0.0010554729132992893,0.07097043531063797,0.00038510169382289177,0.0023616326845443156,0.003181365910413031,0.0006081481735561764,5.979805829781142e-05,0.03449396109468988,0.00014455405405405404,0.00016159715195249313,0.00045295368772334374,0.0004041718028391436
2016-12-31,0.04542875114091331,0.00331879174823362,0.0008594162436548222,0.0008594162436548222,0.0008101409999786039,0.0011703875194176783,0.07692891570837602,0.00043792361352427186,0.0027135770335683517,0.0027687725421756833,0.0007285422200677337,7.179309448195467e-05,0.04147358754334288,0.00017317117117117116,0.00015611672858609508,0.0006612586741526365,0.0005172149353268311
2016-09-30,0.04147651444863913,0.0033110878927155966,0.0007152944162436549,0.0007152944162436549,0.0006748405652745728,0.0009879070761202252,0.08163497665945577,0.0004561289040880179,0.002864256571376807,0.002623115764979639,0.000654293223651508,6.46095852189893e-05,0.03714921205811367,0.00015552252252252252,0.00015124048127275816,0.0006993032032598343,0.0005074633083199367
2016-06-30,0.04205466088980567,0.0032939824125724974,0.0006219543147208122,0.0006219543147208122,0.0005866615194747316,0.000870936372942348,0.07616987361949219,0.0004100841363483243,0.002691423553902465,0.002791548574752763,0.000537044999856922,5.317330699988606e-05,0.03056224555443712,0.00012765315315315314,0.0001441956998618815,0.0003208272760475225,3.682896024933869e-05
2016-03-31,0.047861862548037634,0.003276895188011194,0.000623228426395939,0.000623228426395939,0.0005881683477741506,0.0009155851425402091,0.0717294773995218,0.0004158646483156452,0.002628640413148942,0.0028582664339732405,0.0005246322656423666,5.206674710833623e-05,0.030251443057273356,0.00012470270270270272,0.00014023975005724164,0.0006205286488731658,0.0005348246695334556
2015-12-31,0.048139950358501014,0.003284659895468538,0.0006886598984771574,0.0006886598984771574,0.0006464065786939942,0.0008510046704866657,0.07647349045504574,0.00042051563495601826,0.0025286358389486874,0.0029712902850494473,0.000519856679349133,5.172163189463505e-05,0.02997901123877178,0.00012356756756756756,0.00013715978166938718,0.0005285951632423607,0.0003914852201311452
