Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.031208608544012573,0.0002877333333333333,0.00013610880100943477,0.006085193932088018,0.0005006192893401015,0.0005006192893401015,0.0005301941532330572,0.0006159876546371574,0.025465862082052454,0.00136580238199236,0.005501179755671902,0.0002547737385961558,0.00021140589347224618,0.007359496167408713,3.441891891891892e-05,0.00037074399332304213,-0.0004679924662880714,-0.0005478899562028869
2022-09-30,0.02823313174582649,0.00027866666666666665,0.00012874236471566633,0.006085193932088018,0.0009123401015228425,0.0009123401015228425,0.000596808710651182,0.0007732168845812476,0.026224904170936276,0.0013749507825021592,0.005464255962769052,0.0003169511141044857,0.00026116639446997607,0.009376514842418016,4.384684684684685e-05,0.00036366819064782743,0.0015793402989136272,0.0016035272486967852
2022-06-30,0.012505163142756346,0.00027966666666666667,0.00012953098563276075,0.006085193932088018,0.0010113299492385788,0.0010113299492385788,0.0007016903335826505,0.000883251004085121,0.02793274887092489,0.0012877719070558383,0.00583455497382199,0.00034492240525056764,0.00031392885002497976,0.010363920306658463,4.759009009009009e-05,0.00036414975884659984,0.0015067423857231862,0.0015677397243413864
2022-03-31,0.013382112739183766,0.00027366666666666663,0.00012479926013019417,0.006085193932088018,0.0011293857868020303,0.0011293857868020303,0.0010198496176252478,0.0011761460545985233,0.030589396182018294,0.001361676632742843,0.005517682373472949,0.0005582887785661075,0.00023848739471246975,0.01777969346943839,7.822972972972973e-05,0.00035986143835262314,0.00019004361245783768,0.00015119755660204085
2021-12-31,0.011873031257572086,0.0002553333333333333,0.00011128516532362136,0.006085193932088018,0.0012729137055837562,0.0012729137055837562,0.0014244535016003793,0.0014910508558412547,0.03377737295533037,0.0013903774970873107,0.005403969749854567,0.0008465105719541566,0.0003701607177812123,0.02787757707070565,0.00012413963963963965,0.0003585245695799573,0.0003036401005449767,0.0002888564465828595
2021-09-30,0.010821570574668773,0.00024966666666666665,0.00010728829113016547,0.006085193932088018,0.0012370355329949238,0.0012370304568527918,0.0015404109953852814,0.002143455574766933,0.034232798208660674,0.0013696590606386478,0.005485552065154159,0.0011918688442076782,0.000513246580985576,0.03930948126679516,0.0001772117117117117,0.00034767599028000387,0.0009214832532458698,0.0008891022254538294
2021-06-30,0.013405966772586946,0.00024533333333333335,0.0001043488858937226,0.006085193932088018,0.0011168984771573603,0.0011168984771573603,0.0011635946640979266,0.0014109508753778353,0.035637026073095754,0.001431814369984636,0.0052473112274578244,0.0007818506496029157,0.00039818078632218937,0.026079271264070846,0.00011745495495495495,0.00033578450561706465,0.00035466452781815965,0.0003477449125856581
2021-03-31,0.010880577920455587,0.0002066,8.049310315161596e-05,0.006085193932088018,0.001115456852791878,0.001115456852791878,0.0013449876562992935,0.0012858143205330926,0.03601654711753766,0.0014382720644621411,0.005223855730075625,0.0007874790191627981,0.0003763508795507732,0.028387907096912822,0.00012917117117117118,0.0003421423876033119,0.00046611261896748043,0.00047896583522211936
2020-12-31,0.013178725717535603,0.00020666666666666666,8.05110263542772e-05,0.006085193932088018,0.0010408730964467003,0.0010408730964467003,0.0012259937441587642,0.0012128484846711013,0.035674978177539944,0.0014546853712591337,0.005164909831297266,0.0006551081054396392,0.00035373213800518296,0.023785983702693747,0.00010745045045045045,0.000333757783013642,0.0005301169444066484,0.0005345406415623811
2020-09-30,0.009289262797375053,0.0002324,9.594290384560236e-05,0.006085193932088018,0.00030844162436548223,0.0003084365482233503,0.0005329346687504297,0.00031671211787509323,0.029830354093134465,0.0012401464102842373,0.006058433973240256,0.00022056765423390782,0.00015885342865573792,0.007461817977174562,3.414864864864865e-05,0.00032428447976601103,0.0006876660531799855,0.000692460193479854
2020-06-30,0.026337363827994842,7.44e-05,2.2529465745175076e-05,0.006085193932088018,0.0010164517766497463,0.0010164517766497463,0.0010578116755976213,0.001803584925954896,0.028198413602034234,0.0011224728664719194,0.006693780104712043,0.0004369282443523481,5.857463399527284e-05,0.02077772249557778,9.226126126126126e-05,0.00032813259374699945,0.0010250538889565236,0.0010610338239443154
2020-03-31,0.0245056251577191,7.246666666666668e-05,2.1848384044048063e-05,0.006085193932088018,0.0013158781725888325,0.0013158781725888325,0.0003572594298544113,0.00043137062649496917,0.03392918137310714,0.0017416940147038113,0.004313698662012798,0.00010362264226746353,1.3881300817758717e-05,0.005127601691891124,2.1954954954954957e-05,0.0003207258975855116,0.00019935333252171672,0.00011853433992846283
2019-12-31,0.022451039596439973,4.566666666666667e-05,1.3173553956009291e-05,0.006085193932088018,0.0013625786802030457,0.0013625786802030457,0.0014602122215155962,0.0018239995551220598,0.03514364871532127,0.0015822248371898625,0.004748677137870855,0.0006088683016480131,8.14691025105397e-05,0.029678440922584592,0.00013481531531531532,0.0003216358546727626,5.729058500848617e-05,1.1455794833341854e-05
2019-09-30,0.01914348954377278,4.3799999999999994e-05,1.2617934673510941e-05,0.006085193932088018,0.0011339746192893401,0.0011339746192893401,0.0013372577636938145,0.001653050816329069,0.03518160081976546,0.0014404246292879764,0.005216176847004072,0.000551712872043282,7.402447432927132e-05,0.027222717488204214,0.00012251801801801802,0.00031432074510122533,0.00017491531735403432,0.00012809661495464075
2019-06-30,0.02103235234667192,4.3e-05,1.2367009836253623e-05,0.006085193932088018,0.001288715736040609,0.001288715736040609,0.0012747312177949595,0.0012055533644991794,0.03874909863751945,0.0015578291024970648,0.004822980802792321,0.00045665596392082455,6.155650248190793e-05,0.02251463521635307,0.00010154054054054054,0.0003096055129218338,-0.00048553770794692024,-0.0007600588505956066
2019-03-31,0.02220057224570659,4.3400000000000005e-05,1.2474549052221043e-05,0.006085193932088018,0.0013435583756345178,0.0013435583756345178,0.0015637008249315897,0.001856062961935863,0.03821776917530077,0.001529128238152597,0.00491353577661431,0.0006887835691026389,9.326510399471773e-05,0.034277806271559526,0.00015306756756756757,0.00030547377595261136,0.00034069994772234117,0.0002726668522316078
2018-12-31,0.02467762529331045,4.506666666666666e-05,1.299432192939692e-05,0.006085193932088018,0.0014798680203045686,0.0014798680203045686,0.001115913335976732,0.0014172801421267944,0.038407529697521724,0.001571462013060687,0.004781068062827225,0.0004889669743571862,6.125521142232753e-05,0.02383714460757667,0.00010836936936936938,0.0002910237755833106,0.0004465084969098891,0.00042462181675651423
2018-09-30,0.021388907372277347,4.44e-05,1.2797166700123313e-05,0.006085193932088018,0.0013953451776649746,0.0013953451776649746,0.0015575187317877497,0.002533989625856189,0.03726896656419598,0.0014942387499338532,0.005028197789412449,0.0008842414938185532,0.00011044782442290894,0.04235355510732918,0.00019618018018018017,0.0002904727788405433,0.0011787537865496028,0.0011862901591882101
2018-06-30,0.021137812283822825,4.453333333333333e-05,1.2833013105445786e-05,0.006085193932088018,0.0016385279187817261,0.0016385279187817261,0.0013061788609743763,0.0018717580800590048,0.038103912861968195,0.0014763007097185609,0.0050892751599767305,0.0006609259823921102,8.280208719838027e-05,0.029274269774009494,0.0001465990990990991,0.00028450487846311793,0.001059159690344388,0.0010690812831247623
2018-03-31,0.015434187349578347,6.266666666666667e-05,1.8586361159702908e-05,0.006085193932088018,0.0017436091370558375,0.0017436091370558375,0.0017814898662382602,0.002004526340359429,0.03472617556643516,0.0016140648585720064,0.004655022687609075,0.0008797501686142025,0.00010806306003616954,0.03491475953735194,0.00018946396396396397,0.00028366730432598914,0.0009512027442190219,0.0009632335259042978
2017-12-31,0.02689542266208502,5.54e-05,1.6256344813742078e-05,0.006085193932088018,0.0018259035532994924,0.0018259035532994924,0.0018361590536936187,-0.0026464676472030125,0.03392918137310714,0.0013189840970304469,0.00569613030831879,-0.0008971469472538389,-0.0001060690610236738,-0.04046955478501548,-0.000195518018018018,0.0003230480608016781,0.0005208072243427695,0.0005177829912689803
2017-09-30,0.05146696028052344,5.213333333333334e-05,1.5198875856729089e-05,0.006085193932088018,0.0017508629441624363,0.0017508578680203047,0.0018537129205291475,0.0019133263626033262,0.0349918402975445,0.0014474204649719403,0.005190720186154741,0.0006980694313394819,8.125545975920089e-05,0.034758718777459015,0.00015295045045045046,0.0003443862590571013,0.0002769641719004003,0.0002493765586034913
2017-06-30,0.057746220705049894,6.733333333333333e-05,2.0145679791230537e-05,0.006085193932088018,0.0017745583756345175,0.0017745583756345175,0.0018151317427721181,0.0018457019888531733,0.03502979240198869,0.0014791707961530078,0.005079436881908086,0.0006852397808612315,8.006672957867459e-05,0.03362166766643601,0.00014642342342342343,0.00033636800082723376,0.0005600154684579523,0.0005576415832097811
2017-03-31,0.06520625578303375,7.913333333333334e-05,2.4142553984686416e-05,0.006085193932088018,0.001761710659898477,0.001761710659898477,0.0017847083786481975,0.0019072092909245633,0.03529545713309803,0.001402665054634786,0.005356630599185573,0.0006609070316528512,7.749936454976525e-05,0.03232857579552009,0.00013844594594594596,0.0003278061318699175,0.00027418915918905174,0.0002628205492343553
2016-12-31,0.05860119948123755,8.273333333333333e-05,2.537925496831178e-05,0.006085193932088018,0.0019087563451776648,0.0019087563451776648,0.0018074655830856478,0.0020496068171690688,0.03654787657975635,0.001505270644666258,0.004991394997091332,0.0006480394796960832,7.61189036949605e-05,0.033043549441258965,0.00013492792792792793,0.0003198129860921331,0.0007067330760031223,0.0007259754940666558
2016-09-30,0.05839655698414711,9.506666666666667e-05,2.980628602563735e-05,0.006085193932088018,0.0018247411167512692,0.0018247411167512692,0.0017971590596116756,0.002132743382257712,0.03799005654863562,0.0018199935602435625,0.0041281954624781845,0.0007154851607183771,8.371691641565165e-05,0.037578963659130236,0.00014581981981981983,0.0003244824249765494,0.0008470950092739134,0.000837977190660403
2016-06-30,0.065004751974549,9.926666666666668e-05,3.1347681454503744e-05,0.006085193932088018,0.0018493147208121826,0.0018493147208121826,0.001807515658950583,0.0019842873209055317,0.03878705074196364,0.0018038493240497995,0.004165156486329261,0.000706919426573371,8.29591237506464e-05,0.036897244601565266,0.000143018018018018,0.00031684971674631254,0.0011468858986386323,0.001169248480923735
2016-03-31,0.06192632619009656,9.913333333333334e-05,3.131183504918127e-05,0.006085193932088018,0.0016899492385786803,0.0016899492385786803,0.0015302364901006844,0.001621733750796646,0.03855933811529849,0.0018138946265703634,0.004142026759744038,0.0005512391035618104,6.470453755291766e-05,0.029040208634170114,0.00011154504504504505,0.00031260423514118367,0.0002130493630003079,0.0001990089317329304
2015-12-31,0.053800889127708224,9.72e-05,3.0594906942731784e-05,0.006085193932088018,0.0018872385786802032,0.0018872385786802032,0.0017404048952344622,0.0018525727188847027,0.04129188963528027,0.0018255543527103033,0.004115574171029669,0.0007054981211289562,8.29974698855021e-05,0.03660818548897674,0.00014323873873873873,0.0003082538721185308,0.0004421221864951768,0.0004373083994645126
2015-09-30,0.051699850975065006,9.806666666666667e-05,3.091752459063405e-05,0.006085193932088018,0.0019453401015228427,0.0019453401015228427,0.0014472380201459758,0.0013815655166913372,0.04353106379748757,0.002005472896069686,0.00374634554973822,0.000578566069573091,6.803699927251904e-05,0.029870294315895562,0.00011729279279279279,0.00030585489434305083,0.0006333295139609994,0.0006309207997470257
2015-06-30,0.05139414270487162,9.846666666666667e-05,3.106091021192395e-05,0.006085193932088018,0.00195302538071066,0.00195302538071066,0.0017096355524073518,0.0018438946722208116,0.045542525333029715,0.0019961451151577336,0.0037639371727748692,0.0007959499996115099,9.350613684238205e-05,0.040970931652868144,0.00016124774774774775,0.00030547525315567506,0.001020040962768281,0.0010572467843299876
2015-03-31,0.055087123718316505,0.0001108,3.573886610650684e-05,0.006085193932088018,0.001913720812182741,0.001913720812182741,0.0019454746668475468,0.0021935189771904937,0.04626361531746935,0.00196125562693899,0.0038308598022105877,0.0009497162979579251,0.00011214966240793276,0.04831124248094576,0.0001882162162162162,0.00029655442385387505,0.0007989351112511546,0.0008240598200777479
2014-12-31,0.038437008402897134,9.819999999999999e-05,3.0953370995956524e-05,0.006085193932088018,0.0019229492385786802,0.0019229492385786802,0.001813620362121341,0.0019948897573439615,0.048085316330790544,0.0019979389191792625,0.003760567771960442,0.0008829528435489505,0.00010501728132477496,0.044444757094418724,0.00017895945945945946,0.00028846230547082156,0.0008261481391301856,0.0008492436335130285
2014-09-30,0.0444846336083243,9.973333333333334e-05,3.154483668377735e-05,0.006085193932088018,0.0019671116751269033,0.0019671116751269033,0.0018707842381207533,0.0021643970330738945,0.05002087365744431,0.0020349809722238414,0.003692006980802792,0.0009788435841987977,0.00011650651373010748,0.049324228397627665,0.00019785135135135133,0.0002896189554697136,0.0010358853901846904,0.0010731523507101646
2014-06-30,0.02992488490428883,0.00010346666666666667,3.292492328869261e-05,0.006085193932088018,0.0018746345177664977,0.0018746345177664977,0.0018878191369014966,0.0019748043963891716,0.04842688527078826,0.0019125538477544712,0.003928386271087841,0.001004862949201217,0.00012058216006334052,0.04843530767528685,0.00020177927927927928,0.0002815489951326159,0.0011117058987818588,0.001160727641791497
2014-03-31,0.029735935850226804,0.00010846666666666667,3.482478277078375e-05,0.006085193932088018,0.0019036446700507615,0.0019036446700507615,0.0017193775843129615,0.0019449141597770343,0.049299783673004666,0.001903405447244672,0.003947271669575334,0.0009130845189705429,0.00011060303496875338,0.04381419894173668,0.00018172522522522523,0.0002699603370977391,0.00045116335694182856,0.0004568116534783012
