Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.03614457831325302,0.01904550630758537,0.004881817962983221,0.615351,0.14899300000000001,0.14899300000000001,0.2930438603332084,0.039792561275068014,0.045329295868007914,0.042301458670988654,0.003963848158278901,0.0030926030570921944,0.00614983841071271,0.0005562144025411919,0.0003349380706200607,0.024254514365657145,0.002483419784644055,0.000913901219431129,0.0004118487541383516,0.0025642717230362684
2021-12-31,0.03290623998560739,0.020104411612464318,0.005514120997489617,0.682381,0.15717,0.15717,0.33112944304852043,0.05774753305478834,0.05387007340057667,0.03556636052584189,0.0031072846758242035,0.002878899559692181,0.006606308566132181,0.0006319584321603812,0.00038251467716814803,0.02437368843752429,0.0025420505486876176,0.0008532443072286932,-0.0006895974908520647,-0.003079816835086718
2020-12-31,0.036307619652665726,0.019498055222798998,0.005217870461533548,0.75591,0.174932,0.174932,0.3786779321219545,0.06577364561291632,0.07763901033082858,0.031280388978930304,0.0021671175682206577,0.0026426868116620765,0.0071968457944831185,0.0008463320483625826,0.0005147863971885529,0.031287079976165186,0.0036316194215651595,0.0008086017534400366,-0.0003213451820874717,-0.0010439139918053902
2019-12-31,0.030466242009568843,0.018477601786532974,0.004604872570560896,0.7037779999999999,0.12781900000000002,0.12781900000000002,0.31234533616618193,0.051787732977767474,0.06453063334438094,0.03787142085359265,0.0033088700556527114,0.0030240002365151107,0.006289318418449019,0.0008090582549290812,0.0004932078516313279,0.03151117904608928,0.0038223770207267225,0.0007609338877768832,0.00044972991810419933,4.4586683666189175e-05
2018-12-31,0.03055057373685128,0.01867281896564473,0.004762412075200446,0.654243,0.042633000000000004,0.042633000000000004,0.2168184852882715,-0.00819330166919952,0.04359749924495477,0.041076895371871064,0.0043592464712593855,0.0033190058033551553,0.005730297188732596,0.0006411289686400522,0.0003846179172036126,0.023145677349154126,0.0029140154100914676,0.0007081992156051731,-0.0005312772259975605,-0.0013005746604573935
2017-12-31,0.036673057137556295,0.018823668604049274,0.004852979415235286,0.691224,0.122842,0.122842,0.29533112563886504,0.045239924138587864,0.021021364103735864,0.04269764091482082,0.003761565251184551,0.003067372538848615,0.006200400495136192,0.0003498543232341294,0.00021087014874903695,0.011796937744501154,0.0015679992293293338,0.0006702247564461448,-0.0007776616135215194,-0.0003784864618446583
2016-12-31,0.0647274117468474,0.018820710768002128,0.004393946002321861,0.72065,-0.075167,-0.075167,0.11470278865668576,-0.06594549324411059,-0.030434261294288917,0.0425535746443364,0.0034380122465858536,0.003113835663656698,0.006107915308198393,-0.00045917763624984877,-0.0002765005339440863,-0.015929169149459833,-0.002058222175716234,0.0006832300522191284,-0.0005594005924377069,-0.004164277653102259
2015-12-31,0.0740039017479156,0.017108123696703493,0.0034475172989577845,0.666213,-0.025983999999999997,-0.025983999999999997,0.1501806036097897,-0.0359513526271983,-0.008673688115983997,0.046443363947415814,0.003509458967958587,0.0036186476039070685,0.005255804597086103,-0.00011130861912099586,-6.600222873723095e-05,-0.004546749915800927,-0.0005730202151566338,0.0007928843128420649,-0.001116814776093396,-0.0009665636935416022
2014-12-31,0.06412022331041385,0.016309507963973555,0.0032835427464736533,0.636014,0.16061599999999998,0.16061599999999998,0.3147172445538359,0.0642042419449011,0.04258115746454116,0.048478300018008284,0.004031906890074685,0.003804903253896956,0.004998527340516561,0.0006307751371307462,0.0003824798168360685,0.026799917096297837,0.003541431022483985,0.000832526534260032,0.0012940581982923854,0.0015175780127978237
2013-12-31,0.05441083044262913,0.01643965275004806,0.003351468251499783,0.6488309999999999,0.118954,0.118954,0.2811215493678398,0.04346658081186618,0.03534686268809675,0.047253736718890695,0.003546427913048244,0.003264748430567697,0.005825543127519282,0.0004985945084592448,0.0003026728965953463,0.02180237829995596,0.002770677309894315,0.0008055099674276725,0.0004589649764767381,0.002540143767037358
2012-12-31,0.050424750799745885,0.016643743437301267,0.0034560973627505587,0.6803910000000001,0.126303,0.126303,0.2836713033322745,0.04517988099033927,0.046481941693541,0.04294975688816856,0.0028721183404829876,0.0034551363758225113,0.005504520420955719,0.0006206842600724703,0.0003773321077989922,0.026036943962278816,0.003394272787519122,0.0007718903029004882,-0.0003479003310681303,-0.0013174382856179223
2011-12-31,0.041142638683525516,0.015581880296375172,0.0032601859061488787,0.638645,0.179288,0.179288,0.31834168034587634,0.07622581192829606,0.06781663542796643,0.04968485503331532,0.0036862323064735516,0.0037654616714496024,0.005050873056752528,0.001003085770482837,0.0006103114538269091,0.043517966786704325,0.00593366585115094,0.0007584920711125554,-0.001171981181390486,-0.0029318987515357946
2010-12-31,0.08786803771314844,0.016841918452460178,0.003278299374155847,0.636303,0.197376,0.197376,0.3288963873571767,0.08505008426745289,0.061554001852830095,0.05346659463353143,0.0038748636085078397,0.003726759198724431,0.005103358361565123,0.0009828645731986304,0.0005990786801568404,0.04253607606414674,0.0052880630754078,0.0007099334520019794,0.002065377243422199,0.001955513386197401
2009-12-31,0.07981154670009952,0.016549092683792538,0.003288547783686105,0.6552060000000001,0.2126,0.2126,0.3313091907170315,0.09074124301739595,0.06479645451121144,0.05152169998199172,0.0036105007747534988,0.0036806656287774386,0.005167258909977621,0.0009548204809962818,0.0005817143614110068,0.04314360475659992,0.005255924115514232,0.000680133834597573,0.00521955044432828,0.0018961386004673635
