Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-09-30,0.08166122258516098,0.010494402295280772,0.0013303865580907262,0.22295,0.061506,0.061506,0.07768237731032818,0.03039684380085551,0.024409170038447923,0.1833063209076175,0.0014722057788973423,0.012918581550515788,0.0007704696892404298,-0.0011199772555700032,0.06321536827378947,0.006279554140444763,0.0007078432096668169,-0.0006500087123192193,-0.0007690924960574327
2021-09-30,0.07517330169956542,0.009530147743910554,0.0011542569152334981,0.21598299999999998,0.048826,0.048826,0.06336152867308179,0.02554887719312775,0.019144779781302704,0.17343778137943452,0.001526563939374189,0.01245857515115504,0.0004630101973736109,-0.000584661996156842,0.03725355579160082,0.003964635517619957,0.0006847574801870139,-0.00019055584596619618,-0.00013335235896171958
2020-09-30,0.08676048102817242,0.0065841430409512396,0.0006825917417362665,0.190659,0.039506,0.039506,0.05030461999060366,0.016832786043487803,0.02050386119384245,0.19776697280749145,0.0014390466290885367,0.013216230925414876,0.000433210884210637,-0.003383408263680453,0.04046089276924273,0.004254301388702034,0.0006666779918901553,0.0030359296044607078,0.003241707636627794
2019-09-30,0.07520703439047838,0.0050963515092358426,0.0005789159709069104,0.19446200000000002,0.031783,0.031783,0.04286553923349507,0.014261282935737267,0.03765158876221222,0.2001080497028633,0.001506708764564661,0.012622746827112879,0.0003578349908228896,-0.003697255833392402,0.035485375268789345,0.0037414067729328506,0.0006412966888493327,-0.002136504617529186,-0.002368320104962168
2018-09-30,0.08143633797907449,0.0078412233609891,0.0008608664005416881,0.20402599999999999,0.036621,0.036621,0.05268033256171812,0.016193015946631993,0.00873646715751205,0.15065730235908517,0.0014138833026378825,0.013451716854188408,5.916475148174833e-06,3.599910292745449e-05,0.0005479416565195989,5.489367568384565e-05,0.0006174339505580134,-0.00044830109775222164,-0.00036681164442583066
2017-09-30,0.08745200119188842,0.0014730023514796574,0.00012655594094342093,0.199054,0.038568,0.038568,0.05508647860051699,0.019882563883839285,0.026243336089578344,0.15443904195930128,0.0010114716548061953,0.018803248195158478,0.00024912304690581497,0.0005754549951176168,0.029844037410295607,0.002990501151853679,0.0005506230103921236,-0.00028370796305976655,-0.00048400457356339525
2016-09-30,0.0903361462649478,0.0024165520505198394,0.0002133099192925833,0.161237,0.030882,0.030882,0.04064389609253296,0.013536106636631288,0.010856815145698279,0.2682694039258059,0.0017410737382893104,0.010923752221590971,0.00032566251373937006,0.0009094440900310682,0.03775486411565067,0.0037778641460420913,0.000528854946045158,0.0006120926990764941,0.0007351799311741717
2015-09-30,0.08861577902838606,0.0034991200437759734,0.00032699576454684273,0.16247299999999998,0.036775,0.036775,0.04669444988654022,0.0183778618841954,0.014143948383185171,0.28020889609220245,0.0015969137465673394,0.011909914495792878,0.0004962805092901808,0.0013349415566532685,0.054717738801523357,0.005527818055285655,0.0005225517205722685,-0.0005609688098971946,-0.0005491611736341854
2014-09-30,0.09311909326526827,0.004288862268364464,0.0004235214822155536,0.163352,0.041596,0.041596,0.05045298314556517,0.02210571320907852,0.014617336290923733,0.2704303979830722,0.0014873575282020753,0.012787151150698431,0.0005137406848385722,0.0013125147430154418,0.05395476566750434,0.005548994889324053,0.0005051709493245489,0.0007063948423070221,0.0007932204520563432
2013-09-30,0.12031326425627852,0.0026324740819616364,0.00024572349362084173,0.155886,0.056604999999999996,0.056604999999999996,0.061790400903873985,0.028973924710033003,0.02024765483517391,0.29258058707005224,0.0015576737394987627,0.012209859327285424,0.0006811374883642655,0.0008492674101213487,0.07838674577061583,0.007838750450526764,0.0004767318359418277,0.0003818086774699425,0.0003157760139949558
2012-09-30,0.11623723077096065,0.003644054010086221,0.00033486082302355255,0.15853,0.054717,0.054717,0.06084030608460123,0.028192328556107215,0.019674159807160883,0.28683594453448585,0.0015581104861527794,0.012206323083344153,0.0006837341635681867,0.0008660391032218305,0.07404595973988964,0.007573168037762862,0.00042733711989718665,0.00016410524481617005,0.00019309777381616426
2011-09-30,0.08244831870646374,1.7747016282887437e-05,0.0004073146950514244,0.150216,0.049984,0.049984,0.05627338384020907,0.025760063438691805,0.018033986650121656,0.3015847289753287,0.0016788541380401633,0.011328512564290233,0.0006630856653010565,0.0008950932533249977,0.0700471514806083,0.008371493157806446,0.00038418506399982274,2.8227914270778882e-05,-0.00014417472939441057
2010-09-30,0.12551372077202885,5.915672094295813e-06,6.649549439400083e-05,0.13439600000000002,0.040349,0.040349,0.04686183395880449,0.020459702765711636,0.014030267416093832,0.38121735998559336,0.0020069516628960873,0.009476590918150066,0.0005651285584311086,0.0005463582379419079,0.06811186818311356,0.007137921813467803,0.00033612278511865635,-0.0008682697334030318,-0.0008671238994631437
2009-09-30,0.12227538244438324,8.873508141443719e-06,1.6445122269484074e-05,0.13611499999999999,0.054116,0.054116,0.0586281734022905,0.02817214163557536,0.019721102694069247,0.4663065009904556,0.0023802356684945072,0.007990344813252974,0.000997300772560177,0.0009087158964276293,0.11676986450426179,0.012595150421958799,0.0003129055845661824,0.0014877853284544344,0.0014237717814103551
