Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.03724089076792471,0.017587293136341452,0.003972092865843792,0.596024,0.18340800000000002,0.18340800000000002,0.30643743925194533,0.07465692587362781,0.06807227620968426,0.03909598415271025,0.005264038981809486,0.003637763668994414,0.005228181568755361,0.000652587208843684,0.0004584133668457326,0.03291924661260655,0.0033417874576670936,0.0004684181370992164,1.8679212406342567e-05,-0.00028794176675197317
2021-12-31,0.04615194328410235,0.01792744428176346,0.003931099227722759,0.6986979999999999,0.159997,0.159997,0.3156435632264802,0.05768904274658065,0.058557009591053935,0.032631010264721774,0.003481856817581673,0.0034495930529061455,0.0055133920504926,0.000470287461805866,0.0003331950540160845,0.023452680121246666,0.0023190709432244928,0.0004538499604848181,-0.000178114654120927,-0.0002511382946983357
2020-12-31,0.04010816949552761,0.017182069597882186,0.00360434179828127,0.7514109999999999,0.239755,0.239755,0.4102916477250032,0.08881365091327699,0.08657851961364307,0.029839726274086077,0.002488677637774091,0.002570455634267008,0.007399016582967805,0.0006328327557100559,0.0004491753788446589,0.03269644291302883,0.0033208597628526775,0.00045455163194008466,0.00027966544694197596,-0.0010996936750286774
2019-12-31,0.043993051065671925,0.01674135202685715,0.003483267564761011,0.710911,0.361175,0.361175,0.4913968391039626,0.1580946445652669,0.12513503149698038,0.03248694399423735,0.0032321420564100263,0.002560813611982178,0.007426903278609958,0.0009819705280651285,0.0007004370323631703,0.05177077126350424,0.005334901249516255,0.00044961481930113527,-0.0004498344659348318,0.0004902682057658773
2018-12-31,0.03771314844070636,0.01719685877811793,0.003806926637832886,0.6615030000000001,0.178378,0.178378,0.31330494144410603,0.06056283204896208,0.053585022617422255,0.03619665045921124,0.0042378767270027755,0.0023991837540995394,0.007927219756932861,0.0005206761084844883,0.0003806825730488575,0.02548382082437369,0.00272608138880169,0.0004190175122423204,0.00015065342394145323,0.0010297188963405935
2017-12-31,0.041654251162372306,0.018702397326116213,0.004682808150011929,0.679693,0.101298,0.101298,0.23909293049566607,0.024002766125726212,0.020676927740757623,0.03736718890689717,0.003617575694164188,0.0025228166530827257,0.0075387757678573725,0.0002384602439165488,0.00019169309273506805,0.010805979429518902,0.001093721193277227,0.000378855315345924,0.00043028402160655163,0.0005862240860749079
2016-12-31,0.042317660750327495,0.018178860345771035,0.004231401460469859,0.699236,0.225473,0.225473,0.35415616553523904,0.09053575051864857,0.06958858801451949,0.03266702683234288,0.0027721726479629713,0.002167405664402527,0.008775034241853339,0.0006715133554565678,0.0005021166031627617,0.029863467965491337,0.003028038128266838,0.0003988448272041716,-0.0006118487541383516,-0.0011722257946751714
2015-12-31,0.04019250122281005,0.0156085008207995,0.003099309710034361,0.69152,0.24484000000000003,0.24484000000000003,0.3630931435299399,0.10740580472311827,0.07654631566207004,0.04021249774896452,0.002786920367297929,0.003702334981995959,0.005137030228216466,0.0007773590958574156,0.0004330234249811464,0.04027435943936372,0.004321984211216912,0.0003579632324157441,0.00014302143230527967,9.265728110180628e-06
2014-12-31,0.036791121555751705,0.014558469024061996,0.0027720756103821634,0.638436,0.19721699999999998,0.19721699999999998,0.3056509243214763,0.08431145002132566,0.06011969870584682,0.04734377813794346,0.003379121015998286,0.004499028070715331,0.004227346984165537,0.0006692848164840886,0.0003693181047909329,0.037459519676675566,0.004021190121463677,0.00034642627648809744,-0.00016260672591043737,-3.2652425860276525e-05
2013-12-31,0.05712631206112364,0.015218066462575976,0.0027568221636394535,0.650553,0.19049600000000003,0.19049600000000003,0.3090746894359727,0.07751932768237589,0.05441585515800523,0.047667927246533404,0.0025891215640554237,0.004372069177982324,0.004350107382390033,0.0005913977080890048,0.00032888786631914786,0.034318246586699144,0.0034233390303169222,0.0003352807793723364,0.00046987280013939715,0.00022915998762098724
2012-12-31,0.04939028161174797,0.01474777053107946,0.002758967179587647,0.661305,0.26988,0.26988,0.38002746620458516,0.11734501621165003,0.08037187815662636,0.04716369529983793,0.0019798813207180547,0.004712261225564865,0.004036064104657931,0.0008676773759249423,0.0004826955248242361,0.049538848156688,0.005188656525039323,0.00032980035600593837,-0.0004391008886565604,-0.0005535716602146314
2011-12-31,0.05361249009102205,0.014783264563645237,0.002710823488305969,0.610919,0.239622,0.239622,0.3382014201016858,0.10222087182651257,0.07056477383143318,0.053646677471636955,0.003015709310494298,0.004460157618507845,0.00426418285855381,0.0008481924511036198,0.0004707810379935012,0.049571232415347555,0.005048640281161919,0.0003184820261317222,0.0007192890747516989,0.0006331827961373033
2010-12-31,0.05110502673315755,0.015152994069538723,0.0028614512748902287,0.583983,0.217805,0.217805,0.30689964754240234,0.09091464348863114,0.06399050735645939,0.05712227624707365,0.003389384631481399,0.004188937946363479,0.004540289063126451,0.0008277148732296591,0.0004571661416313318,0.0480180833700355,0.004780566476158207,0.0003026907253805644,0.00023314166231050708,0.0005548688621500567
2009-12-31,0.05913340717044567,0.015907242261561438,0.00304067927411707,0.591819,0.20758400000000002,0.20758400000000002,0.30543693900182034,0.08561687088238583,0.05902587288318687,0.05447505852692238,0.0028573706211480307,0.004059089806534671,0.004685507712346408,0.0007546792744560787,0.0004244942637323563,0.0425101686572191,0.004206964936145617,0.0002808798221447511,0.0014285415577626763,-0.0005969352677702767
