Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.0003435333333333333,0.0001924414269737031,0.0013951773300186147,0.0016570020348775525,0.00611028881551482,0.0006311733217556951,8.570908942172568e-05,0.004876913257964793,7.271621621621622e-05,0.001966929855012519,0.006599875392977606,0.0064150557546907225
2022-06-30,0.0003484666666666667,0.00019778254136675175,0.0016331651542996733,0.001995380001126829,0.006148240919959011,0.0007206397617967879,9.599863560800171e-05,0.005900131355623286,8.175225225225225e-05,0.0020555945373030705,0.0067268993619261095,0.006622680201546249
2022-03-31,0.0002951333333333333,0.00014428178142295893,0.0017885095920319284,0.002262672618860337,0.006565714068845117,0.0008082111279119943,0.00010557786529623668,0.007078111190552626,0.00010705405405405405,0.0020861032121780618,-0.0001716032054082312,-0.0007096912237250459
2021-12-31,0.0002728,0.00012653781078833415,0.0017998768133722593,0.002171384836247601,0.006793426695510266,0.0007533297870183267,9.578681886308458e-05,0.007176595932452257,0.00010579279279279278,0.0021783323854613675,0.009265498893575577,0.009395171903195694
2021-09-30,0.000244,0.00010578274210662154,0.002220468555315849,0.002674506664754472,0.007286804053284754,0.0009257057113169456,0.00011592766969442878,0.009333028073267531,0.00013951351351351352,0.002181054870707802,0.004272713926625083,0.0041494593054190645
2021-06-30,0.00023633333333333332,0.00010080009176679764,0.002436741663620385,0.002954611474485006,0.007666325097726669,0.0010372118611160963,0.00012924838654072577,0.010683675962176743,0.00015913063063063065,0.0021398734036974392,0.008086297524330596,0.008204810676422081
2021-03-31,0.0002538,0.00011262940552321412,0.0024069647333892666,0.0029836236625308144,0.007097043531063798,0.0010304085457221643,0.00013055215512581915,0.010008352017722136,0.0001516891891891892,0.0019786972546181063,0.0031829395799167852,0.003000187458460909
2020-12-31,0.0002656,0.00012069484672077084,0.001972064951128232,0.0025707505924998557,0.00637595354662416,0.0008083437830868064,0.00010294293802972446,0.0077905267910473525,0.00011559009009009009,0.0019376679395233067,0.009005274314482344,0.009180730785034378
2020-09-30,0.0002792,0.000131287459493562,0.002261325908751759,0.00240684819345166,0.006338001442179969,0.000780429344158501,0.00010036096494944154,0.007294266013682984,0.00010781981981981982,0.0018868536313344313,0.005506967967401657,0.00541215298882634
2020-06-30,0.0002944,0.00014358277651917067,-0.002877245390402824,-0.003196074830225651,0.0020873657444305284,-0.00031007199575351836,-4.044604224064135e-05,-0.002784432248253175,-4.1153153153153154e-05,0.0018142343287219978,0.007480897170561232,0.007521723405987689
2020-03-31,0.0003287333333333333,0.00017561153967480143,-0.004744319462167001,-0.005690164465813545,0.0017457968044328057,-0.00044683948098473347,-5.800309398528092e-05,-0.004317980372118842,-5.383783783783784e-05,0.0018437872532147633,0.010581212984911091,0.010872401380754645
2019-12-31,0.0003256,0.0001720806687505377,0.0011752213694656496,0.0013580118638995453,0.005465103039963566,0.00038481371139047454,4.961076847115056e-05,0.0038600902734166657,4.6797297297297294e-05,0.001876941598776876,0.007944682359512742,0.007881681521329554
2019-09-30,0.00030693333333333333,0.00015433669811591293,0.0013911758131751422,0.001666550813036387,0.00557895935329614,0.0004324748206265152,5.564571969486702e-05,0.0044868113582324926,5.5472972972972976e-05,0.0018471345953571508,0.006517609693566983,0.006419600202227916
2019-06-30,0.00031140000000000003,0.00015822603309340142,0.0015770255573557578,0.0019399970878055885,0.005882576188849672,0.0005491545222433355,7.158310374345924e-05,0.005531772840466229,6.956306306306306e-05,0.0017515078550272912,0.007970373606227486,0.008004570956814495
2019-03-31,0.0003222,0.00016876487625820883,0.0014518541044227459,0.0018299483341589428,0.005465103039963566,0.0004996362405599261,6.612699655542149e-05,0.004832147466192234,6.136486486486487e-05,0.0016823422531778332,0.009264872277802046,0.009431432807502884
2018-12-31,0.00035413333333333334,0.00020434243354076453,0.001052758565590506,0.0015954654645206185,0.005465103039963566,0.00046361088522882735,6.217186664602061e-05,0.004339723756694084,5.165765765765766e-05,0.0016318440664445939,0.007224074219952878,0.007244701458199604
2018-09-30,0.0003372,0.00018477029623469358,0.0015358404346220889,0.0018504727193968977,0.005958480397738054,0.0005617378131112206,7.58705668216094e-05,0.00529003756489441,6.599099099099099e-05,0.0015792571145792557,0.006398105113900844,0.006281562608285665
2018-06-30,0.0003425333333333334,0.00019138395801669011,0.0019175915147812575,0.0022436043308282122,0.006186193024403203,0.0007276515353225671,9.889650779923864e-05,0.006736612150459104,8.40945945945946e-05,0.0015415337799410595,0.007494593201039823,0.007490196301198409
