Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,8.353333333333334e-05,2.5666026210891572e-05,0.0021014564337698887,0.0025565188886539298,0.004630156742191355,0.0009082899819380505,0.0001365962363816441,0.005644326831208663,0.0001692117117117117,0.00025214674535234985,0.0012088313436790581,0.001250575156641426
2022-09-30,8.686666666666666e-05,2.6866880789194462e-05,0.0014771469685664691,0.0017067508032315114,0.004174731488861057,0.0006015912177726097,9.371430157445577e-05,0.0034776625094168033,0.00011076126126126126,0.0002398638018775251,0.0003056989809437192,0.00030220576122336526
2022-06-30,8.213333333333334e-05,2.5182099739038172e-05,0.0019957007593777304,0.0024187969710251288,0.0039849709666401004,0.0007441007769992603,0.00010964620760378289,0.004633898959770902,0.0001394954954954955,0.000260977465267263,0.0008812008106617779,0.0009226175260406312
2022-03-31,8.08e-05,2.4734019672507246e-05,0.0019545884742657857,0.0023450408914534415,0.0037952104444191432,0.0006777352881147217,9.621593037218393e-05,0.004271935557724209,0.00012773423423423423,0.00026890413690717997,0.0005520484964802097,0.0005518663477979311
2021-12-31,7.74e-05,2.3533165094204356e-05,0.001616025551437701,0.0019877117103142172,0.0035674978177539945,0.0004980064769836639,6.744172117904504e-05,0.003438012808132537,9.516216216216217e-05,0.00028740905968638975,0.0007052112948388343,0.0007095018717443294
2021-09-30,7.753333333333334e-05,2.3586934702188066e-05,0.002138498916767995,0.002581038394868684,0.004288587802193631,0.0007272346190588722,9.192846729403378e-05,0.005332245311422823,0.00013914864864864864,0.00028819197731016095,0.0007866713453977757,0.0008151602769840775
2021-06-30,9.059999999999999e-05,2.817527458346477e-05,0.0024220694351943196,0.0028520919872946373,0.004668108846635546,0.0009022446961144731,0.00011475172155885437,0.006493597852265213,0.0001684774774774775,0.0002824678154382492,0.0006597368929883485,0.0006879157459426605
2021-03-31,9.353333333333333e-05,2.9268589945800238e-05,0.002138303165659611,0.002567245715305923,0.004326539906637823,0.0007507335357398625,9.63583588730765e-05,0.005355267718620139,0.00013918018018018016,0.00027464454801279253,0.0006649288522547425,0.0006768386550707514
2020-12-31,0.00010973333333333334,3.532663244529839e-05,0.001946102891334918,0.0024956115864361982,0.004440396219970397,0.0007094209241555408,8.996368438428524e-05,0.0053450355376435535,0.00012798648648648648,0.0002785458413040749,-8.951653907575964e-07,-3.8343776095069844e-05
2020-09-30,0.00014366666666666667,4.9235037710418405e-05,0.0018863988032778753,0.002395982342443331,0.0039849709666401004,0.0006181541638848561,7.854749223582069e-05,0.0046697115931889485,0.00010460360360360361,0.0002754274656365637,0.0006304649847105751,0.0006591342448737686
2020-06-30,0.00017773333333333333,6.515084167359697e-05,-0.0017921013972532025,-0.002615604240096527,0.0017457968044328057,-0.00025390200459024807,-3.243170005580276e-05,-0.0018993485937785779,-4.01036036036036e-05,0.0002712292545294739,0.000799919793180988,0.0008015269343724971
2020-03-31,0.00024553333333333336,0.00013707665395314158,0.00089296192823036,0.0009779558590351563,0.0029602641466469314,0.00019161092464636503,2.4377185729686775e-05,0.0015514544405746903,2.6594594594594596e-05,0.00026740034418831386,0.0007330509384913956,0.0007329815173531623
2019-12-31,0.00021726666666666667,0.00010920607381491784,0.001601876843417778,0.0019350068451202817,0.004174731488861057,0.0004919422404208277,6.4574891096977e-05,0.0039406686986072715,7.248648648648648e-05,0.0002514613231307842,0.00043030600333717655,0.0004076748144823969
2019-09-30,0.00023673333333333336,0.00015704310171775975,0.0016935930662225999,0.0020310580412053556,0.004098827279972675,0.0005075576495701309,6.598639406095063e-05,0.004082640209657388,7.166216216216216e-05,0.00025395779630846954,0.0007139839156682588,0.000685264818212631
2019-06-30,0.00023786666666666668,0.00014528548077198818,0.0016360012691955586,0.0020361507228900677,0.0039849709666401004,0.00048313014666545633,6.27945348358201e-05,0.0039112511782995905,6.803603603603604e-05,0.0002444002924862066,0.0006651078853328941,0.000685264818212631
2019-03-31,0.00030333333333333335,0.00016808379455708183,0.0016715414762456032,0.002035214137752649,0.0040229230710842915,0.000507822959919755,7.05331500509821e-05,0.003912530200921664,6.231531531531531e-05,0.00022637841510883292,0.0005033514992229965,0.0004991318211684154
2018-12-31,0.00030106666666666665,0.0001665782455335379,0.0016630968644769553,0.002123260457741352,0.004060875175528483,0.0005391674826539146,7.620837800962378e-05,0.004131243069296167,6.646846846846847e-05,0.00021751076511732686,0.0008089609636276398,0.0008374091347182537
2018-09-30,0.0002872,0.00017507384359496432,0.0015042289067937929,0.002911952948304159,0.004212683593305249,0.0005026304573628264,7.177483441773767e-05,0.0037986971875571558,6.422972972972972e-05,0.00020672570554911333,0.0005152571989200724,0.0004955341335348038
2018-06-30,0.00025686666666666666,0.00012825843824381292,0.0015427782180913174,0.0019062653887157587,0.004212683593305249,0.0004789230825499888,6.665653841771431e-05,0.0038818336579919087,6.633783783783783e-05,0.00020913650094910298,0.0004029139423799941,0.00041051509419314284
2018-03-31,0.0002225333333333333,8.979524533279804e-05,0.0017302759134634428,0.002042209257997742,0.004402444115526206,0.0005214485414468776,7.241758867817586e-05,0.004307748191142256,7.83063063063063e-05,0.00020878492661993782,0.0001208473277522755,8.132667571769136e-05
2017-12-31,0.00022286666666666664,9.554859338705515e-05,0.0016857083936709571,0.001597638634722284,0.004478348324414589,0.00039449753915175357,5.42287387116283e-05,0.003293483251838275,5.926126126126126e-05,0.00021091209903169338,0.00021269129684400488,0.00017070081061582945
2017-09-30,0.00017900000000000001,7.226635313010811e-05,0.001572186407862457,0.001656592278879932,0.0040229230710842915,0.0003741254944484757,5.0876190921388235e-05,0.003237206256467058,6.184234234234235e-05,0.0002108116492233605,0.0006528441194795149,0.0006613117926520071
2017-06-30,0.0001906,7.81451636029939e-05,0.0015438116018495294,0.0016579459370863567,0.0040229230710842915,0.0003725715338292489,5.041603730311999e-05,0.0032423223469553505,6.0166666666666674e-05,0.00020808030075854378,0.00031554580024205267,0.0003086437285677227
2017-03-31,0.00017626666666666668,6.441599036448625e-05,0.0015138480252127428,0.001651119109483144,0.0038331625488633343,0.000349167370844553,4.74177347586896e-05,0.003009540229738043,5.8058558558558555e-05,0.0002049737427155424,0.0005353089036730426,0.0005561267673640501
2016-12-31,0.00021186666666666668,8.35042011987038e-05,0.0016134898917314277,0.0017227532383528687,0.0035674978177539945,0.00034685538065497165,4.7216874052302666e-05,0.002944310076012314,5.347747747747748e-05,0.00020267226034226797,0.00019192345977842867,0.00028393329508423325
2016-09-30,0.00017233333333333334,6.248028447707265e-05,0.0015260892980137636,0.001583194735806162,0.00425063569774944,0.00036538920365013976,4.847316647043184e-05,0.003258949641042301,6.135585585585586e-05,0.0002074805563146738,0.0004465084969098891,0.0004218762130361265
2016-06-30,0.00022686666666666666,9.24837257319836e-05,0.0013531181558242558,0.0014555484254759937,0.003909066757751717,0.0003111711386305324,4.122757298912869e-05,0.002756293750567566,4.649099099099099e-05,0.0002039781078505957,0.0002612092610230666,0.00028753098271784474
2016-03-31,0.00020886666666666668,8.17656505405638e-05,0.0014001667071067215,0.0014983971955128792,0.0037952104444191432,0.0003156245623563652,4.20748399687972e-05,0.0027818742030090286,4.9067567567567566e-05,0.00019943423122659556,0.0005464089545184368,0.0005360554574081123
2015-12-31,0.00022093333333333333,8.895285480771989e-05,0.001449928459798413,0.0015365264545057426,0.0038711146533075263,0.0003406016366995468,4.590945345436591e-05,0.0029225666914370714,5.149549549549549e-05,0.00019179413698104008,0.00012048926159597245,3.218983672178703e-06
2015-09-30,0.00020186666666666668,7.785839236041411e-05,0.001351757002768285,0.0013909899046366087,0.0038711146533075263,0.00030808216813133773,4.11819228285862e-05,0.0026859475063535448,4.853603603603603e-05,0.000191978787364005,0.0005089910411847692,0.00045255123391218236
2015-06-30,0.00011713333333333333,5.7784405379828515e-05,0.001395782792749197,0.0014612411070143642,0.004212683593305249,0.00034130281405212473,4.570128872229218e-05,0.0030338416595574323,6.35e-05,0.00018760626629539632,0.000234622848917566,0.00023167214840650842
2015-03-31,0.00010553333333333333,5.563362106048006e-05,0.0012191151412571867,0.0012905484657198864,0.0038331625488633343,0.00027635863061200086,3.6757509268808596e-05,0.0024646765927348957,5.247297297297298e-05,0.00018760626629539632,0.00020893160220282296,0.00018547026511170822
2014-12-31,0.00011346666666666666,6.070588741361017e-05,0.001122159162039581,0.0011379582590345708,0.004098827279972675,0.0002595682756286481,3.469777402513169e-05,0.0023431694436379493,4.851351351351351e-05,0.0001840905230037447,0.00038151948954088757,0.0003501118123446131
