Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.008734342651890558,0.0003408,0.0002147020446789596,0.004487897462048166,0.0006540304568527918,0.0006540304568527918,0.0006159376910564961,0.000782553467669886,0.13184561083912102,0.001974529776698306,0.0038051890634089587,0.0028825400964478925,0.0004318906908731817,0.047523364545748716,0.0003348873873873874,0.00029018029263392693,0.00258371586734365,0.0017627722644792728
2022-06-30,0.009258503649039374,0.0003497333333333333,0.00022611912477416766,0.004432808201380973,0.0007245482233502539,0.0007245482233502539,0.0006795613536325715,0.0008417339410405022,0.13412273710577252,0.0019491474497936676,0.003854631762652705,0.003310277232259692,0.000512087066907797,0.05198971154202804,0.00037407207207207203,0.00027699625529023345,0.0039120517906888475,0.0032373508143081933
2022-03-31,0.009542241098992984,0.00037413333333333334,0.0002540972441283588,0.004476153037759236,0.0006769441624365482,0.0006769441624365482,0.0006334232726216581,0.0007990022441457941,0.1319594671524536,0.0019523762970324202,0.0038482931937172775,0.003268547704411675,0.0005226139939288938,0.04856065189225001,0.00034090540540540544,0.0002609493984090523,0.004562389447074241,0.004235141076693233
2021-12-31,0.008908853738366451,0.00038733333333333333,0.0002752645464712799,0.004439161143846073,0.0007112182741116751,0.0007112182741116751,0.0006494703111577677,0.0008149388256246767,0.15184636988120992,0.0019860998126371696,0.0037829249563699828,0.004107838044708205,0.0006980402568679754,0.05699964315268844,0.00040913963963963964,0.0002423617522582742,0.003323122480109425,0.0017635296724021383
2021-09-30,0.009267919714856417,0.0004223333333333333,0.0003286219207937828,0.004456017131037957,0.0006340812182741117,0.0006340812182741117,0.0005876994555843012,0.0007350510402314536,0.13385707237466318,0.0019852926008274816,0.003784516579406632,0.0036606384996775536,0.0006541722785930694,0.04531321345480637,0.0003189234234234234,0.0002050269220258363,0.003358033930348971,0.002590713800161707
2021-06-30,0.008752547045803511,0.0004401333333333333,0.00037414685555332513,0.004536877188007543,0.0007060304568527919,0.0007060304568527919,0.0006677707636159691,0.0008359168692885686,0.13704504914797525,0.0020724714762738027,0.0036252239674229208,0.004686025099496119,0.0009348367696339515,0.05276224120576021,0.000378472972972973,0.00018339180595460555,0.003989125530833076,0.00423949617224971
2021-03-31,0.008078984471024253,0.0005025333333333334,0.0005940287058013822,0.004579303160102061,0.0006126903553299492,0.0006126903553299492,0.0012328768994116998,0.0015306215778971763,0.1373107138790846,0.0020288820385506424,0.0037032228039557877,0.01268499948548743,0.0056635743856584,0.09680794324209212,0.00074240990990991,0.00012161074222067936,0.004630153467154591,0.004006403883987829
2020-12-31,0.0074581518648204476,0.000647,0.0066050586447191076,0.004515256493966834,0.0004153299492385787,0.0004153299492385787,-0.0007840833408067769,-0.0009836997600732292,0.1513909446278796,0.0020771353667297784,0.0036171448516579404,-0.09481035900469958,0.001229212742895374,-0.06859526224440331,-0.0006641666666666666,1.1430597307058815e-05,0.0012195733283681493,-0.0010652942435104343
2020-09-30,0.008094677914052663,0.0005375333333333334,0.0008222448452869147,0.0046150415040652135,0.0005647868020304569,0.0005647868020304569,0.0005412336052756289,0.0006742388599417416,0.12915101142358343,0.0021181237886217217,0.0035471320535194876,0.006615513567876526,-0.007161312328903198,0.04010887040559086,0.00030458558558558557,9.589115967826517e-05,0.0034035083321994567,0.0023632073953309594
2020-06-30,0.007803407611445417,0.0005608666666666667,0.001103728743081644,0.004666735226518301,0.0005488274111675127,0.0005488274111675127,0.0005244581905222776,0.0006323193579708883,0.12512808835249914,0.0019880729970608523,0.0037792390924956372,0.007656515576844395,-0.0019952899990358687,0.03643935450286309,0.0002888108108108108,7.49385114224727e-05,0.0034992910290105195,0.002468771124580349
2020-03-31,0.007680998755823837,0.0005864,0.0015473100857446014,0.004649514127690491,0.0003017258883248731,0.0003017258883248731,0.00031552347260645333,0.00039151453865499054,0.11241413336369502,0.001990584322690993,0.0037743990692262943,0.005519914479103873,-0.0006677139422163919,0.020268671491992678,0.0001580135135135135,5.686640914093256e-05,0.0026267733226390906,0.0017627722644792728
2019-12-31,0.006965377753728448,0.0005794666666666667,0.0013778462045826046,0.004628392419552214,0.0005264213197969543,0.0005264213197969543,-4.3825486521170486e-05,-3.771218592385709e-05,0.13491973129910054,0.0019312990997794519,0.003890354857475276,-0.0006118814691901724,7.176753039205088e-05,-0.0023431694436379493,-1.9022522522522522e-05,5.66152846201003e-05,0.0030414139316380095,0.0009887960433010111
2019-09-30,0.006937129556277314,0.0005306,0.0007685290069111869,0.00465906788216387,0.0005896954314720813,0.0005896954314720813,0.0005482305693125085,0.000699029097797781,0.13047933507913012,0.002014621296579485,0.003729349621873182,0.005949736196234148,-0.00939856278686561,0.04200821899936944,0.0002886036036036036,9.601081312642643e-05,0.0015240190777648076,7.015490885542409e-05
2019-06-30,0.006834808307732096,0.000548,0.0009473846462676723,0.004625258544677189,0.0006027360406091371,0.0006027360406091371,0.0005559285954584833,0.000683136418747215,0.1297582450946905,0.0018666324648033226,0.004025102966841187,0.00721953048027427,-0.0020389808546878697,0.04082768111919595,0.00030543693693693696,7.60966386244285e-05,0.0019880728163335455,0.0006373587670913832
2019-03-31,0.0070827647075809375,0.0005693333333333334,0.001191409050500416,0.004606449210233105,0.00041236040609137056,0.00041236040609137056,0.0003820151165379186,0.00047373646982037324,0.12509013624805496,0.0018192760386349508,0.004129898778359511,0.006041400922029268,-0.0008379561729242689,0.027294342755040304,0.00020972522522522523,5.986069975109128e-05,0.0023456018734021294,0.0008356102909014481
2018-12-31,0.007223377957115471,0.0005785333333333334,0.0013417847208281955,0.0044801936065301425,0.0005125228426395939,0.0005125228426395939,0.0001245432284456406,0.00016699752024450728,0.1505939504345516,0.0017985576021862884,0.004177507853403141,0.0028266922678520227,-0.0002903404990694671,0.011584107888116216,8.884234234234234e-05,5.226344439438367e-05,0.0033840832432200174,0.0016192434630962458
2018-09-30,0.007185713693847292,0.0005769333333333333,0.0013359776031659546,0.004508428906375031,0.0005025532994923857,0.0005025532994923857,0.0004929695761806411,0.0006325461871838567,0.14178906220349918,0.002002244048830933,0.0037524421175101803,0.009141950322911123,-0.000994444923263906,0.041311151670339594,0.00029245045045045047,5.375689669180374e-05,0.002252057090067961,0.0006210744967497734
2018-06-30,0.0075811884581631645,0.0005968,0.0017277250437326146,0.00452206582597684,0.0005155837563451777,0.0005155837563451777,0.0005022836870586211,0.0006224705798852243,0.14649512315457894,0.0020412592862991937,0.0036807539267015707,0.011944764659296976,-0.0007727622656503359,0.041999265841014925,0.0002976126126126126,4.046797793058623e-05,0.003257864923123196,0.0020201016062728525
2018-03-31,0.007668444001401111,0.0006246,0.0030100585013334864,0.0045458528490573726,0.0004508680203045685,0.0004508680203045685,0.00044185577513569424,0.0005750852255889693,0.1460776500056928,0.0019443041789355387,0.0038641815008726003,0.018537272029713243,-0.0005406074612083196,0.038689155295089706,0.0002781216216216216,2.3562866069384227e-05,0.004184629652174535,0.0027749532773987586
2017-12-31,0.007657144722420657,0.0006346,0.004251329901637464,0.004500317342863558,0.0005518883248730965,0.0005518883248730965,0.0003289210426523456,0.0004226340432599894,0.1580325629056131,0.0016449182877423094,0.004567483420593368,0.020283222588371563,-0.00041589852663193846,0.03075921503823638,0.00023176126126126127,1.7609737722596035e-05,-0.0030379227866140545,-0.004822510920875488
2017-09-30,0.00666092495897734,0.0006021333333333333,0.002202259757391529,0.0046302118925379086,0.0005687258883248731,0.0005687258883248731,0.0005452260174163859,0.0005696047391207953,0.14843068048123267,0.00209103734789663,0.003593084351367074,0.015502917561062597,-0.0005478895748180567,0.03893728568377188,0.0003568108108108108,2.637398349964178e-05,0.0018726859974648915,0.0001165461441309407
2017-06-30,0.0070206186731884435,0.000612,0.0025427289151443893,0.004701341724410086,0.0006492182741116751,0.0006492182741116751,0.000605667586393386,0.0006358242351648207,0.15214998671676344,0.0021799203371634037,0.0034466178010471205,0.02058698398795188,-0.0005743630159198543,0.04456114815302738,0.00040140540540540534,2.1756246722455705e-05,0.002434939379399738,0.001417583603633286
2017-03-31,0.006325713015890553,0.000639,0.00551778340168048,0.004690035434084266,0.0005292131979695432,0.0005292131979695432,0.0005019012895445691,0.0005500754755913474,0.15336445405897758,0.002148439076585566,0.0034971495055264685,0.03945814909266703,-0.00042608033843933424,0.03885670725858128,0.0003891126126126126,9.530914167115982e-06,0.00024339546974699042,-0.000741028976533609
2016-12-31,0.007411071535735226,0.0006443333333333333,0.006715985345989504,0.004507564808836674,0.0005161065989847715,0.0005161065989847715,-0.00013707585173355815,-0.00010289997490244515,0.16577479221222818,0.0018992796979951548,0.003955965095986038,-0.010955213907416921,8.903789912848366e-05,-0.007855756944773081,-8.711711711711711e-05,7.300337540900059e-06,0.0010771525146986156,-3.701831223005509e-05
2016-09-30,0.007409816060292952,0.0005374,0.0009927482722032635,0.004805623692824277,0.0006916446700507615,0.0006916446700507615,0.0005955750234332287,0.0006224998481707687,0.14774754260123724,0.002134716475820867,0.0035195811518324606,0.008698029255772254,-0.0010512373749916005,0.04236506631092784,0.0004008063063063063,4.681995110457859e-05,0.0007351993354292139,-0.00010433294137473327
2016-06-30,0.008269816738249692,0.0005422666666666667,0.0009716347394683262,0.0048547616338258884,0.0007071675126903553,0.0007071675126903553,0.0006074384510715553,0.0006347266744569087,0.14482523055903448,0.0021470937235694184,0.003499327515997673,0.009074902607413265,-0.000995788863990277,0.04233436976799808,0.00040254954954954957,4.453471796500506e-05,0.0020467061494281683,0.001601065672947472
2016-03-31,0.007869320072164728,0.000549,0.0011157193656620113,0.004886976650502362,0.0006418223350253807,0.0006418223350253807,0.000551599309317252,0.0005739803478096712,0.13970169645906866,0.0020720230252684203,0.0036260709714950553,0.008642446737526007,-0.000816611983861025,0.03693305723498331,0.00036263063063063063,4.144145474957715e-05,0.002673500956036637,0.002378544905768987
2015-12-31,0.00775193311831224,0.0005463999999999999,0.0010313548507355683,0.0047968184172045465,0.000648507614213198,0.000648507614213198,0.0005583413416780969,0.0006066437544771331,0.1590193176211621,0.002018388285024696,0.0037225177428737636,0.010125834803752778,-0.0009811935946616337,0.044435803936064215,0.00043423423423423425,4.153156413646402e-05,0.0009818174005829317,0.0002927381621875456
2015-09-30,0.007182575005241611,0.0005584,0.001343415732270368,0.004843534451021187,0.0007073857868020305,0.0007073857868020305,0.0006091319257766426,0.0006460315497484025,0.13852518122129873,0.0021088856979108463,0.0035627225130890052,0.012228476176741415,-0.0007607854895304095,0.041221620086794475,0.00047216216216216215,3.2296090582091866e-05,0.0021802648257292015,0.0015833612627504893
