Date,long-term-debt-capital-annual,debt-equity-ratio-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.01586583255690137,0.002864549631259842,-0.029575,-0.029575,-0.011862395075864928,-0.015308414736659033,-0.013543871238489094,0.015667206915180983,-0.0005585152539877042,-0.0003290815348307008,-0.002744889763983523,-0.003271198010872436,0.0006945971297944471,-0.003937306150897369,-0.00418740491046527
2021-12-31,0.006782318056110149,0.0007364554755464607,0.13225,0.13225,0.14272250193537833,0.06845436513687767,0.06158567416206947,0.013632270844588512,0.0008183734163568187,0.00048219198669419855,0.010768413689473823,0.00796830284699696,0.002457831022741541,0.0013976302491723299,0.0014864081034351763
2020-12-31,0.006634426253752754,0.0007212020288037508,-0.0056630000000000005,-0.0056630000000000005,0.0022349577830740462,-0.0029312443838951856,-0.003709053642711467,0.01091301998919503,-1.4068063130104603e-05,-8.289012294464449e-06,-0.00020078240368921475,-0.00013785703726956698,0.0025416401385616474,-0.009276529012023001,-0.009865776662595924
2019-12-31,0.00669654081074286,0.0007698223902961386,0.078464,0.078464,0.08137338631292833,0.040614013656710544,0.036531746399819924,0.013019989195029714,0.0004372340873113959,0.0002576217274379089,0.006123215627347859,0.004273069876908614,0.0023600387027202696,-0.001069733403031887,-0.001137683160280418
2018-12-31,0.007740656935386071,0.0009638271660549797,0.07674,0.07674,0.07541413292197428,0.03972164824653303,0.036578689286728285,0.013920403385557355,0.0005481022577269166,0.00032294611638470467,0.006496282287105883,0.005112170783277112,0.0017634924034832448,0.006955567171981181,0.007397386694043805
2017-12-31,0.007086975168966384,0.0008110543635225262,0.10868,0.10868,0.10689660419563393,0.05625421854877781,0.07450514844698225,0.012911939492166397,0.0009616375751392343,0.0005666043441396489,0.012413534029379001,0.009238082425220862,0.001905653994726385,-0.0008495905209966893,-0.0009035567423923739
2016-12-31,0.00832039280062706,0.0009914740382761412,0.097058,0.097058,0.09745271875481466,0.05023851623028411,0.042029154360654845,0.01350621285791464,0.0006303149668414438,0.00037138648449431795,0.007302002642555507,0.005722561882030916,0.001584857191393815,0.0010549224603589476,0.001121931422493111
2015-12-31,0.009420707810166082,0.0011830954629814341,0.136014,0.136014,0.13123767206797315,0.07040266177487546,0.055865428882657484,0.013578245993156851,0.0008956885988209122,0.0005277466939816735,0.009770978522759658,0.00771102507503243,0.0013851186563360932,-0.0038991461927165008,-0.004146821021342678
2014-12-31,0.009432539154354673,0.0013320549038282098,0.032511,0.032511,0.04201054900073611,0.01682812752336507,0.014435786089748014,0.012713848370250315,0.00022136163073832352,0.00013042799579042122,0.002409388844270577,0.0019045032745198672,0.0013754075233952036,0.008097299181041993,0.008611641831426755
2013-12-31,0.011721904254847152,0.001741752949933183,-0.040616000000000006,-0.040616000000000006,-0.029200912243193836,-0.02102338370056275,-0.009098436405962087,0.010210696920583469,-0.00010388015587939857,-6.120699639118096e-05,-0.001003912018446074,-0.0007922627322600415,0.0011496140806996034,-0.009211360864262066,-0.009796469016331773
2012-12-31,0.01145865684665099,0.0016583356630589883,0.008344,0.008344,0.011321249978601467,0.004318965767123685,0.0034664211308598016,0.021537907437421212,9.328309150288987e-05,5.496312357871521e-05,0.00101427498121713,0.0007219224246893649,0.0012424149315685682,0.006740338037985712,0.007168486146809903
2011-12-31,0.012248399071239481,0.0018439987101304101,0.101131,0.101131,0.10179899835849485,0.05234675539249584,0.04184930089033124,0.014244552494147309,0.0006851015267135427,0.0004036671519999566,0.0075830980077204084,0.005071062811320222,0.0010949560901389308,0.004030458267990939,0.004286474075419321
2010-12-31,0.012363754677078249,0.0018554387951874422,0.10832900000000001,0.10832900000000001,0.10043805172548251,0.05607253626399109,0.044411930053967354,0.01274986493787142,0.0005947372296170858,0.00035042380480383126,0.007147853571336045,0.004372393380869097,0.0010012644858225436,0.0002547830632514375,0.00027096695285412225
2009-12-31,0.013304346540071283,0.002237966639281963,0.047066,0.047066,0.04990232758965033,0.02436198978852389,0.05456629862689228,0.012137583288312624,0.0007943591011165046,0.00046804256524014316,0.008386227622477267,0.005520925203422176,0.0008189200168401149,0.0045408259278619965,0.004829260428113702
