Date,current-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.012960900728301306,0.001629182886243993,0.0006131675126903553,0.0006131675126903553,0.0005581774570292175,0.0006947925134652406,0.2505597935405518,0.0014235628714856015,0.005277812681791739,0.0022480124938433783,0.00021710120750152655,0.08016913795154294,0.0005343423423423423,0.00032411016980449215,0.003779298763239496,0.0038988519589409167
2022-06-30,0.011649556628847561,0.001536547979015817,0.0005579543147208122,0.0005579543147208122,0.0005031759479247424,0.00060052668279837,0.23735246119397319,0.0011899198976814186,0.00631429435718441,0.0020489160271897626,0.00019786788186176694,0.06641324965114657,0.000487018018018018,0.0003205220435627184,0.003039981667012797,0.0029968737987983727
2022-03-31,0.011743089549296872,0.001497961764292447,0.0005025329949238579,0.0005025329949238579,0.00045986942945835675,0.0005429559651326915,0.22251318835629438,0.0010631876435603781,0.0070668993600930775,0.0017205376173121828,0.00016612458622694483,0.056183626719805785,0.00040896396396396397,0.00033952330657133786,0.0021898430954103076,0.002235394808347393
2021-12-31,0.01117749786255306,0.001544428305157871,0.0005865329949238579,0.0005865329949238579,0.0005279589487163963,0.0006140120453629158,0.2691183726137614,0.0012702823178459281,0.005914862129144852,0.002459654349886362,0.00023753969737960772,0.07630648963288213,0.0005846486486486487,0.00030902792652391957,0.0015996605532838245,0.0016283323581706328
2021-09-30,0.011712330400961191,0.001597314725621648,0.0005754365482233502,0.0005754365482233502,0.0005194278422719511,0.000608282778467615,0.2316596455273445,0.0011631922177606328,0.006459122745782432,0.0019939778340783186,0.00019257611525168213,0.06505236958126077,0.0004739594594594595,0.00029829752346906366,0.0009268542455904153,0.0009256471577320935
2021-06-30,0.012592418685994292,0.0017037082563302749,0.0005775685279187817,0.0005775685279187817,0.0005240712406568679,0.0006414144777037859,0.23006565714068844,0.0012226568210743272,0.006145079697498545,0.0019479843898970576,0.0001881827438010734,0.06810155951228308,0.000463027027027027,0.00026926752886085486,0.0001565644268435036,0.0001296114308003719
2021-03-31,0.012852302102544724,0.0018101322130085623,0.000611766497461929,0.000611766497461929,0.0005556782161338064,0.0006569925226847505,0.22255114046073857,0.0012883100482622971,0.005832097731239092,0.0018956424480640777,0.0001831594001349784,0.06751448812875152,0.0004505855855855856,0.00025190448404989994,0.001856752053509406,0.001917472832724567
2020-12-31,0.013142944667430833,0.0017251281389712248,0.0004894416243654822,0.0004894416243654822,0.0004422017538388841,0.0004972462201838487,0.22509393145849935,0.0013119882613464831,0.0057266969168121,0.0014197704345347661,0.0001372097745393351,0.05179018401298463,0.000337472972972973,0.00023238472276591502,0.0007394961293048502,0.0007262595220377304
2020-09-30,0.014301748500648455,0.0019026758423277567,0.00054451269035533,0.00054451269035533,0.000493142565532236,0.0005959900985390004,0.20452389084974765,0.0013312716545779222,0.005643904595695171,0.0014506980410052305,0.0001402263371479825,0.056260368077130175,0.0003448243243243243,0.00021861275860286133,0.0008315191314747311,0.000829835055489598
2020-06-30,0.013929500032014623,0.0018918563675165043,0.0005213350253807107,0.0005213350253807107,0.000473877014586189,0.0005579998639024722,0.2401609169228434,0.0014808749099734606,0.00507369400814427,0.0016147735415084673,0.00015616554720299642,0.061829232573636525,0.0003838243243243243,0.000191415972996728,0.0009982884437728715,0.0009318010971053763
2020-03-31,0.014181850595911418,0.0019681890402006162,0.0004245228426395939,0.0004245228426395939,0.00040032467369883557,0.0004706925681237639,0.20562450187862916,0.0013443664239350857,0.005588560791157649,0.0011421989566101978,0.00011048617055776462,0.044741490342739686,0.0002714954954954955,0.00018107111994150276,0.0008615071720651107,0.0008772677266590548
2019-12-31,0.014883033630420671,0.0021705460792182715,0.000505223350253807,0.000505223350253807,0.00046604697025083916,0.0005545608403510145,0.18626892861209154,0.0012357515904314904,0.006079953461314718,0.0011880597456166465,0.00011489049804690353,0.04772161305217005,0.00028239639639639636,0.00019135097606192436,0.0008348312434205343,0.0008344741790171496
2019-09-30,0.014687179461426145,0.0019777732206436548,0.0005053248730964467,0.0005053248730964467,0.000469411157904225,0.0005650242524331092,0.21245588067858362,0.001410826862932744,0.00532542175683537,0.0013778134978156432,0.00013323821057213895,0.055429003372782656,0.0003275,0.00019170107318802578,0.0008462893604222315,0.000809669069543302
2019-06-30,0.01330992290125309,0.001978083565534192,0.00047929441624365484,0.00047929441624365484,0.0004494673066058716,0.0005505071828031261,0.21184864700747658,0.0013209572814541293,0.0056875951134380456,0.0014176100502592557,0.00013712395223751522,0.053844294344034066,0.0003369594594594595,0.00017829988699396562,0.0008067230501507458,0.0007824970603104995
2019-03-31,0.013950843114533257,0.0019704527323433536,0.00047142131979695435,0.00047142131979695435,0.0004402852139172665,0.0005060193887757589,0.2104444191430415,0.0013383571804629628,0.005613775450843514,0.0012492516826835157,0.00012082319291100482,0.049192489067554135,0.00029694144144144145,0.00018291466936502427,0.0014774704774454127,0.001511691538049334
2018-12-31,0.012938929908061532,0.0018527711668907029,0.0004927360406091371,0.0004927360406091371,0.0004525583531777917,0.0005865510764509569,0.2559869444760712,0.001267860682416864,0.00592612449098313,0.0017120666368634707,0.0001656279124802426,0.0692948876186773,0.00040695045045045043,0.00017112954332267286,0.0005048732803872842,0.00048237417087501443
2018-09-30,0.012516462421736799,0.001924594710871138,0.0004931928934010152,0.0004931928934010152,0.00045377383099031403,0.0005693266904081243,0.23795969486508026,0.0012269619507259974,0.006123727748691099,0.001578805038395145,0.00015274543717515348,0.06254292719675332,0.00037527477477477476,0.00016755323470540875,0.0004536698200359498,0.0004161009776242765
2018-06-30,0.012977849646771985,0.0019973918858807067,0.00047605076142131976,0.00047605076142131976,0.0004416281575678062,0.0005255632864479789,0.23716270067175224,0.0013125264025529418,0.005724472367655614,0.0014113373555645718,0.0001365615422596318,0.05754322776706951,0.00033546846846846845,0.00016106388164649054,0.0007498800478376384,0.000728531745806327
2018-03-31,0.013813368553604407,0.0020866495104765737,0.0005278477157360407,0.0005278477157360407,0.000485503719953912,0.0005354486498905732,0.21905954685187295,0.0012540483914510888,0.005991204188481675,0.001302086343737226,0.000125967053000932,0.05422672210803392,0.0003095,0.00016799048681226964,0.001174904575369345,0.001169816536865884
2017-12-31,0.014594902016419109,0.0020124588260565564,0.0005313045685279188,0.0005313045685279188,0.0004912943108809847,0.0006425413066972422,0.2315078371095677,0.0012054363024676465,0.00623299127399651,0.0015911798711311829,0.00015393051534283637,0.06871293232563404,0.0003782162162162162,0.0001670362136331071,0.0006240197938971204,0.0009567955585599404
2017-09-30,0.01469471231407978,0.002023065319080186,0.0005264263959390863,0.0005264263959390863,0.0004810469679746635,0.0004882828077359006,0.2228547572962921,0.0011974538745718412,0.006274494473531123,0.001153702055340328,0.00011161099051353145,0.05026558904747348,0.00027422972972972973,0.00016481597742833717,0.0004221599982812824,0.0002667022648390414
