Date,long-term-debt-capital-annual,debt-equity-ratio-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.010213407870801721,0.0013887786589026623,0.125249,0.125249,0.14485094258155692,0.05089899086101874,0.04075490949072058,0.03349540788762831,0.00046846650223248326,0.00028233770288229096,0.01892536076064147,0.0038742810257227944,0.0009689802128649616,0.0012341871406168323,0.0009936196196233297
2021-12-31,0.009438454826448969,0.0011285167238551752,0.177799,0.177799,0.19725547184238507,0.077057616576878,0.06089114566660596,0.03234287772375293,0.000583850915344444,0.0003503850711015206,0.027025311536568307,0.005022148477011924,0.0011402353184480506,0.0013436835685659524,0.0016812107712236137
2020-12-31,0.010183829510330242,0.0012560260052200155,-0.075419,-0.075419,-0.0213138888836053,-0.06022327769334929,-0.04184647300557772,0.028236989014946874,-0.000442460307025617,-0.00027182537607519915,-0.020842508873286876,-0.0036650040775786322,0.00105249241086926,0.0001692977870709183,0.0003421277447403095
2019-12-31,0.010148335477764467,0.0012534043190611124,0.114527,0.114527,0.16331644909907425,0.03879253228872059,0.03530331326289261,0.03268503511615343,0.00026109404828895537,0.00015941629859966047,0.013719267338532086,0.002166597738148032,0.0011133472682822345,-0.002598849973863042,-0.0028429848245905016
2018-12-31,0.010260733247556086,0.0012677044253824028,0.1001,0.1001,0.15212929658745722,0.030690330568587908,0.025572561826044365,0.03234287772375293,0.00021701630843505289,0.00013197347051261343,0.011677763672634007,0.00179056360275249,0.0010123228279575454,0.0019245513155602021,0.0021572468186122538
2017-12-31,0.009293520860138722,0.0011189833196409815,0.162213,0.162213,0.21202045889865082,0.05961870530408749,0.047930949841242555,0.03108229785701423,0.0003778523984075478,0.0002287689925867567,0.02298246068550999,0.0032736894031122473,0.001092752103167862,0.0003535459139222861,0.000470810176734498
2016-12-31,0.009272816007808687,0.0010996781761072395,0.11232400000000001,0.11232400000000001,0.16589758757705847,0.03696949808068971,0.028225117724842288,0.030812173599855934,0.0002014822742404561,0.00012050054788821918,0.012109121997979222,0.0017473794705957582,0.0010251567681751372,-0.001087332287855027,-0.0008280966526630631
2015-12-31,0.008710827158850585,0.001103491537792917,0.056951,0.056951,0.1244900016548198,0.00941486916805042,0.010961446881578367,0.031784620925625784,8.271232257148416e-05,4.949779818269215e-05,0.004891318427938548,0.0007372029637602085,0.0009913509760619244,0.0006843352500435616,0.0008408462945426715
2014-12-31,0.008737447683274915,0.0010315143359757547,0.16111699999999998,0.16111699999999998,0.21311416164355942,0.06540199922979134,0.023334008255161173,0.03291914280569062,0.00036082609770335584,0.0002158784164577952,0.02236456903028576,0.003211902875564923,0.0009763913406356405,0.0008485450426903641,0.0008868784317940489
2013-12-31,0.00818137450641111,0.0009898056925386573,0.184904,0.184904,0.2723690742709758,0.08065451172497753,0.023028596701781454,0.03291914280569062,0.00042785976113217665,0.000255762509727001,0.02626751988393482,0.003909824888344105,0.0009501621230362432,-0.0006371493291514201,-0.0012219271602581802
2012-12-31,0.008027567031959417,0.000889466613184269,0.173963,0.173963,0.2232304365110312,0.0743758618262227,0.022828948038183236,0.03167657122276247,0.00040201133859592845,0.0002468305179741809,0.024428093992072335,0.0037002988009759616,0.0009303469211395145,-0.0008966718940581983,-0.001044358746754679
2011-12-31,0.008207995030835441,0.0009245018736714309,0.194494,0.194494,0.23673528779598924,0.08154894758854293,0.042511591499604665,0.03380154871240771,0.0004799444640199424,0.0002943025435260296,0.029153605015673982,0.004380365836036494,0.0008648108072176141,0.003448126851367834,0.002748363209129337
2010-12-31,0.008178416670363961,0.0009776506021655605,0.23393799999999998,0.23393799999999998,0.26790676707174876,0.102778859014547,0.04988219032116852,0.03450387178101927,0.0005712948403077619,0.0003495600432423052,0.03410062436850696,0.005221625949012828,0.0008233649208588459,-0.0037301968984143575,-0.0019763056800766463
2009-12-31,0.00916929174615851,0.0010720313038860777,0.227669,0.227669,0.2559340506755278,0.06343196283122078,0.02259593033449352,0.03432378894291374,0.00043181722562017806,0.0002651941662396276,0.024222130106997593,0.0037637462566831596,0.0007327458989149943,0.0036911657083115524,0.0018358372419263079
