Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.058649905267359685,0.011153999733794755,0.0015858817910311164,0.435981,0.18523900000000001,0.18523900000000001,0.2428609742133424,0.08033048576977386,0.07369863571527951,0.039582207815595176,0.00017506821646776777,0.10863834600564962,0.000798290270159403,-0.0011774270828370577,0.03715510764527579,0.006282128579092569,0.0006406703547503158,0.0005850845094964279,0.000536782160878984
2021-12-31,0.059363913891684335,0.011958531138618986,0.0017496180084098925,0.378676,0.14632,0.14632,0.20476207685591846,0.06148159573983511,0.06247306439772276,0.04433639474158113,0.00023466733679281478,0.08104779528373626,0.0007334062593677522,-0.0009110786522685748,0.03709940672038136,0.005519015136038321,0.000606474581028281,-0.00036476738107684266,-0.00042911440023868516
2020-12-31,0.06170833591013611,0.012017687859561943,0.0017379395882475054,0.379091,0.152393,0.152393,0.2213036175882618,0.064365219695809,0.0661221668836597,0.05647397802989375,0.0003655905453084339,0.05202294091727376,0.0009050694988614071,-0.0014487566675226813,0.04977590093007591,0.0067877151109583065,0.000475321107015976,0.0010460358947551839,0.001194315290489842
2019-12-31,0.05745801685510123,0.012496857299199905,0.0021052139855993164,0.347839,0.112008,0.112008,0.16923195438023192,0.045042195840045055,0.052572074298712856,0.06598235188186566,0.0004460527173368936,0.042638773146694106,0.0009022295907902834,-0.0010186886240278325,0.04722402134770331,0.006581843065541887,0.000409588525086601,0.0007515595051402683,0.0007763197639833736
2018-12-31,0.059330181200771354,0.011934868450241803,0.001883085667408604,0.301659,0.08909700000000001,0.08909700000000001,0.14220418193887818,0.03578675158286162,0.0516716757931934,0.07644516477579687,0.0004795814220067904,0.039657859092776616,0.0009723332474348794,-0.001431465942811238,0.05360242493328843,0.0073267693452455105,0.0003668678124838431,-0.00020275309287332287,-0.00020028797882966443
2017-12-31,0.06072446575850767,0.01138766878151944,0.001736747912720731,0.29856,0.077436,0.077436,0.132360857234701,0.029802623678533122,0.043560736743159065,0.07547271745002701,0.0005142187912599603,0.03698689371834344,0.0007902964548480913,-0.001326187739931077,0.044909194538718625,0.006139787035791341,0.0003509140193956762,0.0003657431608294128,0.0005785150002872376
2016-12-31,0.05383737469710855,0.010935119866305808,0.0018568688058195715,0.305378,0.078056,0.078056,0.13296762449665897,0.03039787902754945,0.03950724673746936,0.08903295515937332,0.0010344848438832287,0.018384978780209876,0.0007737631937395805,-0.0009582640484233251,0.048512914842353434,0.006160797777013751,0.0003028798073727205,-0.00011151768600801534,-0.00035925081028792327
2015-12-31,0.05658096689136387,0.01063933626159102,0.0015856434559257616,0.298939,0.073529,0.073529,0.12887146995551008,0.02817265924892233,0.037422530097177435,0.0889969385917522,0.0010447651882008523,0.018204009945530987,0.0006935357907303296,-0.0009005856923126382,0.04619679266302236,0.005610033999199433,0.0003079835439578702,0.0003943892664227217,0.0004033556760923831
2014-12-31,0.058824190837076726,0.011574012452489757,0.0017255461627690536,0.302605,0.082244,0.082244,0.13143834274551724,0.032613264152584136,0.03708997085016396,0.08323428777237529,0.0010627725887049253,0.017895488171496665,0.0006513973399527734,-0.0006605219521321161,0.0423806316225809,0.0050086949589169425,0.00029661646638255127,-8.642620665621188e-06,6.085730222766636e-05
2013-12-31,0.04921599604203093,0.008385465193664314,0.00166334070027144,0.332526,0.107278,0.107278,0.1554465445650582,0.047372491128107236,0.047777678487601984,0.08346839546191248,0.0008288443616342924,0.022946330208565496,0.0008971085528564741,-0.0009682573436194553,0.05373714344931216,0.008120609959257431,0.00023059139824655996,1.8958006621362604e-05,-9.136007916638098e-05
2012-12-31,0.05780658799453531,0.008997737255423932,0.0012271874574720798,0.363171,0.11439099999999999,0.11439099999999999,0.1617719506140903,0.05037930706066015,0.04375981982980658,0.0848010084638934,0.0007724704473696765,0.024620571106498484,0.00077288229632863,-0.001211009202740332,0.04719422782973653,0.006793943591557834,0.00019507057337636916,9.604460707440322e-05,9.906916495405126e-05
2011-12-31,0.059633775418988136,0.010405667213866335,0.0013127497602944678,0.363798,0.11645699999999999,0.11645699999999999,0.16207913842852986,0.050386553647517734,0.03817870648026759,0.08573743922204215,0.0006982571120833016,0.02723805854624081,0.0007617330276049584,-0.0011795303228725224,0.041633202932718466,0.006237366565183956,0.00016016131057455812,0.00011876633559853633,6.359995774827983e-05
2010-12-31,0.06152280611011475,0.00982001567653105,0.001184525473613563,0.366216,0.127454,0.127454,0.16871078124613637,0.05636498780502955,0.05281979700312086,0.09335494327390599,0.0008349588147905262,0.022778591268982688,0.0009700126744045396,-0.0024281034701136564,0.058825358169900775,0.008185801389532498,0.00015081356958734332,2.829761282453389e-05,2.8167813454949104e-05
2009-12-31,0.0587229927643378,0.011275271011727818,0.0014681442489858246,0.382004,0.138553,0.138553,0.17884702807677602,0.06318661410475666,0.042059129939042116,0.09580406987214118,0.0008375121029217008,0.02270918472671426,0.000979932631069646,-0.0017913330242383888,0.053045415684344156,0.0076606159053802456,0.00012868211328670296,0.0007326711970726607,0.0006926317076922222
