Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.03756135133159798,0.008015735687770828,0.0009900440276440123,0.698611,0.283797,0.283797,0.38708898175323403,0.12353049570795013,0.47849450202646227,0.03585449306681073,0.01449491552446577,0.0020578158501408004,0.009242299247198806,0.00040399664470120486,-0.00048086729407517665,0.047319878753335584,0.00372039603171044,0.0022329017438382165,-0.004186373932740896,-0.004493729881787841
2021-12-31,0.04359950300502055,0.011275271011727818,0.0016328338067860204,0.704953,0.256775,0.256775,0.38661250777479994,0.11049802685792134,0.1348595615873709,0.03670088240590672,0.02053699634794653,0.00206530773505201,0.009208735949440397,0.0004578036992432171,-0.0003703832816044739,0.043989481592787386,0.0035789679988971436,0.0016191548921272462,0.0015551489806586514,0.001600080055890872
2020-12-31,0.040304943525853294,0.013715485750624841,0.0021743311661522203,0.703137,0.26921700000000004,0.26921700000000004,0.3748480704230442,0.11083447553345233,0.13353441479187333,0.030145867098865478,0.0072070510041901455,0.0016080003924000706,0.011827727843841949,0.0004226664107243343,-0.0002449558067823487,0.036329956734630436,0.0028635231940312886,0.0014757672223412192,0.00018118139048614742,0.00023160613984207496
2019-12-31,0.04688844036903564,0.009757901119540944,0.0013246665155622098,0.664192,0.280961,0.280961,0.3509111970433886,0.22525497633471778,0.21149467283070134,0.047019629029353506,0.007965761375922356,0.0015985599454940178,0.011897677230575046,0.001135825177362777,-0.0010602770001987038,0.11731262467939585,0.009614947024696341,0.001346922616717507,7.332287855027008e-05,9.840203253011826e-05
2018-12-31,0.06252916472235186,0.011523729239688243,0.0015220079827960187,0.631742,0.268994,0.268994,0.324215339608968,0.11949207637488457,0.10289145560277495,0.061300198091121916,0.009984006696261752,0.0019554155577221175,0.009726314881739782,0.0008022674562312317,-0.0006711466066759086,0.08022228555143916,0.006185877792227853,0.0011055446816996698,0.0006171109949468549,0.000661684175804219
2017-12-31,0.04874373836924928,0.011482319535028172,0.0017901349763202157,0.621769,0.262659,0.262659,0.3224987018223941,0.11623991171586755,0.119289793711463,0.05795065730235908,0.008475055926739708,0.0019117408923204485,0.009948539895733537,0.0009307798703108647,-0.0006929691745576901,0.08792973911241225,0.007194061185271553,0.00098916471552762,0.000879804844049486,0.0008672721511129066
2016-12-31,0.06910703945038203,0.014812842924116715,0.0025566206751413863,0.615425,0.278266,0.278266,0.32640084300705485,0.12846438613127503,0.09828483133929754,0.04764991896272285,0.007982103443293526,0.0016980709908168976,0.011200277191893501,0.0007479081973420565,-0.0003916132238409036,0.059555947045260245,0.00471603941714709,0.0008410706767805837,9.085206481965499e-05,9.280553275156917e-05
2015-12-31,0.12632330535394026,0.011275271011727818,0.0014712426053554374,0.604246,0.286936,0.286936,0.3282144874718728,0.14482666164236646,0.10989273267552964,0.0634431838645777,0.00744062299149515,0.001972011930574752,0.00964448495615135,0.0008635424171824956,-0.0008825938875893732,0.08867328169123553,0.0067503442273611335,0.000776010222245201,0.0002827670325840739,0.0003073627328709118
2014-12-31,0.13538053286407412,0.00932605705665735,0.001103253202687562,0.5921690000000001,0.281582,0.281582,0.3217293057174975,0.13437346010029277,0.10293896406663403,0.07608499909958581,0.007444409568081152,0.0019614964149818883,0.009696148239346019,0.0008930853497557153,-0.0012938179849101242,0.09962304722920283,0.007724395546719417,0.0007015798686766477,0.00011221467154556543,0.00012883068364395145
2013-12-31,0.12006026907443118,0.010887794489551444,0.0013944987014311784,0.581487,0.260138,0.260138,0.3041197404786043,0.12054748998935788,0.09401924997709414,0.0712407707545471,0.006589839020671719,0.0017951295356979917,0.010594803985843235,0.0008399291074800023,-0.0008774965323653006,0.08519132620016064,0.0067052500278205465,0.0006266649925031945,0.0004182610210838125,0.0004304857279989919
2012-12-31,0.06446879444984793,0.008565893192540338,0.0013067913826605969,0.558451,0.253078,0.253078,0.29061584023951137,0.11873636088830732,0.09132427580699347,0.07622906537007024,0.0069006372409807235,0.0016800635903128247,0.011320354387478348,0.0008616557189963554,-0.0009958705999966687,0.08854763076763647,0.007733115419558758,0.0005524650826125813,0.00024174943369925073,0.00026748303908469436
2011-12-31,0.11316193378272774,0.007131342709673603,0.0008093860177850423,0.541836,0.23615200000000003,0.23615200000000003,0.27304526788108885,0.11195562604299089,0.08639018248905891,0.09468755627588692,0.00623659128389858,0.001868334994090482,0.010179590009738629,0.0008790567297932652,-0.0021619177210948776,0.10404155548071195,0.00842746643679421,0.00048819788612241584,0.00032984840564558287,0.0003071032924838267
2010-12-31,0.1039810197392463,0.009228448467101467,0.001161883638604853,0.5343950000000001,0.21553699999999998,0.21553699999999998,0.25496017970962664,0.09726886493604368,0.07646091354251386,0.08476499189627229,0.006200020925817976,0.0016737139658813515,0.011363332159238305,0.0007708706947782506,-0.0011554340866651097,0.082425710510635,0.006699602872076974,0.000427356323537015,0.00042136260672591045,0.0004418640421182937
2009-12-31,0.10241244961179295,0.008891255157726607,0.0011356667770158204,0.50893,0.19290700000000002,0.19290700000000002,0.23265720312627797,0.08580321168729528,0.06608144534320906,0.08528723212677833,0.005609613918658356,0.0015692643237784365,0.012119762655992171,0.0006501417324491051,-0.001109778671751627,0.07168061348739604,0.005743904808885302,0.00038208891285240526,0.001379787419411047,0.0013640634294683513
