Date,current-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.017263415068969546,0.0035776863240743048,0.0010654619289340102,0.0010654619289340102,0.0008792547982921399,0.0013528094261440423,0.056738396144066186,0.00020364677218205024,0.0015954989869491787,0.004708942408376964,0.0006797630172154201,7.464896852549251e-05,0.03535602234196716,0.00016157657657657658,0.000451830623896714,0.0007166694118405316,0.0005110609959535482
2022-06-30,0.015936377526487393,0.003574248189502675,0.0011975736040609137,0.0011975736040609137,0.0010234687369546681,0.0015206557266693348,0.06026794185737599,0.00023381174267818428,0.0015924495201125792,0.0047180546829552064,0.0008330934485588815,9.214028403895091e-05,0.042211583596279065,0.00019802252252252252,0.00044883781048961894,0.00036997185600011457,2.6414601309937005e-05
2022-03-31,0.022234470082647947,0.0034377451192180767,0.0009893604060913707,0.0009893604060913707,0.0009156417426947281,0.0013202704096901441,0.05776310296405936,0.0002530801159025871,0.0017537125016480574,0.00428422105875509,0.000641690982044364,7.067923056471805e-05,0.03513219338310436,0.00015252702702702703,0.0004779712093122881,0.0008584636097365349,0.0006213585247208478
2021-12-31,0.01847369339532034,0.0033762907456979198,0.0011494670050761421,0.0011494670050761421,0.0010103078891793797,0.001504514267191642,0.06725112907510722,0.0003352696941046087,0.0014797986275605429,0.005077296102385108,0.000886875646575535,9.815514919202868e-05,0.04659479412212363,0.00021080630630630632,0.000468924817750072,0.0007864027957805483,0.00024407470314343223
2021-09-30,0.018316758965036265,0.0035529074143828424,0.0012037817258883248,0.0012037817258883248,0.001051747943589083,0.001590145953622938,0.05973661239515732,0.00029600207832660157,0.0016721841088695535,0.004493198371146015,0.0008384565077691399,9.374716969004638e-05,0.043757921946365456,0.00019929729729729732,0.00044969606546963977,0.0011327422854646625,0.0009962754465393086
2021-06-30,0.01671163361209073,0.003580984499185496,0.0014199390862944161,0.0014199390862944161,0.0012764611113109088,0.0017480483541345477,0.06801017116399104,0.00038656343248129473,0.0016142442389741594,0.0046544921465968584,0.0010757576647686237,0.00012149881528703361,0.05477030672241499,0.0002557027027027027,0.0004289221587845573,0.0010654258480796912,0.0005887899840376281
2021-03-31,0.023935011569206202,0.003640674166465348,0.0011818274111675127,0.0011818274111675127,0.001063506667146181,0.0015013752435670137,0.05814262400850127,0.00034158174740225785,0.0017230384528799075,0.0043605631180919134,0.0007295087077699358,8.21027267388694e-05,0.040204797102246344,0.0001734009009009009,0.0004394324585829191,0.001710213479042388,0.0016275749502477673
2020-12-31,0.019785037494774085,0.003561694434420778,0.0013945583756345178,0.0013945583756345178,0.0013186932748568629,0.0018059629741553722,0.07294394474173593,0.0004886193679043385,0.0014268814089254305,0.005265610238510762,0.001145913301504935,0.00012993131294244134,0.06067299612328242,0.00027237837837837837,0.00042534732737035697,0.002034800449731092,0.0019133070891488063
2020-09-30,0.018681474581016457,0.0036646498305577748,0.0014511878172588832,0.0014511878172588832,0.0013819527493243173,0.0020675336420649653,0.06425291282401609,0.00035693000331548904,0.0015119077195459164,0.0049694101221640485,0.0011636132919727133,0.00013354132763814102,0.06119483735308826,0.0002765855855855856,0.00039428322414340684,0.0012748945495169685,0.001158266066042184
2020-06-30,0.01757351750321088,0.0036057147273255022,0.0010993502538071066,0.0010993502538071066,0.0010340757156182526,0.0015492727928602945,0.05305704201297962,0.0002895571396963703,0.0014892160986735715,0.0050452495636998254,0.0007362172694675733,8.234923760579881e-05,0.037873138862207056,0.0001749954954954955,0.00036623261516644385,0.0009313300725442032,0.0007038213123228376
2020-03-31,0.02351505503376601,0.0036033171609162595,0.0010523502538071067,0.0010523502538071067,0.0009445719355733027,0.001377592346928696,0.05366427568408668,0.000293610142340124,0.0015349581012225671,0.0048948365328679464,0.0006190258978907638,6.883496407880167e-05,0.03405269829007465,0.00014713963963963964,0.00038159552702912307,0.0010548628964687514,0.0009207240062334673
2019-12-31,0.01852956205250147,0.0035303009189251353,0.001273472081218274,0.001273477157360406,0.0011870483782931143,0.002395082342662843,0.06782041064177008,0.0004084230696910483,0.0013987186857874216,0.005371401977894125,0.0014263652917968503,0.00015936836246665712,0.07482921850438769,0.00033904054054054053,0.0003713422605638484,0.0010998001990847827,0.0010320629708947071
2019-09-30,0.016599268560007333,0.0036955869565085103,0.0014204111675126902,0.0014204111675126902,0.0012558526167143222,0.001784399564780594,0.06163421761736688,0.0003251039661620789,0.0015010552052156644,0.005005282140779523,0.000985703751810506,0.00011115814092095,0.050641621698362976,0.00023429729729729728,0.0003404199688310153,0.0008840653399122022,0.0007823077083297831
2019-06-30,0.015029924257166568,0.0036667979040158017,0.0013621269035532994,0.0013621269035532994,0.00131481467150005,0.001713906899047098,0.0655812364795628,0.0003890218111340634,0.0014666141680023032,0.005122764397905759,0.0010210658312675449,0.00011675302459703692,0.051777393786763895,0.0002427027027027027,0.0003225546749783959,0.0005188378604831028,0.0003989646233694428
2019-03-31,0.025331727998734482,0.0035881102612799714,0.0010031218274111676,0.0010031218274111676,0.0009880514433912833,0.001338892356367718,0.05506850354852177,0.0003490233260268548,0.0015164819198008159,0.004954433973240256,0.0006155768633456507,6.556093456469468e-05,0.03395421354817502,0.0001463198198198198,0.0003357726879925549,0.0007729753149191844,0.0006683178159385137
2018-12-31,0.018160452272473322,0.0035851893681925692,0.0012126548223350252,0.0012126548223350252,0.001132447476108122,0.0014926825627603504,0.06573304489733955,0.00045287321343975677,0.0014671523092087619,0.005121154159394997,0.0008655939663878317,9.269173797830413e-05,0.04518147412473284,0.00020574774774774772,0.0003245813975818186,0.0010320361790044329,0.0009279193815006902
2018-09-30,0.01764507960342042,0.0036116051950517633,0.0012280253807106598,0.0012280253807106598,0.0011314823776202767,0.0016640630087651198,0.060343846066264376,0.00039300837111152603,0.0015530755218400123,0.004837724258289703,0.0008831992031593156,9.534675131545502e-05,0.04623538876532109,0.00020993243243243241,0.0003092524613896049,0.0012364919542534678,0.0011608223177818552
2018-06-30,0.015698464930176733,0.003559941898568336,0.0012343908629441624,0.0012343908629441624,0.0012014793320972183,0.0015570947421720141,0.06804812326843523,0.0004918086158863086,0.0015049118838619522,0.004992502617801047,0.0009596275345903105,0.00010376829293233259,0.04879982912257769,0.00022809909909909907,0.00029410669837729244,0.001056921776867494,0.0007902604915198716
2018-03-31,0.024658165423955224,0.0036512198075496563,0.0010154263959390865,0.0010154263959390865,0.000986071170550657,0.0013316557727668847,0.055561880906296254,0.00034510320871568317,0.0015562146788776886,0.004827979057591623,0.0006133596268523637,6.60594343178186e-05,0.03408083678776026,0.0001457927927927928,0.0003132098883973085,0.0010128796396422202,0.0009401325842568977
2017-12-31,0.018592963562336237,0.0034143718893249264,0.0010371472081218273,0.0010371472081218273,0.0009357904498041807,0.0011624045945354648,0.06880716535731905,0.0005054958051422637,0.0013620353935471486,0.0055162024432809775,0.000701234204795712,7.560944790330638e-05,0.03684608369668234,0.00016668018018018018,0.00030239823917394806,0.0009375962302795065,0.000719348174741582
2017-09-30,0.01730610123400681,0.003544004775660198,0.0011733350253807105,0.0011733350253807105,0.0011508298708907633,0.001471448421597946,0.058977570306273486,0.0003623118592850636,0.001473161552680885,0.005100267597440372,0.0007865883344176313,8.292990764789921e-05,0.03996050378143038,0.00018696846846846845,0.00028675022711997105,0.0009438623880148096,0.0007709465894867994
2017-06-30,0.015582961189487654,0.0035430859113764522,0.001279720812182741,0.001279720812182741,0.001282930002590288,0.0015574166933130017,0.06645413488177919,0.0004394517948489658,0.0014482276767816284,0.00518788132635253,0.0009625269976969167,0.00010177977193910196,0.0476666150794209,0.0002287882882882883,0.00027422206793656893,0.0006828321600698945,0.000650708081731889
2017-03-31,0.023693332546568722,0.0035363374313057663,0.0009260203045685279,0.0009260203045685279,0.0006271364753965895,0.00271923592213758,0.052905233595202855,0.0003348710381068624,0.0014702017760453616,0.0051102641070389756,0.0012203897067922672,0.0001280888724629467,0.06627767325320683,0.00029008108108108106,0.00029064708880206216,0.0005701308373735132,0.00047508411961743333
2016-12-31,0.01814915299349287,0.0032878667926707484,0.0009648680203045685,0.0009648680203045685,0.000910124292849121,0.0011826801993462927,0.0744620289195036,0.0005593808075043005,0.0015109211273340753,0.004972621291448516,0.0007957036400011447,8.418072204676329e-05,0.04056420245904889,0.00018913513513513515,0.00026776373614198875,0.0010072400976804472,0.0008247225520102554
2016-09-30,0.015335004789638812,0.0034205179351963354,0.0011218172588832486,0.0011218172588832486,0.0009439710251940782,0.0012669143251428474,0.05969866029071312,0.00039300837111152603,0.0014041000978520092,0.005350990110529377,0.0007048537959941548,7.461792641632363e-05,0.03483290208953925,0.00016754054054054054,0.00026356109342570776,0.0010083142961493565,0.0009986423462982634
