Date,long-term-debt-capital-annual,debt-equity-ratio-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.017152491237410708,0.003290454464528944,0.147637,0.147637,0.4157535041284901,-0.10379648685469145,-0.12839105800217862,0.019647037637313163,-0.0005139510483993963,-0.00024963096465123593,-0.030050001295370346,-0.002196577491433763,0.00046782725587372865,6.997734797002962e-05,-0.00024198375532547727
2021-12-31,0.016841918452460178,0.0031517434332124263,0.13927699999999998,0.13927699999999998,0.3858050698352979,0.06418250218432832,0.03597521868032799,0.016567621105708627,0.00025585468085218276,0.0001263958173798897,0.015571646933858391,0.0011391475784497892,0.0005019890539252978,0.0006083638264506012,0.0006974128233970754
2020-12-31,0.015253560495141755,0.0025380305369237088,-0.014915000000000001,-0.014915000000000001,0.23545042483218795,-0.14404713594182855,-0.12908897995934634,0.01696380334954079,-0.0005265728620488359,-0.00025834992104134785,-0.036880489131842796,-0.002673346919725681,0.000536376864045616,-0.0004350235232618923,-0.0002193383158241958
2019-12-31,0.014883830989248264,0.0024145729523499006,0.155632,0.155632,0.3551034072169164,0.9245159279979129,0.9102966677337219,0.018944714568701605,0.0034143254955376627,0.001774026806046021,0.23618617062618205,0.018814329823792133,0.0005654762871978196,-0.0002537375849451124,-0.000717500921939947
2018-12-31,0.01946847686232752,0.004589857458923541,0.26942499999999997,0.26942499999999997,0.4470904653847836,0.10994676864339753,0.10059181972121581,0.022672429317486045,0.0006578660194481112,0.00032878715869314037,0.03181429570714268,0.0023448153297025444,0.0003960100745248946,-0.00010503572050879945,-0.00016114954329226146
2017-12-31,0.01952763358327048,0.004630612761939218,0.292041,0.292041,0.49816828566374444,0.07940861639881902,0.04396738657071465,0.021573924005042322,0.00044301251137278,0.00022157614406768172,0.020650794062022335,0.0015629333984417172,0.00038936856955041325,-0.0002562118836034152,0.0004496101908184048
2016-12-31,0.01637458035701081,0.0029553553064000366,0.289382,0.289382,0.532499139303492,0.1511016882476925,0.23247135635533164,0.017341977309562398,0.0005764355998253982,0.00030085241258674894,0.03590896137205627,0.0028079651470834933,0.0005951355703111727,0.0005879073009235059,0.00020744112093072387
2015-12-31,0.017667154709614448,0.0035357012879390763,0.31196999999999997,0.31196999999999997,0.5300425878338408,0.1436201049305777,0.19365976926722722,0.01690977849810913,0.0006743598373889675,0.0003398301372218872,0.03896085390813234,0.00284433947378474,0.0005856327230022675,-0.0008612301794737758,-0.0008182379179538308
2014-12-31,0.01656388186402828,0.00303281421564036,0.298331,0.298331,0.5044176080435655,0.09683665779132315,0.1915954133971606,0.01968305420493427,0.0004479823504972469,0.00022573614369583814,0.025919065260758056,0.002065696352435668,0.0005888293904321558,0.00016452343613870013,-1.4454535851881777e-06
2013-12-31,0.016794593075705813,0.0031314849492572647,0.293388,0.293388,0.48962218751961534,-0.002717987684943249,0.09643709144135025,0.020601476679272465,-3.4907203374231517e-06,-1.781750306286751e-06,-0.00021632684784579913,-1.5861863926799575e-05,0.000599032431993264,0.0003908694894580937,-0.0003048795177373833
2012-12-31,0.01729446736767381,0.0033552816131854606,0.27472,0.27472,0.4420337545198455,0.09421960470903919,0.1172627659201428,0.02162794885647398,0.0004676907866019448,0.00024521144921759857,0.027832327262364315,0.0020687690695314355,0.0006252719900141073,0.00022533542428994596,3.487620060671988e-05
2011-12-31,0.016948400550157502,0.0031984571138619754,0.300512,0.300512,0.4680524672982879,0.11461564103307342,0.12592401134321132,0.023806951197550875,0.0005822731886382641,0.00030821181602575946,0.036401202103681446,0.0027133752883786518,0.0005992820793110325,-0.00014309113085903468,-6.0783176402784914e-05
2010-12-31,0.018175902509723885,0.0037997765846722407,0.296703,0.296703,0.4643833323505859,0.14635569146931793,0.13193609432918615,0.02245632991175941,0.0007622523626457425,0.00041886238341639774,0.044270576957952286,0.0032862294107192983,0.0005493732966002172,0.00018658302840216065,0.001048102100911192
2009-12-31,0.018232101394619695,0.0038300451430523055,0.294159,0.294159,0.4540140792829875,0.019328199989233644,0.010455821087649723,0.023698901494687556,8.8602502274556e-05,4.897876657173036e-05,0.0050389906474261,0.0003762002282115292,0.0005420389833888516,0.0012725910437358424,-0.00010318314823497145
