Date,current-ratio-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.00800679463309358,,0.001458207192334116,0.0006898172588832487,0.0006898172588832487,0.0006333731967567229,0.0007507242071404373,0.11947322479031464,0.030886404966722188,0.01264891936761233,0.0005939918557300757,0.00179042794369887,0.00017413162438609662,0.0413060355798513,0.0004255765765765766,0.0012661713112392995,0.012698547683670035,0.008626970917429283
2022-09-30,0.008269816738249692,,0.00154186035331853,0.0007687969543147209,0.0007687969543147209,0.000697078801657238,0.0008474558908644168,0.12361000417473149,0.03263132226885759,0.010861124589555217,0.000691760325770797,0.002093753476276233,0.00020366362624424077,0.04824217525935381,0.0004976756756756757,0.0012388799846370882,0.011356873796002549,0.007271116059509541
2022-06-30,0.007897568269615862,,0.0015343573092002655,0.000774258883248731,0.000774258883248731,0.0007161076303326813,0.0008593388147954111,0.1283540172302554,0.037336858338255625,0.010936823119263752,0.000686976148923793,0.002286747804888495,0.00022260661686295018,0.05079510441301175,0.0005435495495495496,0.0011445073897083263,0.009205164746238515,0.006330320743320136
2022-03-31,0.008256006508384692,,0.001261728450654858,0.00047788832487309646,0.00047788832487309646,0.00042809401698118107,0.0005732340065282911,0.11856237428365403,0.03564722133447437,0.012944807340963578,0.0005804118673647469,0.0014057468874832074,0.00013685735529994712,0.0313053576978616,0.00033413963963963966,0.0011264618770819332,0.008948252279091084,0.006247100547795281
2021-12-31,0.009926416584328402,,0.0012291178963727983,0.0004098324873096447,0.0004098324873096447,0.00038905305173701803,0.0004981315858215644,0.11184485179703216,0.03166916601829698,0.009080146266779915,0.0008274392088423501,0.0011010190002006884,0.00010711171069046416,0.025661030866652935,0.0002617072072072072,0.001208578118191017,0.013731747577682451,0.010526549987976148
2021-09-30,0.01120260737139851,,0.0014317609395052614,0.0006231827411167513,0.0006231827411167513,0.0005585871686514161,0.0007661998131219968,0.11180689969258795,0.03486691866155235,0.004436436106046105,0.001693542757417103,0.001676477148535326,0.00016308611154123708,0.03945273180046735,0.000398490990990991,0.0012124602078424712,0.008843696961450598,0.005741341407301791
2021-06-30,0.010878066969571042,,0.0014883349874918838,0.0006585431472081218,0.0006585431472081218,0.0005926387568074724,0.0007267607983510247,0.11362860070590915,0.03775591223455325,0.004710977811541155,0.0015948435136707386,0.0016384430148427874,0.00015948340087122419,0.03803941180307656,0.00038945045045045044,0.001143025755035416,0.008095517727855397,0.004480730595682397
2021-03-31,0.010965322512808988,,0.0013583430747146194,0.00047055329949238577,0.00047055329949238577,0.00041633074107272523,0.0005339998697561294,0.10748035978595014,0.03698358268158614,0.004997358623578298,0.0015034694589877834,0.0011483389961300695,0.00011181732923918346,0.02643739759825132,0.00027295495495495496,0.0011003508357276333,0.009582835024599144,0.0072660035560301985
2020-12-31,0.010843541394908545,,0.0011855661634008444,0.00036905076142131977,0.00036905076142131977,0.00033336868992887863,0.000869099788024442,0.10197730464154237,0.0325236851494661,0.003723309317287158,0.002017936009307737,0.0017913754806618129,0.0001745041296961233,0.04082256502870766,0.0004258018018018018,0.0010657296275232474,0.0036496788146577956,-0.0003687629824451779
2020-09-30,0.009484489228648443,,0.0011864180905513367,0.0003394720812182741,0.0003394720812182741,0.00030274957469657445,0.0003666438130137041,0.10793578503928042,0.033638526647163526,0.011065438867607398,0.0006789901105293775,0.0008422087541423948,8.215020290583358e-05,0.01822479334191984,0.0002001891891891892,0.0009532923163282642,0.007628688976575312,0.0053866851474199855
2020-06-30,0.009985423930115214,,0.0007435681021436312,-1.837055837563452e-05,-1.837055837563452e-05,-1.4399087344599798e-05,4.382925760262009e-05,0.09643629739269043,0.032921145179219125,0.007380516956380963,0.0010179872018615474,9.088774548550753e-05,8.872565203037306e-06,0.0019466724307952833,2.1603603603603606e-05,0.0009004025378348635,0.003879736320082498,0.0011702899168176749
2020-03-31,0.010140475147235883,,0.0010734586355899867,0.00025590355329949236,0.00025590355329949236,0.0002383474600383217,0.0003961901472706958,0.10285020304375879,0.033083398170301856,0.010536266681256273,0.0007130936591041303,0.0008657834737804205,8.453131527972958e-05,0.018765819911056768,0.00020579279279279278,0.0008879792600689854,0.005754481197946132,0.0034904197365356543
2019-12-31,0.010097161244477479,,0.0011680286344885667,0.00034595431472081217,0.00034595431472081217,0.000319233638963029,0.00036790966636349604,0.10706288663706404,0.02963083790182033,0.011932922492418936,0.000629631180919139,0.0008153934580911033,7.960657596040634e-05,0.018144214916729233,0.0001938153153153153,0.0008957567341994667,0.005958578907038864,0.0035329292562064846
2019-09-30,0.009453102342591628,,0.0012653673966262467,0.00041811675126903554,0.00041811675126903554,0.0003892761169535483,0.0005138779234444089,0.10789783293483624,0.030946136923717837,0.02361489180222593,0.00031815706806282725,0.001151465868107782,0.00011247103953815185,0.0255344076270677,0.0002736981981981982,0.0008620853675650522,0.007365957934387957,0.0046047561430516346
2019-06-30,0.009530314082291394,,0.0012714160793947421,0.00042478172588832487,0.00042478172588832487,0.0003934779372567622,0.00046439988673173497,0.11681657747922122,0.03565260319044395,0.026059846683570278,0.0002883071553228621,0.001121580552296555,0.000109633425558831,0.024988264967442476,0.0002665945945945946,0.0008195108980656026,0.0036930048195704633,0.0013178897857861042
2019-03-31,0.00904130639752621,,0.0012768197316064362,0.0004274467005076142,0.0004274467005076142,0.0003942290752307929,0.0004929364651374475,0.10732855136817336,0.03657256834790974,0.02359659500120633,0.0003184083769633508,0.001125598109019434,0.00011008627515141245,0.02437049704098116,0.0002675495495495496,0.0007906611222311675,0.005812666948345376,0.003985101786157234
2018-12-31,0.011366446916615088,,0.0010347263762122466,0.00016413705583756343,0.00016413705583756343,0.000161535635578811,0.0001912462948179769,0.20520702872974306,0.0313410721321518,0.017633183221833465,0.0004260895869691681,0.00042099067263564417,4.1191052860694696e-05,0.018076426717759355,0.00010006756756756756,0.0007687290883441292,0.004162519067022823,0.0017680741199393316
2018-09-30,0.01236015572917386,,0.0011363126037145241,0.00024029949238578682,0.00024029949238578682,0.000224767795938119,0.00022819750531768163,0.20839500550305515,0.036201220286009105,0.022623546009727796,0.0003321000581733566,0.000504222319460571,4.933869351431735e-05,0.021903262403002118,0.00011985135135135135,0.0007631777592306727,0.006269111781092675,0.0038893843599050975
2018-06-30,0.01273742609957678,,0.0011994282351781408,0.00027237055837563454,0.00027237055837563454,0.0002526145291935464,0.000270863348569915,0.225815021442939,0.03240335748081302,0.020271689557100816,0.0003706340895869692,0.0006382798489777687,6.248593975055292e-05,0.028171752273782463,0.00015171621621621622,0.000739348996609819,0.0030253009546043724,0.0007929114192499012
2018-03-31,0.010773862507862414,,0.0011885053120700428,0.00041022842639593907,0.00041022842639593907,0.00037342482952582257,0.0003787608832290529,0.20778777183194808,0.03527919540588828,0.03858974715435414,0.00019469924374636418,0.0008258921676405136,8.08793024363308e-05,0.03625005915479627,0.00019631081081081082,0.0007241323278504479,0.0064412520857353595,0.004863979004652378
2017-12-31,0.012201338085726375,,0.0009048561673136241,0.000274492385786802,0.000274492385786802,0.0002520636946792573,0.0002886584661808619,0.2059660708186269,0.031616476983928186,0.019990600466927185,0.00037584642233856895,0.0006082429272524707,5.95643294758339e-05,0.027380037270719203,0.00014457657657657657,0.0007191763115716702,0.0027355359176161383,0.0012172492080353408
2017-09-30,0.012731776460086552,,0.0009770935044814408,0.0001388984771573604,0.0001388984771573604,0.00012971014723669997,0.0001271999689756173,0.20737029868306198,0.02908255301958663,0.027452017984679118,0.0002736847004072135,0.00026790660090254793,2.6228756241289947e-05,0.012149435887072534,6.368018018018018e-05,0.0007243849295743439,0.004366885325732782,0.0028469070300709883
2017-06-30,0.015564756795574699,,0.001146882585574561,0.00046326903553299493,0.00046326903553299493,0.00041954925348266267,0.00041753404450389157,0.21454324642301417,0.032968053701620606,0.04205474869254109,0.000178652705061082,0.0008719993162573275,8.531284602821692e-05,0.04125999076545667,0.00020727027027027026,0.000749426475910511,0.0028998882833592334,0.0012022904015587456
2017-03-31,0.013606215105629427,,0.0010795255739402786,0.0003475177664974619,0.0003475177664974619,0.0003167161886621869,0.0003157316303093585,0.19670575733424417,0.031889024801054044,0.04441826487130801,0.00016914950552646886,0.0006208641195988735,6.0771319720577194e-05,0.02860406192004318,0.00014757657657657656,0.0007251176222939486,0.0046725843066765015,0.0030684488475091697
2016-12-31,0.011637001874424834,,0.0008213855621471728,0.00014989340101522844,0.0001498984771573604,0.00013701667116590725,0.0001129828992724636,0.19378344529204147,0.0395901949228501,0.02036694055064402,0.0003688935427574171,0.00021584892015845094,2.1128720305483572e-05,0.010085093375046523,5.130630630630631e-05,0.0007190138192346611,0.002054225538710532,0.00018045243762272376
2016-09-30,0.010530928009782664,,0.0008608176188271031,4.760913705583756e-05,4.760913705583756e-05,4.564642706427511e-05,5.5031693894708804e-05,0.1904057079965084,0.03217997723674253,0.020168097374857502,0.0003725328679464805,0.00010256140086896721,1.0035731293659813e-05,0.004825752353081869,2.437837837837838e-05,0.0007344830897179281,0.003143552302723451,0.0011739822804416446
2016-06-30,0.008801510588052142,,0.0009450062768775408,0.0002079238578680203,0.0002079238578680203,0.00019005611683518714,0.00018758775912493678,0.18027249610990928,0.03302698834662076,0.018493850391363195,0.00040626410703897614,0.00032640753299465836,3.1922244264148625e-05,0.015575937491606413,7.758558558558558e-05,0.000753066304259515,0.003634640036093068,0.001748002809983394
2016-03-31,0.008649598059537156,,0.0004144321327448545,-0.00028349746192893403,-0.00028349746192893403,-0.00024264943207140638,-0.00023177555322547483,0.14793730312345818,0.030599771304342625,0.012742914698340463,0.000589607911576498,-0.00032521363642134995,-3.1788945795364574e-05,-0.01579209231473677,-7.73018018018018e-05,0.0007752716207133413,0.0018469947507501485,-3.929053599865182e-05
2015-12-31,0.01826779542278763,,0.0011928136293739612,0.000527269035532995,0.000527269035532995,0.00048105152032602123,0.0004978828053944377,0.13890470226574064,0.03542211358108032,0.009277375018947055,0.0008098475858057009,0.0006044527794006981,5.884853495852774e-05,0.03185661644797511,0.00014367567567567568,0.0010217946540021124,0.0027218398871375472,0.000597405499160224
2015-09-30,0.027583423204450407,,0.0017226758058165933,0.0009792741116751269,0.0009792741116751269,0.0008839073013797722,0.0008711705192267026,0.15666628714562222,0.033077152559670496,0.02899424099218888,0.00025912739965095984,0.0011433170502264708,0.00011118005299801039,0.06286140382964953,0.00027176126126126124,0.0011372690946961023,0.005310389647591288,0.003594847353900746
2015-06-30,0.02379063189334485,,0.0017025581546771104,0.0009637766497461929,0.0009637766497461929,0.0008709513094155829,0.0008564851569548397,0.16197958176780902,0.03467682619329368,0.03200926679157522,0.0002347225130890052,0.001179986730692371,0.00011481563178361386,0.06390252824401704,0.0002804774774774775,0.0010676751039581656,0.004512439218269967,0.0031160708706593427
2015-03-31,0.022305404445136352,,0.001671493239653801,0.0009219695431472081,0.0009219695431472081,0.0008319467629822818,0.00082400467707203,0.1528710767012031,0.032695771655159904,0.045473201016369355,0.00016522164048865618,0.0010889284285535337,0.00010601428083102282,0.05801646613723656,0.00025883333333333335,0.001015343708222851,0.006877466180651537,0.005494899804399404
2014-12-31,0.02195889322306911,,0.0016202498215516878,0.0008914314720812182,0.0008914365482233502,0.0008032168735634486,0.0008291924806847608,0.16065125811226233,0.0340171169596899,0.01869412861036693,0.00040190808609656773,0.0011416683359109496,0.00011121839913286607,0.061353436158225326,0.0002713693693693694,0.0009580932262853513,0.0037758971347546166,0.001218385319919639
2014-09-30,0.02070153456763309,,0.0017511240874491048,0.0009711827411167513,0.0009711827411167513,0.0008742654212040332,0.0008827314920167093,0.16884891267220767,0.03229977336406528,0.05131884956172883,0.00014640139616055846,0.0013089086098704169,0.00012759950274193125,0.06864770217190831,0.0003111216216216216,0.0009019166709751756,0.005348523693237562,0.003936533003103479
2014-06-30,0.023184864992448314,,0.0016615682883505654,0.0008693705583756345,0.0008693705583756345,0.0007846250706183505,0.0007683803003950487,0.1749592014877225,0.03267550664194113,0.04652768871042531,0.00016147993019197208,0.0011920394008610078,0.00011631660906225075,0.061923880247669934,0.0002833423423423423,0.0008348398342578162,0.005139950157191042,0.0037628972367865455
2014-03-31,0.021845272695543438,,0.001576077398798661,0.0007615634517766498,0.0007615634517766498,0.0006864490612368649,0.0006722486165247277,0.15917112603893885,0.029282611887788967,0.048905196560560166,0.00015363350785340315,0.0009569554803548108,9.345318265615276e-05,0.049287136741587544,0.00022746396396396395,0.0007816679099792453,0.005111215348147724,0.003985575166109025
2013-12-31,0.020994060345682606,,0.0015587589368679384,0.0007763502538071066,0.0007763502538071066,0.000698339802983338,0.0006901608072778519,0.1594367907700482,0.031984237141849114,0.02735945769716821,0.0002746154741128563,0.0009808902640387552,9.588177119701295e-05,0.05068382944489139,0.00023315315315315316,0.0007322406954672024,0.004013563546000759,0.002328271954888784
2013-09-30,0.02109198743017987,,0.001630065239364146,0.0008419492385786803,0.0008419492385786803,0.0007592821306096919,0.0007377949420012336,0.16418080382557212,0.03215639009020921,0.05088537681992629,0.00014764863292611983,0.0010780128027404285,0.00010545187085313943,0.055792245797451415,0.00025623873873873874,0.0006999194924330273,0.0034304528104612602,0.001927129783741103
2013-06-30,0.019068788754957558,,0.0016808461827274202,0.0009099543147208123,0.0009099543147208123,0.0008178982066922297,0.0007870168812153949,0.17135375156552432,0.034852832816298654,0.04896582713648785,0.00015343804537521817,0.0012175091944249198,0.00011922726329843957,0.06211701266360298,0.00028939639639639637,0.0006542266472660665,0.004097798609271049,0.0030070041297666997
2013-03-31,0.019837767463349535,,0.0016027609741908668,0.0008384720812182741,0.0008384720812182741,0.0007536190055206365,0.0007710656655937401,0.16103077915670425,0.031116296592089202,0.04212111944133767,0.0001783734729493892,0.0011267162026357067,0.00011044782442290894,0.05719277556862147,0.00026781531531531533,0.0006151265593724841,0.0035902398327114916,0.002690786321970321
2012-12-31,0.01836321155640035,,0.0014951747454715505,0.0007419187817258883,0.0007419187817258883,0.0006683716739951937,0.0006420876482713053,0.1590193176211621,0.03157893687747374,0.02374216219755343,0.0003164537521815009,0.0009331912533241965,9.153039789410331e-05,0.04702710376838435,0.0002218153153153153,0.0005919300396629023,0.003565891334082885,0.001989994641338946
2012-09-30,0.025871582438911706,1.7923202661237133e-08,0.001666101757829971,0.0008526040609137055,0.0008526040609137055,0.0007681819775141158,0.0007551803036145601,0.15583134084785003,0.03392323347222065,0.015413261054989956,0.00048745549738219893,0.0010478053243618006,0.00010268547112426485,0.05419858361034831,0.00024905855855855854,0.000612045113781566,0.003475032046920989,0.0022639869574355687
2012-06-30,0.025946283227726925,1.7923202661237133e-08,0.0017738522867854537,0.0009829289340101523,0.0009829289340101523,0.0008839892437042119,0.0008650388134051675,0.15909522183005048,0.030964607984946747,0.013833457853229161,0.0005431250727166958,0.00122734462810027,0.00012035390926062808,0.06337940799158914,0.0002917342342342342,0.0005879475002031155,0.003961643953336818,0.0027578169231439248
2012-03-31,0.027795598554194483,1.7923202661237133e-08,0.0016655845163457434,0.0008100253807106599,0.0008100253807106599,0.0007295234097840047,0.0007157559229863603,0.15917112603893885,0.030860824540200137,0.01306463344960173,0.0005750878417684701,0.0010151532006187796,9.968534257341276e-05,0.05246806600268338,0.00024129729729729729,0.0005454276872170233,0.0008257005564348068,-0.00037122455819449103
2011-12-31,0.019981519401489747,1.7923202661237133e-08,0.0015875966709121036,0.0007984720812182741,0.0007984720812182741,0.0007192396480668213,0.0007047071451933792,0.15890546130782954,0.03287915341412319,0.06380085546513786,0.00011776148923792903,0.0010430297380685672,0.00010265808102793935,0.05157402918985428,0.00024792342342342343,0.0004935793368835447,0.003401718001417942,0.0018563121429531716
2011-09-30,0.0238364567469878,1.7923202661237133e-08,0.001621722438483253,0.0008405989847715735,0.0008405989847715735,0.0007573064101204234,0.000747131525089872,0.16721697218110743,0.03289722581935435,0.0920789202017312,8.160093077370565e-05,0.0011458943507656762,0.00011289102101514271,0.05753811167658122,0.0002723738738738739,0.0004715054915023894,0.0032553584600290746,0.002400320383551372
2011-06-30,0.023614865331426683,1.7923202661237133e-08,0.0015684526508017544,0.0007448020304568528,0.0007448020304568528,0.0006519741044045366,0.0006485047198768976,0.17165736840107784,0.033370164718013996,0.04163697173592693,0.00018044909831297268,0.0010222786785801122,0.00010085946470256547,0.051276016918911246,0.00024299099099099099,0.00044326136892407914,0.002996476629021978,0.0022389924959810045
2011-03-31,0.023832062582939847,1.7923202661237133e-08,0.0015349414878177458,0.0007456091370558375,0.0007456091370558375,0.0006712396553505834,0.000666255935059528,0.16695130744999812,0.028962889777596465,0.029536328567495013,0.00025437114601512505,0.0010188106932957402,0.00010072981824662481,0.05122741405927247,0.00024216666666666668,0.00040956784424370896,0.0019278281855355593,0.0012497230727282025
2010-12-31,0.020722877650151725,1.7923202661237133e-08,0.0015782011314809596,0.0007784010152284264,0.0007784010152284264,0.000701012033230344,0.0007043047062671448,0.16326995331891153,0.033453350936210394,0.01482812218316712,0.000506694589877836,0.0010854604432691617,0.00010749882405186443,0.052963047757425684,0.000258009009009009,0.00038547466227444954,0.002604662737487378,0.001507809822444648
2010-09-30,0.020962673459625793,3.5846405322474266e-08,0.0016828542967250095,0.0008258527918781727,0.0008258527918781727,0.000744273028183152,0.0007400046975598299,0.17530077042772022,0.03194756079005646,0.029422152941524678,0.0002553670738801629,0.0012009462483126736,0.00011915239703514989,0.05975082081276771,0.00028545945945945947,0.0003633579780044464,0.001922815259347317,0.0011431179075848724
2010-06-30,0.02118049844886009,1.7923202661237133e-08,0.0016344222382195209,0.0008150609137055837,0.0008150609137055837,0.0007342897216555809,0.0007282095784854686,0.17556643515882955,0.035682568832941214,0.11056523661620397,6.795578824898196e-05,0.0011739414448687937,0.00011652294778790279,0.05888748054286835,0.00027904054054054054,0.00035504723356796243,0.0019453734271944083,0.001403760909040989
2010-03-31,0.02047429351258175,1.7923202661237133e-08,0.001589227502885903,0.0007594771573604061,0.0007594771573604061,0.0006832851770432205,0.0006759583717174702,0.15662833504117804,0.03185241489192768,0.10456693534861235,7.185573007562537e-05,0.0009766452984447697,9.700293913993635e-05,0.04876017942129342,0.00023214414414414415,0.00034483828319459937,0.0016845222323276447,0.0011952843782722389
2009-12-31,0.01827846696404695,1.7923202661237133e-08,0.001491876570360359,0.0006599543147208122,0.0006599543147208122,0.0005945598490804478,0.0005965535130357286,0.15298493301453567,0.03462167878027211,0.07297688055686852,0.00010295287958115184,0.000851172453811837,8.465548371640513e-05,0.04202996238394468,0.00020231981981981984,0.00033006920696353523,0.002250893375059976,0.0013032150072805838
2009-09-30,0.01938956273045821,1.7923202661237133e-08,0.0015526798281297824,0.0007178324873096446,0.0007178324873096446,0.0006444445152587989,0.0006506413047216329,0.15993016812782268,0.032743477489556874,0.04286868726730998,0.00017526468877254218,0.0009580925247103427,9.538874946315412e-05,0.04792241960383553,0.00022773423423423422,0.00031833282862228656,0.0018298075752476025,0.0010797796700352386
