Date,current-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.015701603618782416,0.006085193932088018,0.0022506598984771576,0.0022506598984771576,0.002085919258585849,0.002521345726501042,0.041861171201943145,0.0002296069147557422,0.03271723560209424,0.0011032362366939752,0.00014173461845230615,0.04863227715908611,0.00026223423423423425,0.000399841939272182,0.0020296084904646984,0.0018307496255564582
2022-06-30,0.014938274549880668,0.006085193932088018,0.0023618426395939085,0.0023618426395939085,0.002237790252232132,0.00268712861289546,0.04410034536415044,0.00023175947958157728,0.0324218731820826,0.001267198032761659,0.00016504541643172052,0.054598917691057194,0.0003012072072072072,0.00039277056820615847,0.002225560194501536,0.002089972487157202
2022-03-31,0.013410988674356035,0.006085193932088018,0.0024037157360406094,0.0024037157360406094,0.0022123289510881713,0.0025471749884939054,0.04136779384416866,0.00020951630971461474,0.03586795113438045,0.0011991838295615993,0.00015620571934427382,0.048515886100477454,0.0002850405405405405,0.00039982569003848114,-0.0005616267661613159,-0.000864865171922131
2021-12-31,0.01711087480273342,0.006085193932088018,0.0022321065989847713,0.0022321065989847713,0.0019740361192661427,0.002313350655280328,0.04095032069528255,0.00031346725276223394,0.023966008144269926,0.0009497162979579251,0.00012373019513435026,0.04361211336744913,0.00022574324324324324,0.00040566064214017184,0.00342266487156167,0.0033369499561650166
2021-09-30,0.015727340865349004,0.006085193932088018,0.002317497461928934,0.002317497461928934,0.002092151427594624,0.0026162920448068185,0.038179817070856575,0.00023462956601602404,0.03202127748691099,0.0010407935508360213,0.00013555723872769716,0.04598853739926098,0.0002473918918918919,0.00040995339424333964,0.0014772914443672612,0.0012402554736923826
2021-06-30,0.016198144156201234,0.006085193932088018,0.002509573604060914,0.002509573604060914,0.002221597538452574,0.0027921505384998686,0.04353106379748757,0.0002809993999725548,0.0267395462478185,0.0012478872294568776,0.0001644647463896201,0.055961076783565065,0.0002966171171171171,0.0003971519524931495,0.0022716612121255523,0.0020558891306282513
2021-03-31,0.015442975677674258,0.006085193932088018,0.0026871878172588836,0.0026871878172588836,0.0023709419770952993,0.0030118602410096973,0.04797146001745797,0.0002687118424250795,0.027960162885398487,0.0015428744367603409,0.00019591222898412687,0.06656801138841742,0.00036673423423423424,0.00038430471744798397,-0.000543365392189861,-0.0008806760623119499
2020-12-31,0.020592308204155373,0.006085193932088018,0.002716532994923858,0.002716532994923858,0.0023988160244588735,0.0031144089964856105,0.048844358419674376,0.0004274634983304169,0.017575260034904013,0.0014471353020245644,0.0001869556674856914,0.07005974314667703,0.0003439774774774775,0.0003712196527095597,0.005343600283588395,0.005366235133502615
2020-09-30,0.021736674069786858,0.006085193932088018,0.002717710659898477,0.002717710659898477,0.002441662755438125,0.00302380170151178,0.04998292155300012,0.00031804145301713354,0.023626210587550902,0.0014310271736545307,0.00017902897360909438,0.06960057402535277,0.00034014864864864865,0.00034922853069997267,-0.0011352487485587837,-0.0014953125917173656
2020-06-30,0.04660450389260161,0.006085193932088018,0.00286048730964467,0.00286048730964467,0.002571928289540472,0.0033202528487188175,0.06747884170177237,0.0016703903048480243,0.0044978429319371726,0.0018618911814440424,0.000236827554875145,0.10320433537507978,0.00044256306306306306,0.00033232341883877067,0.0024542749518401017,0.0023184256518915315
2020-03-31,0.04728434384459223,0.006085193932088018,0.0027363350253807104,0.0027363350253807104,0.002470497348938187,0.0032396772586153026,0.06573304489733955,0.0016197153412398234,0.004638762070971495,0.0017769729188250767,0.00023147005203387897,0.09808440781892108,0.0004223783783783783,0.0003108626127290588,0.002829975866341065,0.002717863655212765
2019-12-31,0.04292658858446399,0.006085193932088018,0.0023802030456852794,0.0023802030456852794,0.002173392689925237,0.002834552967182203,0.05157690993965615,0.0018768571477260393,0.004003220477021524,0.001237142160297102,0.0001632723641962504,0.06733542496166128,0.0002940630630630631,0.00029986779032579715,0.0021065927140698514,0.0019242895040303572
2019-09-30,0.05945366730654065,0.006085193932088018,0.002544492385786802,0.002544492385786802,0.0023294336374152297,0.003002626096920464,0.05840828873961061,0.0016210606942559703,0.004634936591041303,0.0014732873222017954,0.00015596651250303117,0.0807805107648939,0.0003501936936936937,0.0002715911692800851,0.001589097601672885,0.00145412853591155
2019-06-30,0.0630976847777369,0.006085193932088018,0.002462507614213198,0.002462507614213198,0.0022821256021053715,0.0028049041939258064,0.05863600136627576,0.001696759223964504,0.004427932518906341,0.001377263926377136,0.00014654066735421894,0.07577185817685557,0.00032736936936936934,0.0002589921043496244,0.0016446873724389316,0.0015001410672256339
2019-03-31,0.06793126523048645,0.006085193932088018,0.0025765431472081217,0.0025765431472081217,0.002384945009871774,0.0030870285153588987,0.06098903184181563,0.001573793958288675,0.004773938336242001,0.001577023668904812,0.0001686791692109023,0.08670110648247034,0.0003748513513513513,0.00024730299650641474,0.0009315091056223547,0.0008892915774345459
2018-12-31,0.04056190058894353,0.006085193932088018,0.0024361827411167516,0.0024361827411167516,0.002269861567547562,0.002982357809181022,0.061368552886257546,0.0017529052898383691,0.004286296684118673,0.001428790986421985,0.0001534977518208936,0.08427863763626386,0.0003396171171171171,0.00023856534038451595,0.0016551608075107956,0.0013860564988440061
2018-09-30,0.04898049116710253,0.006085193932088018,0.0023224263959390865,0.0023224263959390865,0.0021449359415878695,0.002783779808834193,0.05958480397738054,0.0014674213798119913,0.005120167539267016,0.00126401430856617,0.0001366163224522828,0.07639730023904932,0.00030045045045045044,0.00022734155150637783,0.0016108501206682946,0.0014422940371167754
2018-06-30,0.05245313624042857,0.006085193932088018,0.0024693553299492384,0.0024693553299492384,0.0022645990493779895,0.002769592007416584,0.06573304489733955,0.001550295125606642,0.004846408376963351,0.0013765437982852992,0.00014950062376379366,0.08384760701262522,0.0003271981981981982,0.00021910171281695238,0.0012861736334405145,0.0009425941600062108
2018-03-31,0.05852963738102801,0.006085193932088018,0.002662680203045685,0.002662680203045685,0.0024212636690039958,0.0030578699858853694,0.07389274735284072,0.0015235674456858565,0.004931294938917976,0.0016912776758964978,0.00018460194520812092,0.10405360639613633,0.000402009009009009,0.00021095936952973243,0.0007428082412506534,0.0006389682589274726
2017-12-31,0.04513559762514265,0.006085193932088018,0.002515258883248731,0.002515253807106599,0.002280377499183991,0.0024850311012119264,0.06436676913734866,0.0016794490151567471,0.004473717277486911,0.0012322718203075743,0.00013531255386718945,0.07365891280519078,0.0002929054054054054,0.00020212569520869185,0.0010917437105679645,0.000950357591215583
2017-09-30,0.05557675914080283,0.006085193932088018,0.0024766294416243653,0.0024766294416243653,0.0022487887331124837,0.002612692045684867,0.06451857755512544,0.0013602415895256194,0.005523676556137289,0.0012659662347098328,0.00013918733949403554,0.0776264409788616,0.0003009144144144144,0.00020100006647413786,0.0012378347023396042,0.0011867635391400013
2017-06-30,0.060532748449173966,0.006085193932088018,0.002581710659898477,0.002581710659898477,0.0023431043485425875,0.0028886480759394936,0.0668336559262211,0.001564466177376723,0.0048023548574752765,0.0014376030801773563,0.000158524747499832,0.0889010253924361,0.0003417117117117117,0.00019716081571153178,0.0009073396400718996,0.0008321072792581947
2017-03-31,0.05538278818497171,0.006085193932088018,0.0027192994923857868,0.0027192994923857868,0.0024585565313267788,0.0030176041420477704,0.07362708262173137,0.0016303884751679223,0.004608288539848749,0.001668290429175497,0.00018505114278785894,0.10233587901469211,0.00039654504504504505,0.00018979252682970065,0.0007175645772312892,0.0005770501612332116
2016-12-31,0.04443629780379681,0.006085193932088018,0.0026804010152284264,0.0026804010152284264,0.002483617225551256,0.0026306627730090797,0.06630232646400243,0.0016328998007980632,0.004601168121000581,0.0013429062361008171,0.0001496887024252287,0.0803328528471683,0.0003192027027027027,0.0001841437023140386,0.0013439118011443795,0.0013032150072805838
2016-09-30,0.049824798402030857,0.006085193932088018,0.00260658883248731,0.00260658883248731,0.002337623317507843,0.0025061115838752234,0.06823788379065619,0.0014309174679738713,0.005250783013379872,0.0012971402007906628,0.00014544688950762102,0.07875070186366386,0.00030832432432432435,0.0001774889025119838,0.0012615565851946805,0.0012401607977020246
