Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.00017,0.0002576281150526225,0.0013610620089435496,0.0015791191270441152,0.004174731488861057,0.0007374490675193994,6.96438849236145e-05,0.0031591858765205975,0.00012011261261261262,0.0007818082442702986,-0.0038382006459513457,-0.0041659329277413904
2022-06-30,0.0001896,0.00014740041868601417,0.0013949679218561576,0.0016237605795705904,0.00425063569774944,0.0007372027079090342,6.970049112268718e-05,0.0032116258040255953,0.00011536936936936936,0.0007847035622751881,-0.006904321142374265,-0.007399212674464181
2022-03-31,0.00015593333333333332,0.00011522826990909353,0.001354543041799235,0.0015770483958418547,0.0037572583399749517,0.000700949943706829,6.63881154737245e-05,0.0028854750353969508,0.00011773873873873874,0.0008088395831332954,0.003202006602739922,0.00326954065102998
2021-12-31,0.00015533333333333333,0.00011585558200223682,0.0013821120816218389,0.0017110239729209822,0.0034536415044214203,0.0006918535888625747,6.561023673808056e-05,0.0028266399947815875,0.00011683783783783784,0.0008544039116337127,0.008749525562342899,0.00911549902767758
2021-09-30,0.00016666666666666666,0.00015299245791632017,0.0014322152606653627,0.0016861971497080122,0.0036813541310865686,0.0006808432093531752,6.455297901991662e-05,0.002992912935651093,0.00011235135135135136,0.0008464255378865655,0.0020592384648987746,0.0020604335781654443
2021-06-30,0.00018319999999999998,0.00015385277164405955,0.0013779148136699828,0.0016543459379644054,0.0035295457133098025,0.0006377492282785205,6.0480984699526986e-05,0.00273327134337025,0.00010171171171171172,0.00083807047735817,-0.005290696008994622,-0.005724205053046958
2021-03-31,0.00018606666666666667,0.00015578847753147315,0.0013992243703756647,0.0016108971680738613,0.00371930623553076,0.0006723153766866869,6.36911039888745e-05,0.0029264037593032905,0.00010631531531531531,0.0008131855145467572,0.00029262956623865826,0.0002610217054175495
2020-12-31,0.0001879333333333333,0.00013648518826532075,0.0011150939127323352,0.0010943924160018497,0.0034156893999772284,0.0004225825347333887,4.0058928879241084e-05,0.001812375055477606,6.666216216216216e-05,0.0008289443168305131,0.006320136208365857,0.006534726206503483
2020-09-30,0.00020466666666666666,0.00020703091393995012,0.0011955840370889172,0.0013716435678918126,0.00371930623553076,0.0005218654577105726,4.9420863803293825e-05,0.0024761877963335533,7.939639639639639e-05,0.0008218626053430435,-0.00033532895537779556,-0.00047252786787776194
2020-06-30,0.00020753333333333335,0.00021059763126953632,0.001274571885497438,0.0015674703493974759,0.0036054499221981856,0.0005656037639200286,5.350746617505704e-05,0.002646297805069278,8.538738738738739e-05,0.0008079961001839118,0.013595682438287298,0.014201303877739215
2020-03-31,0.0001838,0.00023891629147429095,0.0013749193664765757,0.001563394740635429,0.0035674978177539945,0.0006837237217205224,6.46150632382544e-05,0.0028522204472230498,0.00010813063063063064,0.0007724767525167847,-0.011456595220532944,-0.012286576648735035
2019-12-31,0.0001766666666666667,0.000190469874680967,0.001400362458215105,0.0016460703302267489,0.004288587802193631,0.0007163189932457671,6.51939072739331e-05,0.003468709351062292,0.00011077927927927927,0.0007812572475275314,0.006768435036057261,0.006684882327211585
2019-09-30,0.00018119999999999999,0.00020393019987955608,0.0014986886951913968,0.0017391581124004604,0.004706060951079737,0.0007340379344528041,6.93681579539379e-05,0.00395601697007215,0.00011669369369369369,0.0007537443404657621,0.0024332385651572985,0.0024741676560307664
2019-06-30,0.0001798,0.00020319534857044536,0.0015250741236609829,0.0018545336940161722,0.004554252533302972,0.0007436270085177888,7.02373370106668e-05,0.003935552608118979,0.00011854504504504504,0.0007427908797482846,0.00036119923517069014,0.00030050159339691776
2019-03-31,0.00016273333333333335,0.00020038140575263117,0.0013900832488492794,0.0016295264318228215,0.004630156742191355,0.0006757454604925411,6.380614239344157e-05,0.003642656427664236,0.00011133333333333333,0.0007204378429880864,0.0011989845243807243,0.0012287996788590408
2018-12-31,0.000163,0.00023990206762065903,0.0014670316438495231,0.0019605361071863155,0.004326539906637823,0.0008069414283816504,7.607325353441803e-05,0.003964970128426661,0.00013274324324324323,0.0007087694159877688,0.0018161115447690114,0.001674060861513642
2018-09-30,0.0001636,0.00023701643199219985,0.0014762228412408436,0.0017620532287675051,0.00425063569774944,0.00074844049628954,7.05587141408859e-05,0.0036183549978448465,0.00012282432432432434,0.0006915452282648034,0.0058092653198604976,0.0060769677931216005
2018-06-30,0.0001568,0.00025997605460124457,0.00153459764270142,0.0018698775927127823,0.004212683593305249,0.0007807894082044193,7.361362288438895e-05,0.0036963753777913065,0.00012984684684684685,0.0006852449571980412,0.0013064938878107118,0.0013089902426924338
2018-03-31,0.00015879999999999998,0.00019935978320094063,0.0014888237497991277,0.001802304438462332,0.004326539906637823,0.0007739292405927109,7.247419487724855e-05,0.003764163576761182,0.00012805405405405404,0.0006713991328818015,-0.0018837860483102858,-0.002017356002552465
2017-12-31,0.00015993333333333334,0.00021746221788879013,0.001379480822537053,0.0017123190945563184,0.0039470188621959085,0.0007239940426456066,6.775396827715564e-05,0.0032909252065941286,0.00011951351351351351,0.0006673855721576766,0.0033109482307951215,0.003387128231054861
2017-09-30,0.00016846666666666665,0.00021434358062573486,0.001402538482164115,0.0015211020680238859,0.003909066757751717,0.0006091525627368961,5.653133280939122e-05,0.0029046603747280475,9.881081081081081e-05,0.0006602757938119964,0.0021816970903544134,0.002209074883027814
2017-06-30,0.00017,0.00014456855266553872,0.0013394519970482556,0.0014433655016181702,0.0040229230710842915,0.000552679359745484,5.12523482442583e-05,0.0027281552528819575,8.929729729729729e-05,0.0006509073719818895,-0.0018324035548807998,-0.0020439599558431183
2017-03-31,0.00015786666666666666,0.00014327808207392962,0.0013844064667061509,0.0014282337979917568,0.0040229230710842915,0.0005752496902027899,5.330295345582671e-05,0.0029072184199721938,9.513063063063062e-05,0.0006419850654770258,0.0030457107255136458,0.0031625567819252172
2016-12-31,0.0001608,0.0001631369906225804,0.0014034671618410985,0.0014253069694373244,0.0038711146533075263,0.0005682000151984929,5.260359299631585e-05,0.0027498986374572005,9.323873873873874e-05,0.0006313447718090567,0.0032628778493114384,0.003231954282857776
2016-09-30,0.00016593333333333335,0.00014700610822746695,0.0013982183007255995,0.0015136898747097867,0.0038331625488633343,0.000561264044629749,5.1944404678082374e-05,0.002743503524346835,9.097747747747747e-05,0.0006249721177921723,0.004616009853980621,0.004773374081879584
2016-06-30,0.00017526666666666668,0.00020226334203206104,0.0013615309011333991,0.0014260459936473186,0.004136779384416866,0.0005820530055967219,5.700974649187647e-05,0.0027678049541662243,9.755405405405406e-05,0.0005835705475253155,-0.0008291021849196858,-0.0009596358382706864
2016-03-31,0.00017646666666666666,0.00016152390238306904,0.0013764352994787103,0.0014498630610090097,0.0038331625488633343,0.0005507274336018211,5.39292736584696e-05,0.0026642041217783017,9.202252252252252e-05,0.0005718622360422775,-0.0011510931759751931,-0.0012668594269830361
2015-12-31,0.00017693333333333334,0.00016673955435748904,0.0013573381855329005,0.0013573167421178677,0.0038331625488633343,0.0005452317192167508,5.342164387323718e-05,0.0026219963752498886,9.095045045045045e-05,0.0005608688908420796,0.005161344610030149,0.005284245725852416
2015-09-30,0.00017673333333333334,0.00016480384847007544,0.0013795718695642082,0.0014364216008727804,0.0036813541310865686,0.0005295215563711533,5.1895102504696494e-05,0.002500489226152943,8.84054054054054e-05,0.000561218987968181,-0.003962181052571272,-0.004242715155921889
2015-06-30,0.00017593333333333335,0.00014014152160821315,0.0014794504583534966,0.001522484994515855,0.0040229230710842915,0.0006101759026568747,5.9836404432667106e-05,0.002870126763932073,0.00010201801801801802,0.0005550501879740898,0.003944456777834272,0.004102878718162831
2015-03-31,0.00017959999999999997,0.00014723910986206304,0.0013988783916724747,0.0014441411111850947,0.0040229230710842915,0.000531928300257029,5.213430934593911e-05,0.002758851795811712,8.820720720720721e-05,0.0005448530552252365,0.0018672254885812702,0.0018723123853237069
2014-12-31,0.00019086666666666665,0.00014621748731037253,0.0013966841583180336,0.0014360191619465458,0.003909066757751717,0.0005736578281050455,5.628664794888351e-05,0.0028381511983802455,9.284234234234234e-05,0.0005347563722847161,-0.001270597755641332,-0.0014668151186195484
2014-09-30,0.00018873333333333336,0.0001423460755355453,0.0012835536747263013,0.001386914295874562,0.0036813541310865686,0.00047526558987302813,4.665081206157586e-05,0.0023534016246145343,7.73108108108108e-05,0.0005358332533181673,-0.0010030328203438866,-0.0011349757724140675
2014-06-30,0.00019920000000000002,0.00012184193169109002,0.00113924413668526,0.001230446041354624,0.0038711146533075263,0.00042860886981770715,4.4298915790427055e-05,0.0021999189099657602,7.143693693693694e-05,0.0005042993995169546,0.003781715709794541,0.003924130448366555
2014-03-31,0.0002234,0.00014449685985489376,0.0011825142363407837,0.0012793387123564118,0.0037952104444191432,0.0004324937713657741,4.472072327383961e-05,0.0022344525207617346,6.835585585585586e-05,0.0004964982901374537,0.002016539075759637,0.0020792741002467257
2013-12-31,0.0002232,0.00016817341057038802,0.001075288152460068,0.0011325216749947134,0.0038331625488633343,0.0004064554556240962,4.203831984036321e-05,0.002107829281176496,6.426576576576578e-05,0.0004924802978041377,-0.0004410479880262677,-0.0008085329576590037
2013-09-30,0.00019653333333333333,0.00015120013765019646,0.0013169588289895556,0.0014497972073665348,0.004136779384416866,0.0005006027282621282,5.1800150170768126e-05,0.0027524566827013468,8.391891891891892e-05,0.0004831886905333441,0.008324232485193964,0.008908916016715994
2013-06-30,0.00021419999999999998,0.00020108041065641937,0.0012812046614256963,0.0013538923527091822,0.0039470188621959085,0.0004688223385250147,4.850420857960073e-05,0.002513279452373674,7.563513513513514e-05,0.0004751763411157314,-0.005924652138729151,-0.0063436700579606415
2013-03-31,0.00022500000000000002,0.00016772533050385708,0.0011364489929515944,0.0012353338450405255,0.0039470188621959085,0.0004082936773322059,4.2281178694449236e-05,0.002251079814848685,6.429729729729729e-05,0.000470013516408033,0.0011646996899147084,0.0011848700193328374
2012-12-31,0.00023526666666666665,0.000141718763442402,0.0010532638765912176,0.0012537728649334473,0.0037572583399749517,0.0004222224706874703,4.3813198082255014e-05,0.0022011979325878336,6.494594594594595e-05,0.00046539134802165577,8.396651365306252e-05,-8.95634868788545e-05
2012-09-30,0.00024286666666666667,0.00013598333859080614,0.0012585794751776213,0.0013379777224444577,0.003909066757751717,0.00044985264852689277,4.668002816432305e-05,0.0024429332081596527,6.797747747747748e-05,0.0004639968683295049,0.0009424301233895973,0.000953292546916687
2012-06-30,0.00023626666666666667,0.00017727839752229647,0.001232166732599889,0.0013161069960714643,0.0039470188621959085,0.00046054086546889155,4.7826760197150264e-05,0.0024314220045609943,7.067567567567567e-05,0.00045389575377979336,-0.0008074391824633519,-0.0008814334702348155
2012-03-31,0.0002446,0.0001872436982019443,0.00112244596017512,0.0012121460458180376,0.0039849709666401004,0.00042292364804004823,4.402136281432875e-05,0.002251079814848685,6.364864864864865e-05,0.0004424681108788619,0.002807507215033049,0.002930505929557276
2011-12-31,0.0002595333333333333,0.00018842662957758595,0.0008272623934351452,0.0009976387810637119,0.0035674978177539945,0.000346665873262383,3.610197296341852e-05,0.0016614503860729781,5.032432432432432e-05,0.0004362372683560946,0.005151766340349042,0.005285665865707789
2011-09-30,0.0002591333333333333,0.00016143428636976285,0.0012063275862932343,0.0012916094410708682,0.0037572583399749517,0.00045146346136389607,4.7010535326650635e-05,0.0022677071089356356,6.559909909909909e-05,0.00043843386931184496,-0.002592488488173075,-0.002860066992730778
2011-06-30,0.00026373333333333337,0.00024140761664420292,0.0011176341247899658,0.001175677762029814,0.003643402026642377,0.0004100181946047625,4.2115012110074586e-05,0.0019965543130561346,5.890540540540541e-05,0.0004306342371354078,0.0018154849289954808,0.0018565961709242462
2011-03-31,0.0002696666666666667,0.00031053740930859456,0.0011859102904536738,0.0012373314055289255,0.0036054499221981856,0.0004130313621469217,4.227387466876244e-05,0.0020835278513571067,5.846396396396397e-05,0.0004232526534260032,0.00026854961722727887,0.0002493765586034913
