Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.00015826666666666667,5.5794929884431196e-05,0.0011616142131979695,0.0012237512690355331,0.0010417509800074386,0.0024228286773588592,0.014269991271015978,0.0012522838009649338,0.00012066433035231699,0.01593534284840896,0.00022700450450450452,0.0005718740536667873,0.0015682402480682329,0.0016586286750852558
2022-06-30,0.00014626666666666668,5.0364199478076344e-05,0.001598984771573604,0.0016506852791878174,0.0014339906776948898,0.0018807580778638835,0.01510493756878819,0.000996846786494718,9.6051589794231e-05,0.013089517514296276,0.00018495945945945944,0.0006143008028598651,0.0007354678850464411,0.0007778579367829477
2022-03-31,0.00013886666666666666,4.715594620171489e-05,0.0012285939086294415,0.0012825177664974618,0.0011018192561731022,0.0014323240408965754,0.013624805495464723,0.0006623472878365249,6.382075044481516e-05,0.008976180761709132,0.00012464414414414414,0.0006758721037587432,0.0017277587207012366,0.001827341289903563
2021-12-31,0.00012873333333333334,4.289022396834046e-05,0.0011513756345177665,0.0012046040609137055,0.0010325688873188334,0.0013985338052356572,0.013093476033246045,0.0005921158481431781,5.705357064599724e-05,0.008435154192572203,0.00011357207207207208,0.0007532435686271613,0.00111125831608648,0.0011753077443066595
2021-09-30,0.0001292,4.308737919761407e-05,0.001078812182741117,0.0011340609137055837,0.0009674930246596322,0.0012407045754379083,0.012372386048806406,0.0005015502652250713,4.832708595669589e-05,0.0070717160774422605,9.611261261261262e-05,0.000747764622463827,0.002509596172988921,0.002654241389692057
2021-06-30,0.00012933333333333332,4.314114880559778e-05,0.0012526142131979697,0.0013091776649746193,0.0011233609827980301,0.0014531557431327455,0.013093476033246045,0.0006207314644240615,5.9810840342763316e-05,0.008751072780224264,0.00011891891891891892,0.0007415795732360348,0.0012932454400274994,0.0013677840327048743
2021-03-31,0.00013413333333333333,4.514854750365634e-05,0.001386446700507614,0.0014400710659898477,0.0012433837263454133,0.0016120239970673178,0.014080230748795022,0.0007632789251292299,7.354606064678609e-05,0.010456009935447727,0.0001449144144144144,0.0006966681684897814,0.0017672355144336465,0.001869093401651528
2020-12-31,0.000127,4.219121906455221e-05,0.0010439035532994925,0.001096269035532995,0.0009361865043723061,0.0011768192251660427,0.013586853391020531,0.0005370260491176631,5.174536997811714e-05,0.007368449325763224,0.00010332882882882882,0.0007159102155977872,0.0016768238099671294,0.0017734706513897489
2020-09-30,0.0001294,4.317699521092025e-05,0.0010331472081218274,0.0010895989847715735,0.0009265400718452093,0.0031722358116498023,0.013359140764355385,0.0014330170012767113,0.000138078953596064,0.019516606190213684,0.000274490990990991,0.0006819197731016094,0.0025351979031645886,0.0026813187229345016
2020-06-30,0.00013926666666666667,4.7335178228327265e-05,0.001004527918781726,0.0010636700507614214,0.0009008739148901496,0.0010893729050309988,0.013055523928801853,0.0005185301276010127,4.996318771053854e-05,0.006554990938124721,9.75e-05,0.000608752428152536,0.0014950157191042615,0.0015811837149722506
