Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.00024513333333333335,0.0002297037653064151,0.0015990634902786815,0.0019061263643594232,0.003643402026642377,0.0006403454795569848,9.001481256409282e-05,0.0035531248441191174,9.624324324324325e-05,0.0016876217769275653,0.00873744082956767,0.009241039390892549
2022-09-30,0.00022966666666666665,0.00020957600871784578,0.0017392941215031684,0.0021366726495920365,0.0036054499221981856,0.0006651709479860954,9.205811374997444e-05,0.0037488153052963047,0.00010363963963963965,0.001708400115221839,0.007444911521852777,0.007874012766110541
2022-06-30,0.00023513333333333335,0.0001352484872816954,0.0016452971706681077,0.002019394629415944,0.0035674978177539945,0.0005945036412897949,7.995899519979431e-05,0.0035377765726542403,9.146846846846847e-05,0.0017139868972088248,0.005660488831916585,0.0059867415743102385
2022-03-31,0.00023373333333333334,9.676737116801928e-05,0.0016054003633686857,0.002032353162840692,0.0034536415044214203,0.0005502347143810907,7.22970722543437e-05,0.003376619722273028,8.493243243243242e-05,0.001751856474950329,-0.002107935462155988,-0.0022294302209548266
2021-12-31,0.0002372,9.900777150067392e-05,0.0013880756619005065,0.0016179654590328149,0.00371930623553076,0.00044412952527071606,5.547042307838388e-05,0.002998029026139385,6.80045045045045e-05,0.001959967796973211,0.007342057018454729,0.007765230053188972
2021-09-30,0.0002486,0.00010655343982105476,0.0015284109972062221,0.0019078605102779245,0.00371930623553076,0.0005015692159643302,6.243298556432364e-05,0.0034431288986208294,7.476576576576576e-05,0.001966006603097695,0.00321534456706221,0.0034006668976760833
2021-06-30,0.00025933333333333337,0.00011409910814143559,0.001371441370039246,0.0017383312833338335,0.0029982162510911233,0.00038223641085126907,4.802944690995889e-05,0.002545255017925502,5.551351351351351e-05,0.001900726045305818,0.002962549860712265,0.0031333019009045344
2021-03-31,0.0002461333333333333,0.00010986923231338362,0.002096316829086976,0.0026961651960572693,0.0038331625488633343,0.0006422595042221299,7.775500544880317e-05,0.004922958072359426,9.63018018018018e-05,0.0018727108892023843,0.0016390478304771589,0.0017335173834585897
2020-12-31,0.000256,0.00012336540391729518,0.0017895156616819937,-0.005206564583764736,0.003643402026642377,0.000510589767851549,6.1026960619615105e-05,0.003990550580868123,7.475225225225225e-05,0.0018827721192693754,0.00404310400389576,0.004276135780518333
2020-09-30,0.00027140000000000004,0.0001415753778211121,0.001827828250708915,0.0025174603615950334,0.0034915936088656114,0.0005446063448212084,6.511173698495663e-05,0.004242518037416527,7.674324324324325e-05,0.0018573036612477933,0.0008258795895129584,0.0008734806870447268
2020-06-30,0.0002808,0.0001591938860371082,-0.002545702193368408,0.016294430172090202,0.0013283236555467,-0.00026629578806554457,-3.185468202654575e-05,-0.0020732956703805217,-3.6635135135135135e-05,0.0018403512788885525,0.006347080686627661,0.00671290642035761
2020-03-31,0.0003354,0.0002668944108284822,0.0011693488362141372,0.0018046751695914222,0.0029223120422027403,0.00029182243384723316,3.55596490561738e-05,0.0021794545480125905,3.446396396396396e-05,0.0017172485615735166,-0.0014489147014802453,-0.001532425579937779
2019-12-31,0.00031393333333333334,0.0002188960741016891,0.0013075536710844202,0.0008799363707472266,0.0035674978177539945,0.00036639359283085956,4.5286785264566425e-05,0.002973727596319996,4.6076576576576574e-05,0.0016794853424526002,0.006166973410007232,0.006522418327756917
2019-09-30,0.00026493333333333334,0.00019760330934013939,0.0016105399680515983,0.0023705189340197724,0.0037572583399749517,0.00045254365350165125,5.566763177192742e-05,0.0036938173325471607,6.481531531531532e-05,0.0016641253849960485,0.0013286044729624244,0.0014051810488963621
2019-06-30,0.00026753333333333335,0.00022676436006997222,0.0016065794223703459,0.0023683018613897895,0.0037572583399749517,0.0004547608899949383,5.615517548652115e-05,0.0037347460564535,6.471621621621622e-05,0.001631895768551824,0.004466427717185026,0.004723858538922246
2019-03-31,0.0002984,0.00022086762639442518,0.0016878252370523161,0.002137792161514107,0.0039470188621959085,0.0004958650434474124,6.181579539378925e-05,0.004137638182406532,6.51081081081081e-05,0.0015875028620809361,0.002750306146563639,0.002908825127765249
2018-12-31,0.0002619333333333334,0.0001966533795990938,0.0009426872621111894,0.002884052955109035,0.0032259288777562716,0.00022335341290496074,2.8113194868483715e-05,0.0018840003223137005,3.222972972972973e-05,0.0015441129764903131,0.004000404614756621,0.004230975333117472
2018-09-30,0.00027186666666666664,0.0001996824008488429,0.0017712470756832968,0.0022710506655973985,0.00425063569774944,0.0005632728229911885,7.151188949301298e-05,0.004710640317095289,7.928378378378379e-05,0.0015060439763352068,0.002323401771711341,0.002457315329747007
2018-06-30,0.000272,0.00020760445642510972,0.0017806067100748543,0.002224089701441536,0.004212683593305249,0.0005470320394463428,6.933346383192561e-05,0.004555878579824441,7.697297297297298e-05,0.0014922926930150454,0.003113206195976768,0.00329264159267738
2018-03-31,0.0002792,0.0002036075822316538,0.0016900012610013262,0.0021210214338972114,0.0040229230710842915,0.0004992003735569722,6.31286940109911e-05,0.004179845928934944,6.896396396396396e-05,0.001478303580001625,0.005495151784243656,0.005811875020118648
2017-12-31,0.00027426666666666665,0.00020452166556737692,0.0011824004275568397,0.0035567844983452443,0.004136779384416866,0.0008327333845129631,0.00010437817907718018,0.007024392240425556,0.00011650450450450449,0.0014861032121780621,0.0015374465586261716,0.001626060134402036
2017-09-30,0.0002956666666666667,0.00022210432737805054,0.0017537114182531992,0.0019231385553320599,0.0040229230710842915,0.000459365919634842,5.802318005591962e-05,0.003838346888841422,6.076126126126126e-05,0.0014415758802283757,0.0046662286324021226,0.004935175349401743
2017-06-30,0.00029813333333333333,0.0002188960741016891,0.0017039724273182964,0.0018948288061393156,0.0040229230710842915,0.0004501179588765168,5.698053038912927e-05,0.0037692796672494744,5.914414414414414e-05,0.0014213470614738055,0.001179380402323133,0.0012473561729692472
2017-03-31,0.0002668666666666667,0.0001959364514926443,0.0016717554367594182,0.0018639653990328295,0.0038711146533075263,0.0004433904464396204,5.6140567435147556e-05,0.003702770490901672,6.320720720720721e-05,0.0013981047484692482,0.002892905993311324,0.003059643980405857
2016-12-31,0.00026533333333333335,0.00018564853316509422,0.0016334428477324968,0.0018605044242672136,0.0039470188621959085,0.00042347321947855523,5.311670080081338e-05,0.003655446653884967,6.059459459459459e-05,0.0014270697461426535,0.0021242274722677763,0.0022466612512000187
2016-09-30,0.0002768,0.00019719107567893094,0.0016399162913632336,0.001806782486150613,0.0038331625488633343,0.0004393918404560003,5.082141072873725e-05,0.003484057622527169,5.657207207207207e-05,0.0014180248317835012,0.0027876345433582306,0.0029483050157446174
2016-06-30,0.00028513333333333334,0.00020945054629921715,0.0016225581756360889,0.0018297654073742907,0.0038331625488633343,0.00043340340685019954,5.010196419858769e-05,0.0035006849166141197,5.4599099099099095e-05,0.0013992673072803954,0.000866967680948732,0.0009169369666191394
2016-03-31,0.0002754666666666667,0.00020959393192050702,0.0015964959641129037,0.001776672737396893,0.0036813541310865686,0.0004168025592594354,4.843847234841955e-05,0.00334080708885498,5.3801801801801794e-05,0.001371460436808946,0.0004873280387284354,0.0005154160915100252
