Date,long-term-debt-capital-annual,debt-equity-ratio-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.014144371977461288,0.0021845795756824785,0.125744,0.125744,0.44883468350144656,0.0454392052771716,0.040618605445601114,0.02036736898973528,0.00014388867560361196,0.00016554009693496338,0.011875955335630456,0.0009101055852031233,0.0009187213330280448,-0.0001534413660916536,-0.002038311932589975
2021-12-31,0.012458405430586982,0.0017346028967725375,0.15673600000000001,0.15673600000000001,0.4838312692467907,0.21277997705937646,0.21477897818343472,0.021916081397442826,0.0006473478414069115,0.0006422009109392109,0.06223736366227105,0.004545545141535993,0.0009596531527206389,-0.000170866004530406,0.001234120858451178
2020-12-31,0.012393333037549727,0.001719111114924473,0.142823,0.142823,0.4872502791319614,0.053142327106789844,0.038154386671387354,0.01948496308301819,0.0001362958658301209,0.00013889518311551436,0.01302494883287132,0.0009487221649202008,0.0009721709714825948,-0.00025324969506882735,0.0005278129360683292
2019-12-31,0.014443113418223227,0.0022741935752958993,0.185158,0.185158,0.5410129018882064,0.09858204999730841,0.0868850623209242,0.02504952278047902,0.0004294046185319779,0.0003203587050703578,0.03364854011761963,0.0024004564230583336,0.0007501311017719052,0.00018267990939188012,-0.0003189634244648579
2018-12-31,0.014951861218332665,0.002436738117147901,0.18046700000000002,0.18046700000000002,0.5636221152401295,0.05831121398963945,0.04639936745873834,0.02308661984512876,0.00023337864915039418,0.0002029529799967541,0.018592450581621286,0.0012900429017743695,0.0007770235835469122,0.0002969158389963408,0.0015208024861801666
2017-12-31,0.012896165165564872,0.0018654488696123455,0.18360800000000002,0.18360800000000002,0.514491085847106,0.055631012079025065,0.03984206829228565,0.020673509814514678,0.00017190647236085767,0.00012958747445028162,0.015509469157232055,0.0010863300629657866,0.0007943881055609309,-6.847882906429691e-05,0.0004995709967884987
2016-12-31,0.015741603442921158,0.0027113001585166788,0.23213699999999998,0.23213699999999998,0.5408331542196954,0.10685558173528839,0.08767630447495796,0.031640554655141366,0.0006891707468432318,0.0003819607852251067,0.04588072229850515,0.0032689557578566056,0.0004767628572061659,0.00010778881338212232,-0.0013799263559929804
2015-12-31,0.016720647174527117,0.003099071374929006,0.227927,0.227927,0.5285446905962486,0.09042342842235593,0.06968643282699115,0.02782279848730416,0.0006107182863784336,0.0002777516325287181,0.034221093810720485,0.002400041191018365,0.00045779113825882077,0.0002893186966370448,0.0005002381292124316
2014-12-31,0.016096543768578907,0.0028454828228314543,0.160022,0.160022,0.4801136309599667,0.06681456605367443,0.046436695537484744,0.03056005762650819,0.00046656008246251585,0.00020129130416763014,0.027658747635949124,0.001967203312555122,0.0004263281902046665,-7.48910960097578e-05,0.00041899622514236795
2013-12-31,0.017048966975760534,0.0032430257785633306,0.257588,0.257588,0.557321436383591,0.11235367070681138,0.10362614006173837,0.027732757068251394,0.0007136912494017787,0.0003403840291649285,0.04311899272001866,0.003091402537566043,0.0004193410197132749,0.0001542428994598362,0.004691052827622248
2012-12-31,0.01627401393140778,0.0029148383384897136,0.286207,0.286207,0.565149494899541,0.08850101245170668,0.07590551697692333,0.026112011525301636,0.0004854467859077451,0.00023920385198922738,0.0317326873753206,0.0023070292140654042,0.00041296097968107187,0.00022205959226346053,-0.004016878450325505
2011-12-31,0.015726814262685417,0.002715590190413066,0.286353,0.286353,0.5653330467515126,0.07894638767997417,0.06964853917129403,0.031388438681793626,0.0005300767301088105,0.00024336385161738384,0.034436125288219904,0.002443474462399078,0.00035947145674380124,-4.5652552709531276e-05,0.004900198842525245
2010-12-31,0.01705192481180768,0.003255895874252492,0.279993,0.279993,0.5755957826822156,0.06415610390363281,0.038127238977753594,0.029245452908337834,0.00044640462379106694,0.00019871938633420752,0.025621130081090186,0.0018045153992954342,0.0003329512301408513,0.00017051751176163095,-0.004838155527099475
2009-12-31,0.015436946330064925,0.0026014276749480965,0.279041,0.279041,0.5808075140231712,0.07496180013499357,0.04194997358755641,0.030632090761750407,0.0006167399433070203,0.0002161611724846624,0.03155651700821265,0.0022159273044962987,0.00031439165084828387,0.0012841261543822967,0.0007016750583277586
