Date,current-ratio-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.029852067328637016,,0.003154607130751953,0.0013231167512690355,0.0013231167512690355,0.0011841075593160002,0.0014590020831702236,0.06922463850620517,0.0005173890424083606,0.001335307713626363,0.005626629435718441,0.0008138015959933589,0.00012557446162026663,0.04652572690053169,0.00019343693693693693,0.0001986867664763537,0.000501292618824254,0.0004380658073873782
2022-09-30,0.026284006121698258,,0.0031234509378196625,0.0013060964467005076,0.0013060964467005076,0.0011773473175497244,0.001452285011637802,0.07514516679949904,0.0006086812658922553,0.0013852651556259523,0.005423655613728913,0.0008963699669442256,0.00014093482763960185,0.05025535686649689,0.0002130630630630631,0.00019215457452858756,0.0007702898187469117,0.0007493604636851305
2022-06-30,0.026958824171919787,,0.002866984354357881,0.0011437208121827412,0.0011437208121827412,0.0010070529579585801,0.0012083850711255926,0.07685301149948764,0.000656519985621807,0.001262838031156582,0.005949431064572425,0.0007607963782863187,0.00011961255065341815,0.04276795843688087,0.00018083783783783784,0.0001909462224224653,0.00021931552073561108,9.458131436783895e-05
2022-03-31,0.02851310276945328,,0.0031122420105967564,0.0013353756345177664,0.0013353756345177664,0.0011756948140068568,0.001417580142053624,0.0704011537439751,0.0006003094899395836,0.0013099253867217243,0.005735771960442117,0.0008119444235459904,0.00012722334541906118,0.0459591198789533,0.00019299549549549552,0.0001915149456019972,-6.266157735303174e-07,-3.862780406614444e-05
2021-12-31,0.03045469554092787,,0.003277710603998094,0.001470720812182741,0.001470725888324873,0.001338546079128061,0.0016498313049191939,0.06930054271509356,0.000736184742504769,0.0014254463657082071,0.005270906340895869,0.0009272407211969136,0.00014094030565886694,0.052656082328128136,0.0002204009009009009,0.0001832662436941894,0.0003814299730018118,0.00037576900573168447
2021-09-30,0.029518110860992503,,0.003404459108409555,0.001599482233502538,0.001599482233502538,0.0014270483418743034,0.0017492044514135483,0.07188128581729858,0.0008755814563833795,0.0014898439300811068,0.005042941244909832,0.001023264117021573,0.00016004581084910757,0.05789623801076169,0.00024322522522522523,0.00017434393718932575,0.0005695937381390585,0.0005805531728764649
2021-06-30,0.027942489180940375,,0.003483274540217959,0.001826294416243655,0.001826294416243655,0.0016405627252560357,0.00202085804369316,0.07844699988614369,0.0010847429698675865,0.0014422184333095056,0.005209586969168121,0.0012956809938677303,0.0002097186635385959,0.07302835465250873,0.0003079774774774775,0.00016495188011019933,0.0006868604043283037,0.0007152771071561794
2021-03-31,0.027324795263342253,,0.003497720790612736,0.0016901725888324873,0.0016901725888324873,0.0015129921831574837,0.0018542117428751847,0.07222285475729628,0.0009538509172742295,0.0013901084264840813,0.005404807446189645,0.0010941019803712032,0.00018779928245251656,0.06169493519831885,0.00026006306306306307,0.00015261428012201697,0.0002936142481684916,0.0002960518218500825
2020-12-31,0.026289655761188482,,0.003513335398242474,0.0017070659898477155,0.0017070659898477155,0.0015251924847962846,0.002885377345029916,0.07320960947284526,0.0010085332316317587,0.0016110153917354066,0.004663744037230948,0.001732211272695642,0.00031095245955760977,0.09727350747652673,0.00041173873873873873,0.00014436114660501808,0.0006899039666568795,0.0007183067388476419
2020-09-30,0.02292560931361902,,0.0035960149281977537,0.0018677766497461929,0.0018677766497461929,0.0016583624190648833,0.0020409873070762665,0.08300125241944666,0.0010620195779960494,0.001508947942910393,0.00497909947643979,0.0014231626168621026,0.00028363722949540873,0.07804212333103536,0.0003382792792792793,0.0001295418454697875,0.0008512127700713983,0.0008779304585915622
2020-06-30,0.02205870352072978,,0.003668538269480379,0.0018898781725888325,0.0018898781725888325,0.001687392763673329,0.0020827458334766263,0.07992713195946716,0.00084760909387485,0.0012901935424849027,0.005823329842931937,0.0013977496755159672,0.0003099518080385185,0.07667740619328334,0.00033223873873873875,0.0001182501052507183,0.00042574065984431284,0.0004185625533735896
2020-03-31,0.018331824670343538,,0.0036507573328108177,0.0017444111675126903,0.0017444111675126903,0.0015681484722081228,0.00192097270220178,0.08258377927056054,0.0008013649981362832,0.0014206030948500784,0.0052889168121000585,0.001365078601033687,0.0003425898468199733,0.0730590511954385,0.00032447297297297293,0.00010853749510676485,0.00031653048217188606,0.00031564975185422925
