Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-01-31,0.09968010164784195,0.011139210553559015,0.0014395440363432436,0.27528400000000003,0.12332599999999999,0.12332599999999999,0.13542227387457986,0.061801480788263016,0.05150369943883455,0.249738879884747,0.006038393893647021,0.05329343932614694,0.0003568659510735835,0.0027891447143525796,0.0016433857748928914,0.16358843493354752,0.02196660537841757,0.00017051945845735685,-0.0004940581982923855,-0.0006861827609275365
2021-01-31,0.09484508261698217,0.012618128577132967,0.0018201651995949258,0.214897,0.015139,0.015139,0.042040982468420515,0.004390396409005644,0.003853275765140778,0.17745362866918785,0.006496968247562391,0.036588182173076654,0.0005198123495254531,0.00017057197852188044,0.00010050233738526593,0.008697116505608954,0.0012355644581304925,0.0001363502743904691,0.00011190102805366788,0.000265259264338251
2020-01-31,0.07142897300822515,0.0025200763121700164,0.0002218899830853576,0.280745,0.13381,0.13381,0.148065477605723,0.06984622742688194,0.05856832113006799,0.30896812533765533,0.0062736598757405,0.05270618305597681,0.0003608519804284408,0.0032503405260140834,0.0019151259368230074,0.2301484494416954,0.037562305567597286,0.00013908753166754067,0.00016267642446419236,1.463985041408539e-05
2019-01-31,0.09523863067763354,0.002555570344735791,0.00022522667456032538,0.284129,0.136197,0.136197,0.15049825292874575,0.07084832686661725,0.05992118119615,0.4442643616063389,0.006106153685186015,0.052050491944711896,0.00036539636408981503,0.003156840497089094,0.0018600349920266672,0.3385657659524859,0.03643611322879452,0.00013260999623313218,0.0004080153336818261,0.0003650696875411167
2018-01-31,0.09196655965907494,0.0027448718517532568,0.00031031230717200385,0.28950600000000004,0.144919,0.144919,0.15889598791791332,0.07473094458224462,0.05452840497119517,0.4448406266882766,0.00609549148269385,0.05404346771467946,0.0003519183115241692,0.002937898047300247,0.0017310323964812755,0.3085028109536517,0.03366900691444393,0.00011865781329630479,0.000149050357205088,9.528874788509756e-05
2017-01-31,0.0902461924225132,0.0037298312554535098,0.00034391755702703654,0.28702300000000003,0.140101,0.140101,0.1556025160869408,0.07185456721312833,0.04912827624588119,0.4364127498649379,0.0060422801169852875,0.05751792173096809,0.0003306543183509812,0.0026736748410440343,0.0015753500267843552,0.27268452550584216,0.02951718479320614,0.00010358443323411453,0.00023822965673462275,0.00030851168315657414
2016-01-31,0.08320730425200569,0.004084771581111259,0.00038181283877845634,0.281669,0.136045,0.136045,0.15127525740056338,0.0698715904808835,0.04834721447696009,0.44159913560237707,0.006022550060037169,0.05448206214300161,0.00034908001046604127,0.0027142815821443412,0.0015992758347016013,0.2715342366382549,0.02955430653757933,9.076083343796855e-05,-7.109252483010978e-06,0.00023108725906790484
2015-01-31,0.07622463723301981,0.004374639513731754,0.0004137497428960051,0.281092,0.134794,0.134794,0.14826044200807628,0.0696314178878891,0.047366504044440774,0.42420313344138305,0.005762372389877883,0.05062296870811011,0.0003756948990766836,0.0026671535706584903,0.0015715076435151452,0.255550661934247,0.02871088721799516,8.114128708702942e-05,0.00031918452692106643,0.00023887047068045655
2014-01-31,0.07535320938443461,0.002055696052767795,0.0001780363237000667,0.280482,0.131282,0.131282,0.14401592431196586,0.0679657381373373,0.04628964553030192,0.4727714748784441,0.005834516638516459,0.05489327591570655,0.00034647435703562875,0.0027421481800922443,0.0016156950511110567,0.2783362263271069,0.03223247014896865,6.946842847752067e-05,5.8999825753615614e-05,-5.6965696421390494e-05
2013-01-31,0.08028380437288117,0.0023159856249168106,0.00020234650444626056,0.278739,0.130824,0.130824,0.14256748145936085,0.06734874302774822,0.045774404928211325,0.4769313884386818,0.00577771798972642,0.0547809984297278,0.00034718780976062265,0.002927261539756083,0.0017247652834474232,0.27765486152491,0.034085816836164386,5.912505262535915e-05,0.0001448335947029099,0.00013642858069429955
