Date,long-term-debt-capital-annual,debt-equity-ratio-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.0074744516911427585,0.0008060493263100745,0.10045,0.10045,0.2590335091500123,0.04706865209343542,0.04327229249830044,0.057392400504231944,0.0008665532456467891,0.0006355348407715599,0.03181429570714268,0.008180320326604915,0.0013721886979193596,-0.0007081373061508973,-0.0007751337507852705
2021-12-31,0.005960039635003031,0.0006015578059156203,0.13781000000000002,0.13781000000000002,0.29258545622621196,0.0662778010128658,0.0590496271151164,0.052043940212497745,0.000833368393926804,0.0005772289986834414,0.03937796315966735,0.008406372649163807,0.0017691530456234166,0.0011842829761282453,0.001382669011513594
2020-12-31,0.005418755638374965,0.0005345856413109098,0.111816,0.111816,0.27174423713758017,0.05239075252698836,0.04735971712103233,0.04932468935710427,0.0006071618274282529,0.00041940465524874584,0.02992046426073215,0.006264854926229876,0.001709024972117792,0.002007736539466806,0.002121925863056245
2019-12-31,0.005968913143144476,0.0006025111463370397,0.110256,0.110256,0.26639270205444926,0.051432132608398594,0.04661654900780836,0.05164775796866559,0.0006644070114174822,0.0004690535148704493,0.03084276794735615,0.006699685918484967,0.0014999254012452823,0.001257849799616658,0.001288232710614633
2018-12-31,0.006590058713045535,0.0006833067470523311,0.109405,0.109405,0.26685966557423196,0.05061275068014394,0.046766992476695406,0.05231406446965604,0.0007244658080327326,0.0005250663217817813,0.03135443923417706,0.007112675705437713,0.0012829700644799136,0.00046893186966370445,0.00047551716661446973
2017-12-31,0.006415546386263809,0.0006599499067275565,0.107224,0.107224,0.2658135151225803,0.04889220391481327,0.039939913104757294,0.050297136682874125,0.0005695461932084125,0.00040969411607948305,0.025736418041918185,0.005634698782373567,0.0012916545412915187,-0.00016333856072486496,-0.0001910222507194838
2016-12-31,0.006418504222310957,0.0006606649120436211,0.159855,0.159855,0.3176578783688422,0.07594164220080914,0.06125650837676022,0.04963083018188367,0.0008532608981472229,0.0006026073204373344,0.038946604834322135,0.008439591212361292,0.0012268289620432672,0.0015395016553406517,0.0017213499053969161
2015-12-31,0.006267654583906414,0.0006406447631938144,0.19067699999999999,0.19067699999999999,0.3481436535758373,0.0914969585039732,0.072007560632677,0.04820817576084999,0.0009580285252988477,0.0006745939061815503,0.04446617788025597,0.009538295190118142,0.0011780679661129616,5.481791252831504e-05,-5.118388208063778e-05
2014-12-31,0.006022154191993138,0.0006091845292869753,0.200854,0.200854,0.35712342863446933,0.09693603955394152,0.07628049449523953,0.047469836124617325,0.0009772373479465888,0.0006835452647855257,0.04639757506671158,0.009831864242375926,0.0011386665287943807,0.00020473950165534065,0.00028794176675197317
2013-12-31,0.006028069864087433,0.0006098995346030398,0.20258900000000002,0.20258900000000002,0.36290198331104717,0.09772798797480672,0.07873283615348854,0.045434900054024854,0.0009737794969155443,0.0006836227321901468,0.04583149822534263,0.009794825544410728,0.0010361737486243546,0.000665168147760934,0.0006918163236185263
2012-12-31,0.005915672094295813,0.0005958377633871042,0.137685,0.137685,0.3059676225945672,0.06366592406405154,0.053920975326139944,0.04417432018728615,0.0006399193781653141,0.000442257539611989,0.030526697582838935,0.00646748816173454,0.0009943925371701222,0.001090155079282105,0.0011272314189721344
2011-12-31,0.0062854016001893005,0.0006430281142473628,0.068302,0.068302,0.2397986065275984,0.027501832351248277,0.03142854557362511,0.04381415451107509,0.00038298658406390844,0.00026710373776353926,0.01766367004326537,0.003810086152343653,0.0009205072715320812,-0.00040822442934309114,-0.00047618429903840276
2010-12-31,0.006093142257124687,0.0006184795983958141,0.186923,0.186923,0.35251370932614595,0.08875619583176325,0.07180055946871963,0.04280569061768413,0.0008321127864231358,0.0005764891849693093,0.03942848260317625,0.008323824519618052,0.0008658935970633203,-0.00038738456177034325,-0.000418329092718435
2009-12-31,0.005687918718665424,0.0005674758858498781,0.206361,0.206361,0.3739055839706925,0.09880358850981188,0.08300350770824827,0.040572663425175584,0.0008710300451755747,0.0005979592761600647,0.04282494365138994,0.008861965243417326,0.0007783501118981322,0.002593169541732009,0.0027481037687422517
