Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.06539082133480259,0.012780809559726103,0.002051588586894477,0.274574,0.070877,0.070877,0.11143499506407195,0.009546860571527952,-0.00047282233078785996,0.07341977309562399,0.0031798275114718324,0.0014307484426622195,0.013292896073668025,0.0001637483105176521,0.0008717174639805619,0.006456125806368041,0.0011746083946631057,0.0005097399384006323,0.0008150200383342045,0.0008411798607546381
2021-12-31,0.07180003260826788,0.012585592380614342,0.002015123315775186,0.2736,0.08203900000000001,0.08203900000000001,0.11659251679071474,-0.02569380893027955,-0.051507092900538766,0.0671889068971727,0.0033889860444723456,0.0015958386778805289,0.011917933084028135,-0.0005365651311879757,-0.0021563865484049267,-0.022119744034819557,-0.003893464745969343,0.0005593074872037284,-7.799268165185572e-05,1.7234254284935967e-05
2020-12-31,0.0873508031191495,0.019356079092535897,0.004815322468589221,0.236863,0.02495,0.02495,0.06717141840882418,0.040749628353616875,0.03900614555914634,0.053304520079236445,0.003629134717426722,0.0015263623639954122,0.0124601881747072,0.0011451206172066874,0.01331754547627154,0.03264592346951994,0.004999227668405658,0.0004998175654216307,-0.0016543300226520299,-0.0016010807545267715
2019-12-31,0.07349228926906881,0.020483014626499253,0.007253728931474606,0.281187,0.075182,0.075182,0.108828178347729,-0.00031005039483546107,-0.03409580647314132,0.06126418152350081,0.003753892451260282,0.001494614241838045,0.01272508076362396,-0.0001334362361751697,0.0003118876443750336,-0.0029599212414829403,-0.0005182926322887756,0.00040383186474728745,0.0011929952953476214,0.0015092017945862206
2018-12-31,0.10037162181155795,0.018734933522634837,0.004709501681811671,0.284594,-0.133994,-0.133994,-0.06290787979541101,-0.11197736580356367,-0.132934903224128,0.056167837205114354,0.00501033835054731,0.0011053049936268584,0.01720700629187754,-0.002692068504893582,-0.015321944850179976,-0.0877820668929247,-0.012466096303936566,0.0006991114623571729,-0.0005065342394145321,-0.0010236405787003148
2017-12-31,0.10133862561772991,0.017637576349142967,0.004300280305917408,0.23858000000000001,0.058613,0.058613,0.1150784517734152,-0.05914974761173202,-0.05081595786677948,0.04842427516657662,0.0038789491253506322,0.0008165818594253624,0.02329122256173266,-0.0007635276917332379,0.001075468358244914,-0.029945076297313404,-0.003893381699561349,0.0010005923584285514,0.0017491897543125982,0.0023819221938279136
2016-12-31,0.10823696090943336,0.017025304287383348,0.004176584386238245,0.26632,0.10947599999999999,0.10947599999999999,0.1603986403848312,0.030462580695920793,0.0324047313905388,0.05890509634431839,0.003907248802993388,0.0009497223971075277,0.020026044126430647,0.0006927337796546882,-0.003370571914734726,0.028963185574755825,0.0037140014582949243,0.0010474669660464875,-0.005182435964453737,-0.00514314623357418
2015-12-31,0.09139872602870652,0.01747785320259698,0.004629659421517799,0.29554600000000003,0.121429,0.121429,0.15475418317523779,0.036096284364350105,-0.029607387792360863,0.042877723752926346,0.0036598259171237964,0.0008600213535517917,0.022114645959166616,0.00011161101673968035,0.00039159773035997935,0.004466436954325242,0.0005767573035163511,0.001261708680783804,-0.0020946157867224257,-0.0022639138806166527
2014-12-31,0.0836570734641787,0.01706375615599627,0.004476886618985346,0.285705,0.132416,0.132416,0.1661315448598824,0.04533257692769562,0.07352047897580802,0.03221681973707906,0.004715284317095896,0.0009167648226774989,0.02074551467006146,0.0004559301487796284,0.0005218088174174613,0.018769916319075625,0.002436747703351587,0.0016078158814101379,-9.391880118487542e-05,-0.00016963695024118692
2013-12-31,0.1928891487555448,0.01829125811556265,0.005219538807271032,0.294971,0.129198,0.129198,0.1665604665450596,0.04159385572252612,0.06521045683912616,0.03106428957320367,0.004592120931298547,0.0001396581415959529,0.13619314654210402,0.0003787661651248771,0.0006810043339139515,0.015548330267623514,0.001825858326149819,0.0016066680946296283,-0.0005433699250740547,0.0007662757147119378
2012-12-31,0.1654644710432959,0.01915494624132984,0.006260824882566336,0.493401,0.24867699999999998,0.24867699999999998,0.29610147278962673,0.061333558322601484,0.0525963941075931,0.038555735638393665,0.00481642577064307,0.00017291807909414713,0.1099938596536125,0.0007597279999158546,0.0013258004029079713,0.028075856887484138,0.0033821480119520394,0.0014590290344262174,-0.0004887959574838822,-0.0011375349086306552
2011-12-31,0.14016495285856445,0.019915110105446852,0.007687975493431127,0.534072,0.28267,0.28267,0.32715026714878354,0.07120548007602705,0.050636669973406566,0.03673689897352782,0.004933112117543309,0.00015988287126657202,0.11896746640064185,0.0008021031096993378,0.001669531023952534,0.025998082851887358,0.003310478961853463,0.001320402390114557,-0.0006743335075797178,-0.0018875770676935566
2010-12-31,0.1663190325464246,0.020778798231214042,0.007892467013825582,0.520529,0.266242,0.266242,0.31543433313614977,0.04909769641356064,0.04289674940303353,0.03601656762110571,0.006199821632313449,0.00015262615763060236,0.124603308652522,0.0006959286762347026,0.0010218338006554516,0.022775201430088866,0.0026152144341300807,0.0013826413867982362,0.0030187489109600976,0.0030932706723027005
2009-12-31,0.1543720378480792,0.021553751275566795,0.008876314328730367,0.508405,0.266534,0.266534,0.3188666576634325,0.03305996447101986,0.03927649134158246,0.03556636052584189,0.006311226701343736,0.0001483594787798239,0.1282086799589113,0.0005781842469247476,0.000882450572890824,0.018233632995673463,0.001981321201914054,0.0013868514155298357,0.006412929081721554,0.00621778537979293
