Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.00026786666666666665,0.0002140388861804938,0.001762174239427278,0.0021184238735551526,0.0037572583399749517,0.0008359171087084521,9.973281874037695e-05,0.003865206363904958,0.000101990990990991,0.00047700216410248835,0.002115723401055579,0.0022376670321159896
2022-06-30,0.0002498,0.00019860700868916867,0.0015634686550123438,0.0018886092954611474,0.003643402026642377,0.0006878739336182134,8.136867215734625e-05,0.0033177846816576646,8.804954954954955e-05,0.00048786256102695155,0.0013504465084969097,0.001428281990543762
2022-03-31,0.0002595333333333333,0.00018722577499928308,0.0016309071880262235,0.001965701959584888,0.0035295457133098025,0.000658159174460316,7.642749878022771e-05,0.0033970840842261975,8.295495495495495e-05,0.0005137342954849289,0.005106560488115784,0.005400886545973715
2021-12-31,0.00024473333333333334,0.00014213099710361048,0.0017157630173348988,0.0020415507215729945,0.0037572583399749517,0.00064875960778792,7.403360436137982e-05,0.003743699214808012,8.637387387387388e-05,0.0005515181954487374,0.0004001389296686456,0.00042320167690114126
2021-09-30,0.00026406666666666667,0.00017059304292965503,0.001962336576276696,0.0023479677200078735,0.0040229230710842915,0.0007962342607003929,9.091138171714723e-05,0.00458401707751005,0.00010174774774774774,0.0005417671780251272,0.0016125509349107338,0.0017054932903125633
2021-06-30,0.0002692,0.00016620185827765193,0.001950459491584296,0.002363296984561711,0.0040229230710842915,0.0007897152063953439,8.985412399898328e-05,0.004549483466714075,9.946396396396396e-05,0.0005347844391429268,0.0033590186122788046,0.00355262186220099
2021-03-31,0.000278,0.00016966103639127068,0.002099412428010254,0.002537816454191109,0.004288587802193631,0.0009344420021152815,0.00010714823081889813,0.005281084406539898,0.00011471171171171172,0.0005161598629155556,0.0005580461045982855,0.000590210123893001
2020-12-31,0.00028973333333333335,0.00017702747268503915,0.0016541469417075962,0.001973282445540867,0.0036054499221981856,0.0006053434641458646,6.801326118903695e-05,0.00352114927856729,7.229279279279279e-05,0.000526588916545413,-0.0006394166386181511,-0.0006762705991286023
2020-09-30,0.00029586666666666663,0.0001892510969000029,0.0016590680335253367,0.00206102876560274,0.00371930623553076,0.0006366311346622476,7.123981453617977e-05,0.003753931395784597,7.46981981981982e-05,0.0005216432406880811,0.0019507444195389536,0.002063179181885832
2020-06-30,0.0002986,0.00021575951363597259,0.0008474930428690375,0.0011019582678150567,0.002846407833314357,0.00028327565044148587,3.1631909243098424e-05,0.0016256377526549309,3.293243243243243e-05,0.0005146472069783073,-0.0004956530768624811,-0.0005242209586133376
