Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-01-31,0.05692953803079795,0.031015868790392944,-0.05633193216124895,0.336286,0.152424,0.152424,0.16296931735829892,0.07443486974777737,0.06148669819569641,0.3787142085359266,0.004530140651390819,0.01482271109477604,0.0012830981963760013,-0.06369591026942313,-0.006960206156257178,0.2961605222933237,0.03909426265585735,-2.4205449402102062e-05,-0.0006319219376197943,-0.0007241722461792771
2021-01-31,0.0691126615655342,0.02708490468373338,0.02690255168713846,0.339513,0.138354,0.138354,0.14971554218173724,0.06652056167259507,0.05508097365203217,0.33707905636592833,0.005229361912021883,0.014834066507780474,0.001282105566497749,0.02563785518572473,-0.01302189112653487,0.23612917433094124,0.027312053521749025,4.524820704478141e-05,0.0017421502003833421,0.0019107784508814488
2020-01-31,0.06061202345546442,0.03318396261295236,-0.024080664039737135,0.34086599999999995,0.143733,0.143733,0.15650696070468692,0.06910138182059107,0.05768375877916822,0.38741220961642353,0.00498223796640908,0.017583621866090787,0.0010816253507744606,-0.02371738050034973,-0.008108830858056087,0.28422497992175966,0.03653468931508305,-4.273843903952257e-05,0.0003341697159783934,0.00024242851027476593
2019-01-31,0.062321146461721835,0.03180561101498144,-0.03705991720715111,0.343429,0.14352700000000002,0.14352700000000002,0.15541516005150863,0.06963193550123606,0.05812943341632233,0.4428236989014947,0.005083778006965308,0.018776746533071466,0.0010129012415473302,-0.03892859866313957,-0.01042996346249861,0.32738283375216976,0.037047583930852244,-2.5105066067907026e-05,0.00047276529012023,0.00029009141567353506
2018-01-31,0.06572814824393233,0.027907183104840496,0.04430339772909545,0.340482,0.145495,0.145495,0.15780704040233043,0.0702675646913161,0.048372099862791035,0.4080677111471277,0.005201859408397232,0.017366592374940953,0.0010951499328656494,0.03901817409688294,-0.04071520231968396,0.25105054535091587,0.027864062995683246,1.85477616680577e-05,0.000778323749782192,0.0007240981203543957
2017-01-31,0.0705069461232705,0.024774834730910866,0.012981636518467515,0.34159300000000004,0.141942,0.141942,0.15482931579858372,0.06834928962744262,0.04757463636229955,0.39647037637313165,0.004945567961576212,0.015662910869414765,0.0012142655182559368,0.012072054778671239,0.01375910968261217,0.23989352055752744,0.02476576760625373,5.320589994903649e-05,0.00021690189928558982,0.00017697540690444997
2016-01-31,0.07399827963276344,0.022686602481624442,0.008005914523974486,0.341904,0.133011,0.133011,0.14651527284554824,0.06444493215124247,0.044782948533628644,0.3797947055645597,0.004915574289144981,0.015734806087845207,0.0012087129948744626,0.00729515190878636,0.006442441137360941,0.21631130340164254,0.021474721503870794,7.452046295544016e-05,0.0004119881512458616,0.0004002423914473624
2015-01-31,0.07634270165121523,0.019051421979679666,0.004396806023586119,0.341312,0.125866,0.125866,0.14012519567768675,0.06208150960897418,0.043144472107441524,0.3749684855033315,0.0049276315461688315,0.018829996028965037,0.0010100319208055067,0.00447448552961656,0.003084016111670813,0.2057553304489754,0.020118739754149413,0.00010536003131670495,0.000280153336818261,0.00025039703644952127
2014-01-31,0.07991274477283844,0.015969356818551547,0.0028025825038675827,0.341509,0.116302,0.116302,0.1318111527246513,0.055608754705105325,0.038644176310696304,0.35027912839906356,0.004677019964226816,0.01893961943912323,0.0010041847104289262,0.0028270430246072776,0.0018568588284371998,0.1721599005155574,0.016433472353020315,0.00013403992879881232,0.0002450949642794912,0.00023394110332584047
2013-01-31,0.07539818630565191,0.01028439593593327,0.0014474090948199533,0.345694,0.10388700000000001,0.10388700000000001,0.12022646304140663,0.04999989647733061,0.03431129129135923,0.32766072393300916,0.004550767529109308,0.018003066633429127,0.0010564218577719584,0.0016770248807501564,0.0010577321959568987,0.14298816031503409,0.01381975275423412,0.0001769556322059812,0.0001323575535807632,0.00010622230705511071
