Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.00032680000000000003,0.00022273163947119382,0.0006087495282625906,0.0010113143874842959,0.0037572583399749517,0.0003066229612084053,3.281881341720302e-05,0.0017867946030361436,3.318468468468469e-05,0.0007007821790222393,0.0016759286445763718,0.001772523891486167
2022-09-30,0.0003114666666666667,0.00020574044334834102,0.0010684823871802145,0.001270258226766286,0.0037952104444191432,0.00041886818983865156,4.4939844044443534e-05,0.0023840981675442895,4.7085585585585583e-05,0.0006943770265379531,0.00280938706235364,0.0029713112814016593
2022-06-30,0.0003035333333333333,0.00018677769493275216,0.0009866948426866704,0.0012629631065943642,0.0033018330866446542,0.00035020966150379047,3.7372873432921286e-05,0.00200678649403272,4.028378378378378e-05,0.0007002193646549622,0.0017789621810525712,0.001881495956388452
2022-03-31,0.00030513333333333334,0.00018441183218146883,0.0011168465680050732,0.0013508264997984147,0.0036054499221981856,0.00044577823958623716,4.7306348366965934e-05,0.0025068843392633084,5.1117117117117117e-05,0.0007081770575592173,4.601150108494045e-05,4.8663459044113334e-05
2021-12-31,0.0003054,0.00018392790570961545,0.0017326613455749098,0.0018783727125920213,0.004136779384416866,0.0007130973675717603,7.454671216587734e-05,0.004201589313510188,8.216666666666667e-05,0.0007227112585031502,0.0010577274257191757,0.0011186915020724574
2021-09-30,0.0003068666666666667,0.0001922621949470907,0.0015586340578704011,0.0017315190898733927,0.003909066757751717,0.0005996961438467234,6.297165745872494e-05,0.0035364975500321674,6.876576576576576e-05,0.0007061710157986868,-0.0010925493594196461,-0.001155520462321796
2021-06-30,0.00032126666666666665,0.00020907415904333117,0.0017315004959786806,0.0019517848898085634,0.004212683593305249,0.0007417129838526436,7.748658250481336e-05,0.004433092408105422,8.149099099099099e-05,0.0006944686131279037,-0.0017391273211638581,-0.0018393651406790543
2021-03-31,0.0003288,0.00023051030942617076,0.0012999102731547387,0.0015904752218353117,0.0037952104444191432,0.000531644039168146,5.589040455537474e-05,0.003060701134620968,5.684234234234234e-05,0.0006718674062530006,-0.0007446880885712444,-0.0007876095637898421
2020-12-31,0.00035613333333333333,0.00026246737977115653,0.0010288268545027535,0.0011489850856133937,0.00371930623553076,0.00040924121429514903,4.272855026776558e-05,0.002327821172173072,4.015765765765766e-05,0.0006620011669904204,-0.004931824203839901,-0.005216079012794514
2020-09-30,0.00036153333333333336,0.0002667689484098535,0.0008144020008494689,0.0011444850867109544,0.003643402026642377,0.0004004859727575543,4.197075760276034e-05,0.002262591018447343,3.851801801801802e-05,0.000650688745928459,-0.0019049119515321651,-0.0020147050748224355
