Date,long-term-debt-capital-annual,debt-equity-ratio-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.012100507268882085,0.0016504706045822786,0.124406,0.124406,0.3352664925618703,0.01528512213604535,0.013627576627193166,0.027858815054925268,5.0244021730555833e-05,2.970100293175393e-05,0.005488484157620665,0.0003750375784996172,0.0006327185706583155,-4.575710054016379e-05,0.0006155037869030787
2021-12-31,0.01277193605158466,0.0018111084655914418,0.159054,0.159054,0.3624854252221168,0.018637703784374703,0.04009035657364434,0.024455249414730776,0.00013237784450977403,7.828468573991636e-05,0.013895437705640043,0.0009502170002640877,0.0006142343287219977,-9.82749607945635e-05,-0.005949227516247455
2020-12-31,0.013304346540071283,0.0019481511511704758,0.146884,0.146884,0.3564529412995471,-0.00354565142674943,0.12019471683258809,0.025535746443363948,0.0004045422751870921,0.00023932779983662123,0.04142723904764373,0.0028120344210751853,0.0005974473931058933,-0.0001860602892489981,0.0042217622302978194
2019-12-31,0.014040847715811112,0.0021535960119863492,0.23555299999999998,0.23555299999999998,0.41775260253700996,0.054870638072325076,0.13610496203281933,0.02762470736538808,0.00023193239966972918,0.0001372257605459283,0.022599031062980907,0.0015391821257555148,0.000594351175484338,-0.0001454260324098275,0.00046039549833865495
2018-12-31,0.013576467456408892,0.0020225117040411863,0.22928300000000001,0.22928300000000001,0.4143307395142438,0.04663437449532698,0.09123491464878238,0.027894831622546374,0.00036686747621576994,0.00020710523288444845,0.0354244928625094,0.002391570457403006,0.0006001063586205878,0.00011653598187837602,-0.0031903013770725117
2017-12-31,0.013017436443497937,0.0018733139280890554,0.21967199999999998,0.21967199999999998,0.4157107070645589,0.03592754241323765,0.060741267774669615,0.02782279848730416,0.0002501551431261077,0.00014094032259751306,0.02506023472110677,0.0016841811541125412,0.0005931132793169413,-0.0002312249520822443,0.0010827188611308267
2016-12-31,0.013224484966798289,0.0019274159970046043,0.299585,0.299585,0.487158027683043,0.08575196796594518,0.13374594057143632,0.02670628489104988,0.0003306586483089399,0.00018281532816548276,0.03222233736625301,0.0021573795868607294,0.0006225509819707366,0.00020676075971423594,0.002931416933674065
2015-12-31,0.013629708505257552,0.002036573475257122,0.286737,0.286737,0.47850255926442303,0.08530526764750945,0.1199113627802858,0.023951017468035296,0.00028215012595518205,0.000155922518651246,0.027143190238089074,0.0017945498303361884,0.0006318839509273142,8.94929430214323e-05,-0.0010826817982183858
2014-12-31,0.013144623393525297,0.0019064425077333785,0.261194,0.261194,0.4907073308517377,0.059479984927099334,0.07556899869125494,0.024113092022330272,0.00018880786970081043,0.00010346159224179436,0.018579496878157464,0.0012261802140272028,0.0006053238398416438,5.366788639135738e-05,0.0027463247489450974
2013-12-31,0.014061552568141147,0.0021595543896202204,0.19585,0.19585,0.47762949916022646,0.01837216813737872,0.015454390177964444,0.022474338195569963,5.2991895743819255e-05,2.868617993121669e-05,0.0048576387989326154,0.0003208082740797212,0.0005997459210730403,-2.6067259104373587e-05,-0.0001943208499267081
2012-12-31,0.013245189819128323,0.001932897704427766,0.30186399999999997,0.30186399999999997,0.5763100181269342,0.05331210428459624,0.06952298108823793,0.016621645957140285,0.00012512687552262197,6.699381151638183e-05,0.01197958496334102,0.0007880273654523621,0.0005968698067079792,8.642620665621188e-05,0.00550473200734587
2011-12-31,0.014750728367126608,0.002370957628069965,0.30628299999999997,0.30628299999999997,0.6084648788272463,0.044226954818566165,0.06766506080517798,0.01584728975328651,0.00012227381972894656,6.262852326597929e-05,0.010119433145936425,0.0006668626561895319,0.0005592011285831407,0.0001839693326363478,-0.0043401782355459275
2010-12-31,0.014366209680997381,0.0022508367349711247,0.353715,0.353715,0.6928635420371783,0.03265415560699482,0.10448185798815231,0.011021069692058346,6.336544883695246e-05,3.541809739279576e-05,0.005866732298764218,0.0003863318899867624,0.00047531519820372104,-0.00016783411744206308,-0.004328911110163948
2009-12-31,0.011476403862933877,0.0015110445679496962,0.510509,0.510509,0.810152224401174,0.1436056117568625,0.18502454038389102,0.014802809292274446,0.0002709153970349256,0.00014752117862008087,0.029502059638850747,0.0019356456775175104,0.00045583975301164776,0.0011592611953301969,2.038460184239738e-05
