Date,long-term-debt-capital-annual,debt-equity-ratio-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2021-12-31,0.005711581407042607,0.0005703359071141361,0.240749,0.251515,0.2895383052743101,0.12461489566985379,0.11065399925117612,0.025265622186205657,0.0008550226929691238,0.0005037860257323478,0.03556180211922589,0.008715969658164376,0.0007532435686271613,-0.000298031015856421,-0.00031696202719305885
2020-12-31,0.005634677669816761,0.0005610408380052973,0.18779099999999999,0.198718,0.2411215113260052,0.09720312804097841,0.12201757134470446,0.024167116873761933,0.0009359600729961557,0.0005514749600171358,0.03749060856498874,0.009571015474867666,0.0007159102155977872,0.0003522913399546959,0.0003746689818632638
2019-12-31,0.005469038851176479,0.0005405440189447809,0.199265,0.20948599999999998,0.25388835101961627,0.10314222358412045,0.08377043005340178,0.026292094363407167,0.0007500249806728479,0.00044192055640188696,0.02801626985155056,0.007723066804191518,0.0005885900835358333,-0.00015870360690015684,-0.00016878450325505032
2018-12-31,0.005844684029164263,0.000587019364488975,0.183059,0.193262,0.23822082143733464,0.09475378168311298,0.07590268909216982,0.027912839906356925,0.0008181630527959947,0.0004820680388468047,0.026939817093707092,0.008293263441476366,0.0004588739281045269,2.8924899808328978e-05,3.0762217325799685e-05
2017-12-31,0.005235369803451794,0.0005124204765129095,0.185443,0.19652,0.23658692464102773,0.09598777190229116,0.1201788806779684,0.02843508013686296,0.0012304296149820927,0.0007249787061471547,0.04346356123215628,0.012793050012207822,0.00046530714744702376,0.0001562641575187315,0.00016619009938419974
2016-12-31,0.006134551961784758,0.0006237229707136205,0.18028300000000003,0.192163,0.23085782434943708,0.09331688703192226,0.06666398960243333,0.03129839726274086,0.0008534252446791167,0.0005028447967662007,0.026531775434596755,0.00854506015051331,0.00037278696516016577,-0.00020536678863913575,-0.00021841174301317776
2015-12-31,0.006483576615348211,0.0006690066407310406,0.185033,0.19887899999999997,0.23771581608294642,0.09577555043003316,0.06863785316038744,0.031784620925625784,0.0009403448384670807,0.0005540584979612515,0.027746832819503096,0.009275370262410041,0.000308194783995982,0.00021177905558459662,0.0002252313189022707
2014-12-31,0.0066107635653755705,0.0006861667683165892,0.197598,0.21154499999999998,0.20118899754059538,0.10227936213472025,0.07343451127930113,0.034179722672429316,0.001057366143036703,0.0006230083614443177,0.031917925334853235,0.010371582847927078,0.00030627885162233824,-0.0014179125283150375,-0.0015079787184756766
2013-12-31,0.007421210642294097,0.0007984226029387196,0.201178,0.213417,0.2029693554001335,0.10413241791687543,0.07461034575981305,0.03553034395822078,0.0014199934787296144,0.0008366712101299476,0.033722376227363404,0.013437573184647045,0.00023504664268673693,-0.0016198640878201777,-0.0017227582960696636
2012-12-31,0.006332726976943668,0.0006492248269865886,0.16961099999999998,0.179901,0.17109410218417195,0.08779291739305072,0.06390736754470604,0.03484602917341977,0.0011791666447537959,0.0006947741650853632,0.028319386512603954,0.011707384320505986,0.0002522811708311483,0.0015267816692803625,0.0016237632569404937
2011-12-31,0.005986660159427362,0.0006046561622852333,0.133057,0.141897,0.13495055512547147,0.06887207910788304,0.04941219587513418,0.03434179722672429,0.0009835942718002387,0.0005795414007113832,0.02158605145211016,0.009910758329969953,0.00020505498888404695,0.0014507405471336468,0.001542891981994837
2010-12-31,0.006377094517650886,0.0006549448695151049,0.171764,0.17895,0.1701896575664258,0.08890733892907869,0.06350863579446028,0.036952998379254455,0.001384218525666984,0.0008155923293325292,0.02984662815098837,0.013717356533177872,0.0001738697550058719,0.0002855201254573968,0.0003036564416268395
2009-12-31,0.006977535235221911,0.0007359788053357511,0.122439,0.126383,0.1201960295737222,0.06337606058974794,0.046382400150217246,0.039077975868899696,0.0011691875233372075,0.0006888943890746169,0.023056296795253766,0.011285425521489919,0.00013267647037099956,0.0022886565603763725,0.0024340326487195694
