Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.0002664666666666667,0.00011933268331851682,0.003023421319796954,0.003023421319796954,0.0022027872226423034,0.0033922381970150736,0.013017571824357659,0.0005658690742696528,5.4343777116195367e-05,0.021153755146467272,8.047747747747747e-05,0.00044224505321624035,0.0009874569425447044,0.001964526799932591
2022-06-30,0.00027853333333333335,0.00012859897909437643,0.0022899593908629443,0.0022899593908629443,0.0015514231333197067,0.0023785091759733717,0.012676002884359938,0.00039842034217833815,3.826031255386719e-05,0.014464466833024875,5.495495495495495e-05,0.0004361368185477617,0.0007428082412506534,0.0012147876322860275
2022-03-31,0.0002834,0.0001325420836798486,0.0011633807106598986,0.0011633807106598986,0.0005249543968202737,0.0007838778575907664,0.011916960795476108,0.00012715946042697154,1.2212330948325477e-05,0.004531577150005052,1.731981981981982e-05,0.0004335546675923806,0.0008455732281096254,0.00047262254386812015
2021-12-31,0.00028473333333333333,0.00013363539904218407,0.005050593908629442,0.005050593908629442,0.003962812752228718,0.005968191227270432,0.011575391855478385,0.0009534495935919213,9.15650920161156e-05,0.03389409948493759,0.00012939639639639639,0.00044006765590031837,0.0006521279871669089,0.0005091674761463842
2021-09-30,0.00028553333333333335,0.00013424478793266613,0.004248167512690355,0.004248167512690355,0.003278157317426811,0.005062469496958659,0.011461535542145813,0.0007823054673451284,7.512007818229095e-05,0.027689560745260897,0.00010595045045045046,0.0004283327547621334,0.0009248848817307484,0.00043579358361878147
2021-06-30,0.0002911333333333333,0.00013895859023257148,0.00319853807106599,0.00319853807106599,0.002500829666034952,0.0038614453996474634,0.011082014497703898,0.0005862032174944129,5.628664794888351e-05,0.020502732631832058,7.821171171171171e-05,0.00041993485534489003,0.0005291322624768151,0.0006254295923062503
2021-03-31,0.00028826666666666666,0.00013652103467064324,0.0011514720812182742,0.0011514720812182742,0.0004732351330447447,0.0006950486109637534,0.011233822915480664,0.00010879619408513317,1.0444756732120475e-05,0.003828114707864838,1.4626126126126126e-05,0.0004179967649252905,0.0008006359254935941,0.0006170981051547291
2020-12-31,0.00028513333333333334,0.00013395801669008632,0.0029508934010152284,0.0029508934010152284,0.0017063942782406256,0.003006862681253005,0.011461535542145813,0.00046463422514880597,4.4614814901381044e-05,0.01657997024993381,6.29864864864865e-05,0.00042706826893958974,0.0005350403540558153,0.001176538532181316
2020-09-30,0.00029226666666666665,0.00013994436637893953,0.0014876142131979696,0.0014876142131979696,0.0007011941272846545,0.0010640338868210032,0.011461535542145813,0.00016862367792536403,1.6193024947630136e-05,0.0059142006044660906,2.2432432432432434e-05,0.0004267787371391008,0.000927659894442097,0.0006234413965087282
2020-06-30,0.00029153333333333334,0.00013928120788047376,0.002772045685279188,0.002772045685279188,0.0018996324886748882,0.002912311484802077,0.011954912899920301,0.00047636473275004224,4.5741460863569564e-05,0.016762870484890266,6.349549549549549e-05,0.00043011130725085123,0.0005883922113449681,0.0013657011609169937
2020-03-31,0.0002966,0.0001436544693298156,0.0031401827411167513,0.0031401827411167513,0.0022276612704611124,0.0033012138289722367,0.012372386048806406,0.0005873592125892035,5.639986034702886e-05,0.02034029675882877,7.722972972972973e-05,0.000427582335605764,0.0008847814722248082,0.0016044740086003672
