Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.1683823488072683,0.007302897200408181,0.0007815008104585259,1.0,0.357243,0.357243,0.3619965876474359,0.1821626299727114,0.16385386396516952,0.027354583108229788,0.0018396440985112312,0.010338395280417164,0.0008667701830688888,0.004569716984457327,0.05499624342599549,0.008246010035327942,0.003736113921900274,0.00017389789161874892,-0.0002927599453692671
2021-12-31,0.16954050452861377,0.008210952866882589,0.0009159218098786564,1.0,0.384536,0.384536,0.3860837262737833,0.21835726087298596,0.17226568995297795,0.022852512155591576,0.0017178253779370372,0.011071483465190254,0.0010789481296049899,0.006005563708999892,0.05265550921008316,0.009846646502998806,0.003681807505668767,0.0027325666492420283,0.0025520780248432704
2020-12-31,0.194452096767846,0.01189641658162888,0.0016035185888273746,1.0,0.35143500000000005,0.35143500000000005,0.3552413088673614,0.20838699258363597,0.17213391052346408,0.016495587970466415,0.0015401030856487066,0.012349246275970649,0.0009834562207134481,0.008124854990701974,0.03868882613539211,0.0074271724525099125,0.003421914307450274,0.002043491897543126,0.002306684481573247
2019-12-31,0.1396477182645655,0.01117766242217194,0.0014478857650306633,1.0,0.38180100000000006,0.38180100000000006,0.38247260512385467,0.20602719333479647,0.17411965119738299,0.01552314064469656,0.0015365083247271846,0.012378172131016597,0.0008851704207797125,0.025705094760066015,0.034769035467240084,0.006956133226369561,0.0032163866135858366,-0.00023408259278619967,-0.00037993191542984637
2018-12-31,0.15675019255744396,0.013058846148158007,0.0018838006727246684,1.0,0.38435,0.38435,0.38027093394606043,0.196064689245651,0.17148971837661317,0.01602737259139204,0.0017952303233873803,0.01059412155280194,0.0008719766811992826,0.015602283894023041,0.03492188916811317,0.006152659229030366,0.003040880117585364,-0.0017553929255967938,-0.001984348332076283
2017-12-31,0.0657337703590845,0.012768978215537512,0.002185532916103898,1.0,0.38632399999999995,0.38632399999999995,0.3841949491856194,0.20015642275345455,0.20593674813614116,0.011129119394921665,0.00169286362686516,0.011234771080162773,0.0010297953688462084,0.01559664426696662,0.029342729086245762,0.007393538657272458,0.0029407937012061363,0.00361718069350061,0.0037622933047701825
2016-12-31,0.16886585071035426,0.015688362394072494,0.0026917566798775818,1.0,0.372319,0.372319,0.37449237926948264,0.18807325678177006,0.14613377252268814,0.01003061408247794,0.0019476213097427428,0.009765275604461188,0.0007139936470204631,-0.009213442453919482,0.018626130210627218,0.004235698993311442,0.002665722241507929,-0.0014378811639658479,-0.0013094326965307262
2015-12-31,0.15665461659985722,0.016543177011698242,0.0030242341518475855,1.0,0.40908700000000003,0.40908700000000003,0.41366881159210783,0.208934109891384,0.16593744945156005,0.009112191608139744,0.0017122484591242085,0.011107683436062771,0.000771015319726317,-0.006779916265482344,0.019276406124510998,0.004292834922011118,0.002582784675495417,-9.398849973863042e-05,-0.00044156753881876795
2014-12-31,0.1574360906060078,0.01787124539686765,0.0036389003885577225,1.0,0.403754,0.403754,0.4126549966998708,0.2052983937422617,0.16812679782773207,0.008319827120475418,0.0017560239122152662,0.010830724190188504,0.000780685469662945,-0.004483220753827567,0.0176325811549522,0.0039030150828886197,0.002463843239210878,-0.0010143927513504094,-0.0010213797410414307
2013-12-31,0.13500385114887922,0.015448777674253514,0.002605479371739129,1.0,0.37888,0.37888,0.39237679676340065,0.20201154898899762,0.16289521103372762,0.008337835404285971,0.0015220620892481707,0.012495550614119942,0.0007288637212262092,-0.002957391765447291,0.017385165418793234,0.004398885185019093,0.0023601332437163474,0.002916396584770866,0.003213539823172845
2012-12-31,0.1488342544231991,0.016229646390700563,0.0029074499502237134,1.0,0.377423,0.377423,0.39459653781263254,0.19236582426819826,0.14889039458041542,0.00839186025571763,0.0013941625114142057,0.013641914044766678,0.0006269360021457082,-0.0019993717393485223,0.01576854322650846,0.0035740682608255145,0.0022380010488141752,-0.0008781669280362432,-0.0007570099866017572
2011-12-31,0.12781878798441548,0.015327506396320452,0.0025730657974108702,1.0,0.35778,0.35778,0.3800626549015953,0.17869358532131366,0.14555179384041456,0.009094183324329192,0.0015565650749154896,0.01221863789777122,0.0006084765996834028,-0.001857281025792385,0.016842405243659164,0.0037032884716637353,0.00269594877059775,0.0007635825056630075,0.0005748087090431653
2010-12-31,0.11377474433431345,0.013523226407560228,0.002016553326407315,0.952624,0.348119,0.348119,0.3765751697141346,0.18157358598385875,0.1354839585409472,0.00869800108049703,0.001381026515897242,0.01377146775372046,0.0005118868559588108,-0.0019905753155537893,0.014879919168890388,0.0035099564338543663,0.0029639296555901058,0.001004286461055933,0.0009888385039184765
2009-12-31,0.07138399608700786,0.014233107058875726,0.0024269663778283524,0.8985110000000001,0.271915,0.271915,0.3272006725796358,0.14008584099746163,0.10529346091241137,0.004754186925985953,0.0009190829395334336,0.020693091404616254,0.00024017602170951948,-0.0005997603933175067,0.0065234850643799075,0.0015741446635208687,0.005859791271207097,0.0034953824708137305,0.0035446969458307006
