Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.01239907546788431,0.00019473333333333334,8.359381721200999e-05,0.004306065782163445,0.0007457055837563452,0.0007457055837563452,0.0004841880904115189,0.0008509827192725076,0.029716497779801888,0.00015241947647165523,0.0011714437162596673,0.006413915066899359,0.00030040711873149814,-0.00021055132246689085,0.01164294292873158,5.054504504504505e-05,0.0008626009114342903,0.0019188765316279835,0.0014946498597848583
2022-06-30,0.011371468818384179,0.00019933333333333332,8.904247082102608e-05,0.004340027249498428,0.000800253807106599,0.000800253807106599,0.0005097040197717725,0.0006311778948346597,0.03153819879312308,0.0001599274977625432,0.001246514414560666,0.006027671902268761,0.00024069333932682046,-0.00013726090271914268,0.009182103403862904,4.01036036036036e-05,0.0008545087930512368,0.0014694139889285943,0.0010812944858809696
2022-03-31,0.010603117847713341,0.00020360000000000002,9.393550514754382e-05,0.004255832506254058,0.000605522842639594,0.000605522842639594,0.0002769969230657173,6.15951069280227e-05,0.029185168317583207,0.00015580805245249846,0.00118938175647496,0.00631697498545666,0.00011508783951907571,-5.882479687504565e-05,0.004319259394740914,1.9e-05,0.0008472350451654837,0.0013450755161523642,0.0010044175817101135
2021-12-31,0.008842313539926002,0.00020093333333333333,0.00010002939405236444,0.004082130645462605,9.765482233502538e-05,9.765989847715736e-05,-0.0002687844812163155,-0.00022218287263832376,0.04508710007969942,0.0002837101850627584,0.001983857557610258,0.003787234438627109,-0.00014736094847691962,0.00010067321204755213,-0.005370615990085016,-2.4472972972972975e-05,0.0008952559623608659,0.0018443987711169515,0.0011557098143025126
2021-09-30,0.011346359309538727,0.00022453333333333333,0.00010578274210662154,0.004310976533666639,0.0007318730964467005,0.0007318730964467005,0.0005150894514280044,0.0006329852114670216,0.026642377319822382,0.00012969608460011814,0.0010859689546337994,0.0069186736474694584,0.00024205779255345863,-9.990994136328178e-05,0.00865130901570256,3.8157657657657656e-05,0.0008990641918591339,0.0018043848781500867,0.0013968495617448407
2021-06-30,0.011482578395025304,0.00023393333333333332,0.0001118407846061197,0.004372796018822721,0.0006471472081218273,0.0006471472081218273,0.0004598056965393481,0.0005888340027234139,0.027629132035371363,0.00013016118326415543,0.0011134141561631966,0.006747941826643397,0.0002180661566517379,-7.995351718052921e-05,0.00764599723475309,3.364414414414414e-05,0.0008906603836296357,0.001777887982583662,0.0014962593516209479
2021-03-31,0.015022391404512931,0.00025146666666666664,0.00011284448395514899,0.004427288930484569,0.0008200304568527918,0.0008200304568527918,0.0006086311671272888,0.0009069802665901789,0.025314053664275683,0.00011541091134754364,0.0010406754030901862,0.007219862710878417,0.00029438078364717966,-9.851852446994685e-05,0.010294853085066514,4.3585585585585587e-05,0.0008824796330627589,0.0009518293599925521,0.0005653103384287952
2020-12-31,0.012480053633910894,0.00025646666666666665,0.00011938645292650054,0.004196282798434644,0.0005859238578680203,0.0005859238578680203,0.000427006005006676,0.001170914348557476,0.03241109719533948,0.00017547508167464754,0.001287502836452609,0.0058357184409540425,0.0005185301276010127,-0.00014801790654937375,0.017484239243739503,7.584234234234234e-05,0.0008680636083639238,0.0018625706285493309,0.0015178454774226167
2020-09-30,0.014272872565476182,0.0002650666666666667,0.00012508603137277393,0.004289252391329085,0.0007872182741116751,0.0007872182741116751,0.0006035826094715312,0.0009197046537305723,0.030475539868685717,0.00015182149247503583,0.0012906419934902852,0.005821282140779523,0.00039264036670438494,-0.0001120309719905223,0.013101028717894932,5.622072072072072e-05,0.0008464314466988204,0.0016230243699825978,0.0012973450958783756
2020-06-30,0.013671499828627602,0.0002666,0.0001263585787617218,0.003978378088920504,-0.0007108527918781726,-0.0007108527918781726,-0.0008238845487276861,-0.0012329411626972775,0.019659190102091162,0.00011295253269477502,0.0010330517359986868,0.007272879581151833,-0.0003388581686877314,8.891007867896471e-05,-0.011260515164731717,-4.8333333333333334e-05,0.0008313388629968019,-0.00023140025351083866,-0.0006678444359867228
2020-03-31,0.01058114702747357,0.0002626666666666667,0.0001459127928651315,0.004423516110246675,-0.0012976345177664976,-0.0012976345177664976,-0.0012859800779999883,-0.002085848271744324,0.02652852100648981,0.00013142359392368528,0.0015397116818796194,0.004879748691099477,-0.0008119254728067314,0.00022420985050120224,-0.02552289642346904,-0.00011695945945945945,0.0008487994032099622,0.0019545936307192114,0.001490105412247665
2019-12-31,0.008616327960316932,0.0002344,0.00011890252645464714,0.004418544506804159,0.0008042741116751269,0.0008042741116751269,0.0006193428498721018,0.00110391192587514,0.032752666135337206,0.0001621865484164387,0.001397821783776657,0.005374864456079116,0.0004914684719393561,-0.00013145420229813864,0.016684850104943805,7.574324324324324e-05,0.0008886735455089334,0.0018405495599366935,0.0013568016178233235
2019-09-30,0.0073213050416127325,0.00022953333333333332,0.00012377763757850363,0.004362597233792541,0.0006593299492385786,0.0006593299492385786,0.0004440727702469241,0.0016668727641773746,0.02952673725758093,0.00015069196714808807,0.0014748656665013377,0.005094171029668412,0.0006773941748080622,-0.00016436431603642664,0.02272439492637306,0.00010557657657657657,0.0008683235961031383,0.002489275918618724,0.0019359346508444153
2019-06-30,0.00749518839036749,0.00024366666666666666,0.00013401178629807005,0.004306394382635777,0.0005225228426395938,0.0005225228426395938,0.0003211774929927932,0.0004919486605003267,0.031196629853125355,0.0001647113697354984,0.0014301999463652596,0.005253398487492729,0.00021433286101774188,-4.4147357257426004e-05,0.006969394267676413,3.2324324324324325e-05,0.0008407737589647762,0.0013043454908728937,0.000737620640880714
2019-03-31,0.012524623012111573,0.00027913333333333336,0.0001368436523185455,0.004380536385504338,0.0008998578680203046,0.0008998578680203046,0.0006721956491357134,0.0009115314849923206,0.030855060913127633,0.00015913018576705067,0.0014460751119557934,0.005195792902850494,0.0004043329728271035,-8.095599470604218e-05,0.01296417329733311,5.586936936936937e-05,0.0008323182486280477,0.0012335379084639675,0.0008376931626893284
2018-12-31,0.01147818423097735,0.0002848666666666667,0.00014207722749562675,0.004370994801418823,-0.0019375634517766497,-0.0019375634517766497,-0.0019033699691396102,-0.0031836870283690174,0.03256290561311625,0.00017175429236234907,0.0014559410340742043,0.005160470040721349,-0.0015167603180616274,0.00027452910946397215,-0.04784439922388907,-0.00020646846846846846,0.0008165239934707625,0.001724983707989888,0.0012519952964967992
2018-09-30,0.01184854948644777,0.00027526666666666667,0.0001348721000258094,0.004332554631349824,0.0006171421319796954,0.0006171421319796954,0.0003807040393468833,0.0006461778911761241,0.0274773236175946,0.00015833287377155816,0.0013046336648582131,0.005759022687609075,0.0002513247040510427,-4.7757371953125686e-05,0.008167838464558921,3.507207207207207e-05,0.0008850913280794144,0.0020947765309118514,0.0015774913513482809
2018-06-30,0.015155471801393828,0.00029246666666666666,0.0001415753778211121,0.004315954222303087,0.0007484263959390863,0.0007484263959390863,0.0004938754941008356,0.0006742681282272858,0.029906258302022846,0.0001796609696509833,0.0013484921731846031,0.005571704479348458,0.0002909317491020666,-5.15591173231038e-05,0.009278030100518388,3.8815315315315315e-05,0.0008747169309629148,0.0017206869141142514,0.0013909796503426325
2018-03-31,0.010586796666963797,0.00029433333333333335,0.00016596885664305584,0.004348546521003351,0.0007673604060913706,0.0007673604060913706,0.0005040636564395058,0.000633570577177908,0.028160461497590043,0.0001799931829824385,0.001275663729910516,0.005889535776614311,0.000278272655277146,-4.6192484449729316e-05,0.008290624636277942,3.694144144144144e-05,0.0008718984275173387,0.0021460695078022616,0.0018667265018925733
