Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.00025053333333333337,0.0001315383843308193,9.550761421319797e-05,9.550761421319797e-05,8.565249079628365e-05,0.00010875363201130926,0.013017571824357659,0.00029927007437596635,4.4740809344478306e-05,0.0007865989125749667,4.44009009009009e-05,0.00047523986084747134,0.004903716010570112,0.00518635075182204
2022-06-30,0.00018559999999999998,8.52427518568438e-05,-6.548223350253807e-07,-6.548223350253807e-07,-5.872533251512406e-07,4.8446329647236676e-05,0.008918744544384986,6.998508008298151e-05,8.930997408531686e-06,0.0002660367053912082,1.2004504504504505e-05,0.0006920755441646786,0.004918933822212992,0.0052024456701829334
2022-03-31,0.0001414,5.9755957672564595e-05,0.0002303553299492386,0.0002303553299492386,0.00020658570461521935,0.00028142919965141474,0.008273558768833731,0.00023550083676989196,2.7516090768588015e-05,0.0011907700611500714,4.4103603603603604e-05,0.000983289878943209,0.0021061451313744723,0.0022275367011476625
2021-12-31,0.00011886666666666665,4.814172234808294e-05,0.000330005076142132,0.000330005076142132,0.00029595291411943644,0.00042834135894113197,0.010019355573266537,0.00033874446425217824,3.798641159061228e-05,0.0020387620595845473,6.616216216216216e-05,0.0012122858978809521,0.00542711921454608,0.005739921267446419
2021-09-30,0.00011740000000000001,4.73531014309885e-05,0.0006131624365482233,0.0006131624365482233,0.0005498921775580915,0.0006583388638197892,0.008425367186610497,0.00043431304233462493,4.86064649392159e-05,0.002668041189644521,8.505855855855856e-05,0.0012127305360031316,0.003726304972106646,0.003941077450640673
2021-06-30,0.0001206,4.8751111238565005e-05,0.0012295736040609138,0.0012295736040609138,0.0011026978599851503,0.001329585041564624,0.009108505066605944,0.0009313909330946044,0.00010444026329551795,0.005644326831208663,0.00018132882882882883,0.0011909994017327591,0.0023148081839600683,0.0024482264346726203
2021-03-31,0.00012553333333333334,5.093774196323593e-05,9.491878172588831e-05,9.491878172588831e-05,8.51244180387833e-05,0.0001363536252796036,0.007666325097726669,0.00010402060779189966,1.179600148417802e-05,0.000603698677618511,2.006756756756757e-05,0.0011123353841835867,0.0015011028437614132,0.001587621682316608
2020-12-31,0.00011406666666666667,4.550701155688108e-05,4.287309644670051e-05,4.287309644670051e-05,3.844915956765409e-05,4.672681787150783e-05,0.00926031348438271,4.002396131471891e-05,4.459107681789895e-06,0.0002545255017925502,7.882882882882883e-06,0.0012377484470902794,0.005054730411990919,0.005346069147556318
2020-09-30,0.0001158,4.620601646066932e-05,0.0002925532994923858,0.0002925532994923858,0.00026236566580187167,0.00028920724653481794,0.007780181411059244,0.00018262827423766388,2.0162762908404596e-05,0.0011613525408423898,3.586936936936937e-05,0.0012000856777776956,0.0037143097558704945,0.003928390867932675
2020-06-30,0.00011286666666666667,4.4682544234464166e-05,7.092893401015228e-05,7.092893401015228e-05,6.36100055220022e-05,3.529023529506456e-05,0.006983187217731223,3.742771003625466e-05,4.106688442401914e-06,0.0002494094113042577,7.391891891891892e-06,0.0012359654629923702,0.0008429772484764284,0.0008915638012031425
