Date,long-term-debt-capital-annual,debt-equity-ratio-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.01065412544182676,0.0016330721418913751,0.040902,0.040902,0.03499468365361388,0.021171421117796376,0.01904750054578176,0.018890689717269944,0.0006162600514338906,0.0005507545131541589,0.004970336019067852,0.004980874412239047,0.0005173726466308692,0.0006395539292559679,0.0006801785691121394
2021-12-31,0.005273821672064717,0.0006401680929831047,0.114322,0.114322,0.10657134650975678,0.05917459305238661,0.05055013669994898,0.016855753646677473,0.0006379866629502437,0.0004374778007468632,0.011211430347936476,0.006622701898274795,0.0012122858978809521,0.000607388046698031,0.0006459695009293525
2020-12-31,0.005060857476670068,0.000605132832495943,0.102105,0.102105,0.09434470086754403,0.052850910792445326,0.04327568596000466,0.015361066090401585,0.0004760593120059743,0.0003243327829274235,0.008826653540247158,0.004984694547006758,0.0012377484470902794,-0.0006455131556020213,-0.0006865163271395031
2019-12-31,0.005291568688347605,0.0006406447631938144,0.097601,0.097601,0.08778248439809258,0.050519580277689206,0.046476285924033967,0.016927786781919682,0.0005851722614608698,0.0004010177667619128,0.010337055364128605,0.006070194145892608,0.0010712942514642775,0.0010526224080850324,0.0011194852702720234
2018-12-31,0.00614638330597335,0.0007786407891942677,0.092831,0.092831,0.08289696178887923,0.048050564612638874,0.04147262664116292,0.01779218440482622,0.0006365535611921303,0.0004562365327758779,0.009660872043317186,0.006370656050013869,0.0008160719693332644,6.555148980658651e-05,6.971533830099904e-05
2017-12-31,0.0065693538607155,0.0008270228155813005,0.056749999999999995,0.056749999999999995,0.050171473569484364,0.02937455744058834,0.03546450269384302,0.015595173779938772,0.0005590082935833855,0.0003934685681815805,0.009008005388740642,0.005493519888784251,0.0008333079746807395,-0.0006756926293779405,-0.0007186128093131688
2016-12-31,0.006134551961784758,0.0007436055287071059,0.070426,0.070426,0.05981317655025231,0.036453437573759906,0.006950375147191402,0.012173599855933729,0.0003483949260309129,0.00023763901041587988,0.005171118422757067,0.003488447414183994,0.0009128967213478,0.0003045129813556369,0.00032385572890703326
2015-12-31,0.007237824807370927,0.0008868449270253658,0.092121,0.092121,0.08066580818926573,0.04768305913628966,0.048081958887080306,0.012587790383576446,0.00039019153602213024,0.00026686746217944473,0.005992383222363274,0.0037232196095822265,0.000920455569424851,-0.0006549573096358251,-0.0006965603764109388
2014-12-31,0.006510197139772541,0.0007810241402478161,0.120083,0.120083,0.1155273454217603,0.06215656354428493,0.04772790771594011,0.01464073473797947,0.0005743122426333311,0.00039167519776460056,0.009099976683333766,0.0056580348230198,0.0009469314799358893,-4.119184526921066e-05,-4.3808362504934e-05
2013-12-31,0.007956578966827868,0.0010062508148081415,0.059413999999999995,0.059413999999999995,0.06413377791557376,0.030753479396918335,0.026919200545668643,0.013866378534125697,0.0003589985642686974,0.00025477480031808116,0.004961268426643178,0.003315212607109105,0.0008175225827418366,-0.0005170935703084161,-0.0005499394947954406
2012-12-31,0.007808687164470474,0.001211695675624015,0.021158999999999997,0.021158999999999997,0.0224960388939717,0.010952180808553456,0.009975646256502721,0.014658743021790023,0.00013323244647562148,9.273235670176327e-05,0.002033731443819788,0.0012387202216342537,0.0008773345347918251,0.0022015682174594876,0.0023414124305302037
2011-12-31,0.009722407086975167,0.0017589130775187314,0.13075,0.13075,0.12708445477491598,0.06767794511642158,0.049559811459267716,0.015883306320907616,0.0007257740064266067,0.0005386850915141818,0.010397937770408561,0.006155150621270178,0.0008082915407966557,0.00022366265899982578,0.00023786977204455706
2010-12-31,0.011878669565345992,0.002271571889136996,0.07137299999999999,0.07137299999999999,0.05890492774904562,0.03694361741334117,0.027549818845702692,0.01287592292454529,0.00035139918063393057,0.0002725884300107176,0.0046413119510868165,0.0026563224060869696,0.0007341684454653559,0.0015089039902422023,0.001604749982858403
2009-12-31,0.010529896327846545,0.002335922367582803,-0.107263,-0.107263,-0.11246878191947683,-0.0555207604361203,-0.03294089833980542,0.013578245993156851,-0.00045844793764824053,-0.0003180269361912608,-0.005610248970180575,-0.003729614182997743,0.0006043149101491236,0.00161927165011326,0.0017221282265581712
