,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,28541.40000,6629.80000,21911.60000,7190.80000,6440.40000,-244.60000,14784.30000,7127.30100,-320.90000,6806.40000,561.60000,6244.80000,6244.80000,,6244.80000,8649.80100,7127.30100,901.73600,904.61900,6.93000,6.90000
2021-12-31,28318.40000,7312.80000,21005.60000,6930.70000,6431.60000,-316.10000,14648.50000,6357.10200,-201.60000,6155.50000,573.80000,5581.70000,5581.70000,,5581.70000,7904.70200,6357.10200,906.96300,911.68100,6.15000,6.12000
2020-12-31,24539.80000,5483.30000,19056.50000,5976.30000,6121.20000,-131.20000,12998.50000,6058.00200,1171.90000,7229.90000,1036.20000,6193.70000,6193.70000,,6193.70000,7381.90200,6058.00200,907.63400,912.50500,6.82000,6.79000
2019-12-31,22319.50000,4721.20000,17598.30000,5595.00000,6213.80000,-575.60000,12624.00000,4974.30100,291.60000,5265.90000,628.00000,4637.90000,4637.90000,3680.50000,8318.40000,6206.90100,4974.30100,931.05900,935.68400,8.93000,8.89000
2018-12-31,21493.30000,4681.70000,16811.60000,5051.20000,5975.10000,-266.90000,13277.10000,3534.50000,145.60000,3680.10000,529.50000,3150.60000,3150.60000,81.40000,3232.00000,5143.50000,3534.50000,1027.72100,1033.66700,3.14000,3.13000
2017-12-31,19973.80000,4447.70000,15526.10000,5096.20000,5982.40000,-1331.60000,13522.80000,2003.30100,301.50000,2304.80000,2391.20000,-86.39990,-86.40000,-117.70000,-204.10000,3570.60100,2003.30100,1052.02300,1052.02300,-0.19000,-0.19000
2016-12-31,21222.10000,5710.10000,15512.00000,5310.30000,6528.00000,-382.50000,12250.80000,3261.19900,112.80000,3374.00000,636.40000,2737.60000,2737.60000,,2737.60000,4757.79900,3261.19900,1058.32400,1061.82500,2.59000,2.58000
2015-12-31,19958.70000,5037.20000,14921.50000,4796.40000,6533.00000,-367.70000,12232.10000,2689.40000,100.60000,2790.00000,381.60000,2408.40000,2408.40000,,2408.40000,4117.10100,2689.40000,1061.91300,1065.72000,2.27000,2.26000
2014-12-31,19615.60000,4932.50000,14683.10000,4733.60000,6620.80000,-468.70000,12023.30000,2659.80100,340.50000,3000.30000,609.80000,2390.50000,2390.50000,,2390.50000,4038.80100,2659.80100,1069.93200,1074.28600,2.23000,2.23000
2013-12-31,23113.10000,4908.10000,18205.00000,5531.30000,7125.60000,-120.60000,12834.60000,5370.40000,518.90000,5889.30000,1204.50000,4684.80000,4684.80000,,4684.80000,6816.00000,5370.40000,1080.87400,1084.76600,4.33000,4.32000
2012-12-31,22603.40000,4796.50000,17806.90000,5278.10000,7513.50000,-281.10000,13072.70000,4734.20100,674.00000,5408.20000,1319.60000,4088.60000,4088.60000,,4088.60000,6196.40100,4734.20100,1113.17800,1117.29400,3.67000,3.66000
2011-12-31,24286.50000,5067.90000,19218.60000,5020.80000,7879.90000,-401.40000,13690.10000,5528.50000,-179.00000,5349.50000,1001.80000,4347.70000,4347.70000,,4347.70000,6902.10000,5528.50000,1113.92300,1113.96700,3.90000,3.90000
2010-12-31,23076.00000,4366.20000,18709.80000,4884.20000,7053.40000,-192.00000,12179.60000,6530.19900,-5.00000,6525.20000,1455.70000,5069.50000,5069.50000,,5069.50000,7858.39900,6530.19900,1105.78800,1105.81300,4.58000,4.58000
2009-12-31,21836.00000,4247.00000,17589.00000,4326.50000,6892.50000,-692.70000,12001.70000,5587.30000,-229.50000,5357.80000,1029.00000,4328.80000,4328.80000,,4328.80000,6885.10000,5587.30000,1098.33800,1098.36700,3.94000,3.94000
