,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,11570.00000,,11570.00000,174.00000,5465.00000,-54.00000,,4174.00000,-493.00000,3681.00000,1107.00000,2574.00000,2574.00000,,2223.00000,5877.00000,4174.00000,,309.60000,,7.18000
2021-12-31,7583.00000,,7583.00000,162.00000,3775.00000,-147.00000,,1971.00000,-481.00000,1490.00000,600.00000,890.00000,890.00000,,559.00000,3499.00000,1971.00000,307.40000,309.30000,1.82000,1.81000
2020-12-31,4804.00000,,4804.00000,351.00000,2635.00000,-2126.00000,,-2382.00000,-468.00000,-2850.00000,-11.00000,-2839.00000,-2839.00000,,-3093.00000,-308.00000,-2382.00000,304.80000,304.80000,-10.15000,-10.15000
2019-12-31,6510.00000,,6510.00000,233.00000,3554.00000,,,601.00000,-380.00000,221.00000,461.00000,-240.00000,-240.00000,,-412.00000,2723.00000,601.00000,301.20000,301.20000,-1.37000,-1.37000
2018-12-31,6466.00000,,6466.00000,362.00000,3549.00000,,,672.00000,-452.00000,220.00000,335.00000,-115.00000,-115.00000,,-328.00000,2555.00000,672.00000,298.20000,298.20000,-1.10000,-1.10000
2017-12-31,5466.00000,,5466.00000,507.00000,3251.00000,-4203.00000,,-5378.00000,-400.00000,-5778.00000,-1837.00000,-3941.00000,-3941.00000,,-4120.00000,-2495.00000,-5378.00000,314.10000,314.10000,-13.12000,-13.12000
2016-12-31,4762.00000,,4762.00000,1442.00000,3454.00000,-67.00000,,-3445.00000,-409.00000,-3854.00000,2222.00000,-6076.00000,-6076.00000,,-6173.00000,-201.00000,-3445.00000,309.90000,309.90000,-19.92000,-19.92000
2015-12-31,6636.00000,,6636.00000,881.00000,4026.00000,-1616.00000,,-3842.00000,-416.00000,-4258.00000,-1299.00000,-2959.00000,-2959.00000,-48.00000,-3056.00000,113.00000,-3842.00000,283.60000,283.60000,-10.78000,-10.78000
2014-12-31,10737.00000,1719.00000,9018.00000,840.00000,2897.00000,0.00000,6961.00000,2057.00000,379.00000,2436.00000,744.00000,1692.00000,1692.00000,682.00000,2317.00000,5281.00000,2057.00000,303.70000,307.70000,7.63000,7.53000
2013-12-31,11905.00000,1725.00000,10180.00000,1031.00000,3289.00000,-289.00000,7296.00000,2884.00000,1717.00000,4601.00000,565.00000,4036.00000,4036.00000,1186.00000,5052.00000,5571.00000,2884.00000,336.60000,340.90000,15.01000,14.82000
2012-12-31,12245.00000,1333.00000,10912.00000,1070.00000,3328.00000,-582.00000,7846.00000,3066.00000,271.00000,3337.00000,1529.00000,1808.00000,1808.00000,255.00000,2025.00000,5932.00000,3066.00000,338.40000,340.30000,5.98000,5.95000
2011-12-31,21451.00000,10528.00000,10923.00000,1195.00000,3779.00000,-358.00000,7705.00000,3218.00000,-978.00000,2240.00000,709.00000,1531.00000,1531.00000,145.00000,1703.00000,5591.00000,3218.00000,336.90000,339.90000,5.05000,5.01000
2010-12-31,33862.00000,23407.00000,10455.00000,865.00000,3607.00000,-745.00000,7534.00000,2921.00000,390.00000,3311.00000,1173.00000,2138.00000,2138.00000,,2125.00000,5238.00000,2921.00000,326.00000,328.30000,6.52000,6.47000
2009-12-31,29614.00000,20961.00000,8653.00000,829.00000,3460.00000,-237.00000,6726.00000,1927.00000,-405.00000,1522.00000,715.00000,807.00000,807.00000,,740.00000,4127.00000,1927.00000,323.90000,326.00000,2.28000,2.27000
