,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-09-30,1933.34700,385.98000,1547.36700,338.82200,689.97900,,1100.00500,447.36210,-50.26400,397.09800,84.01700,313.08100,313.08100,313.08100,569.40200,447.36210,117.19400,118.23300,2.67000,2.65000
2021-09-30,1807.15900,371.10200,1436.05700,299.91700,723.78500,,1055.30900,380.74800,11.00700,391.75500,-85.16800,476.92300,476.92300,476.92300,503.28200,380.74800,116.83600,118.36700,4.08000,4.03000
2020-09-30,1458.41500,334.27100,1124.14400,256.57500,595.27700,,913.28100,210.86320,-76.15700,134.70600,4.01100,130.69500,130.69500,130.69500,330.36720,210.86320,115.66300,116.26700,1.13000,1.12000
2019-09-30,1255.63100,325.37800,930.25300,246.88800,545.36800,,867.21100,63.04200,-42.74200,20.30000,47.76000,-27.46000,-27.46000,-27.46000,140.86600,63.04200,117.72400,117.72400,-0.23000,-0.23000
2018-09-30,1241.82400,326.50200,915.32200,249.78600,557.80900,,842.70900,72.61290,-43.95700,28.65600,-23.33100,51.98700,51.98700,51.98700,160.02090,72.61290,116.39000,118.15800,0.45000,0.44000
2017-09-30,1164.03900,328.50200,835.53690,236.02800,517.69300,,793.77100,41.76590,-43.17200,-1.40600,-7.64500,6.23900,6.23900,6.23900,128.50790,41.76590,115.52300,117.35600,0.05000,0.05000
2016-09-30,1140.53300,325.66500,814.86790,229.33100,513.08000,,851.88200,-37.01390,-30.17800,-67.19200,-12.72700,-54.46500,-54.46500,-54.46500,49.54010,-37.01390,114.61200,114.61200,-0.48000,-0.48000
2015-09-30,1255.24200,334.73400,920.50790,227.51300,505.50900,-66.33200,878.89200,41.61580,-15.09100,26.52500,-21.03200,47.55700,47.55700,47.55700,126.04880,41.61580,114.77500,116.01200,0.41000,0.41000
2014-09-30,1356.96700,373.68300,983.28410,226.49600,499.67900,,786.70800,196.57590,-10.46400,186.11200,25.91800,160.19400,160.19400,160.19400,273.88290,196.57590,118.09400,119.98400,1.36000,1.34000
2013-09-30,1293.54100,373.03900,920.50200,221.91800,492.57700,,793.17800,127.32400,-1.09000,126.23400,-17.53500,143.76900,143.76900,143.76900,203.87500,127.32400,119.47300,121.24000,1.20000,1.19000
2012-09-30,1255.67900,372.12800,883.55100,214.96000,495.26400,,755.45500,128.09590,-7.36000,120.73600,156.13400,-35.39800,-35.39800,-35.39800,194.56700,128.09590,118.70500,118.70500,-0.30000,-0.30000
2011-09-30,1166.94900,356.76800,810.18100,211.40600,463.34200,,693.06700,117.11400,-12.56600,104.54800,19.12400,85.42400,85.42400,85.42400,179.50800,117.11400,117.57900,120.97400,0.73000,0.71000
2010-09-30,1010.04900,307.69500,702.35400,201.56700,410.40700,,627.57900,74.77500,7.36100,82.13600,57.76800,24.36800,24.36800,24.36800,136.95700,74.77500,115.63900,119.92500,0.21000,0.20000
2009-09-30,938.18500,309.75900,628.42600,188.50100,382.03900,,609.13100,19.29500,-2.12400,17.17100,-14.35100,31.52200,31.52200,31.52200,80.90500,19.29500,114.95000,117.35900,0.27000,0.27000
