,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,10580.00000,8443.00000,2137.00000,264.00000,726.00000,6.00000,935.00000,1202.00000,-225.00000,977.00000,181.00000,796.00000,796.00000,,793.00000,1679.00000,1202.00000,123.50000,124.90000,6.42000,6.35000
2021-12-31,10476.00000,7976.00000,2500.00000,254.00000,795.00000,17.00000,667.00000,1833.00000,-751.00000,1082.00000,215.00000,867.00000,867.00000,,857.00000,2371.00000,1833.00000,134.90000,137.10000,6.35000,6.25000
2020-12-31,8473.00000,6498.00000,1975.00000,226.00000,654.00000,-8.00000,1234.00000,741.00000,-211.00000,530.00000,41.00000,489.00000,489.00000,,478.00000,1315.00000,741.00000,135.50000,136.50000,3.53000,3.50000
2019-12-31,9273.00000,7039.00000,2234.00000,234.00000,691.00000,-3.00000,1114.00000,1120.00000,-218.00000,902.00000,140.00000,762.00000,762.00000,,759.00000,1731.00000,1120.00000,137.40000,138.50000,5.52000,5.48000
2018-12-31,10151.00000,7672.00000,2479.00000,235.00000,721.00000,53.00000,927.00000,1552.00000,-242.00000,1310.00000,226.00000,1084.00000,1084.00000,,1080.00000,2156.00000,1552.00000,141.20000,142.90000,7.65000,7.56000
2017-12-31,9549.00000,7186.00000,2363.00000,227.00000,729.00000,-4.00000,833.00000,1530.00000,-241.00000,1289.00000,-99.00000,1388.00000,1388.00000,,1384.00000,2117.00000,1530.00000,144.80000,146.10000,9.56000,9.47000
2016-12-31,9008.00000,6651.00000,2357.00000,223.00000,707.00000,4.00000,968.00000,1389.00000,-340.00000,1049.00000,190.00000,859.00000,859.00000,,854.00000,1969.00000,1389.00000,147.30000,148.40000,5.80000,5.75000
2015-12-31,9648.00000,7068.00000,2580.00000,242.00000,771.00000,,1196.00000,1384.00000,-255.00000,1129.00000,275.00000,854.00000,854.00000,,848.00000,1955.00000,1384.00000,148.60000,149.80000,5.71000,5.66000
2014-12-31,9527.00000,7306.00000,2221.00000,227.00000,755.00000,,1059.00000,1162.00000,-172.00000,990.00000,235.00000,755.00000,755.00000,2.00000,751.00000,1612.00000,1162.00000,149.50000,151.10000,5.03000,4.97000
2013-12-31,9350.00000,6574.00000,2776.00000,193.00000,645.00000,,914.00000,1862.00000,-183.00000,1679.00000,507.00000,1172.00000,1172.00000,0.00000,1165.00000,2295.00000,1862.00000,154.00000,156.50000,7.57000,7.44000
2012-12-31,8102.00000,6340.00000,1762.00000,198.00000,644.00000,,962.00000,800.00000,-151.00000,649.00000,206.00000,443.00000,443.00000,1.00000,437.00000,1160.00000,800.00000,145.50000,149.10000,3.00000,2.93000
2011-12-31,7178.00000,5609.00000,1569.00000,159.00000,481.00000,,632.00000,937.00000,-56.00000,881.00000,274.00000,607.00000,607.00000,40.00000,646.00000,1210.00000,937.00000,139.70000,143.10000,4.63000,4.52000
2010-12-31,5842.00000,4383.00000,1459.00000,152.00000,434.00000,,615.00000,844.00000,-224.00000,620.00000,202.00000,418.00000,418.00000,9.00000,425.00000,1124.00000,844.00000,144.20000,147.80000,2.95000,2.88000
2009-12-31,4396.00000,3364.00000,1032.00000,124.00000,367.00000,,687.00000,345.00000,-91.00000,254.00000,100.00000,154.00000,154.00000,-18.00000,136.00000,619.00000,345.00000,145.00000,146.80000,0.94000,0.93000
