,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,50582.00000,33416.00000,17166.00000,3942.00000,-7580.00000,13505.00000,3661.00000,-1747.00000,1914.00000,596.00000,1318.00000,1318.00000,1318.00000,5768.00000,3661.00000,638.00000,641.00000,2.07000,2.06000
2021-12-31,29899.00000,22495.00000,7404.00000,2689.00000,-850.00000,5518.00000,1886.00000,-1488.00000,398.00000,118.00000,280.00000,280.00000,280.00000,3884.00000,1886.00000,636.00000,641.00000,0.44000,0.44000
2020-12-31,17095.00000,17735.00000,-640.00000,2227.00000,929.00000,11829.00000,-12469.00000,-3118.00000,-15587.00000,-3202.00000,-12385.00000,-12385.00000,-12385.00000,-10157.00000,-12469.00000,636.00000,636.00000,-19.49000,-19.49000
2019-12-31,47007.00000,30367.00000,16640.00000,4369.00000,-3072.00000,10022.00000,6618.00000,-420.00000,6198.00000,1431.00000,4767.00000,4767.00000,4767.00000,9199.00000,6618.00000,651.00000,653.00000,7.32000,7.30000
2018-12-31,44438.00000,28048.00000,16390.00000,5379.00000,-3418.00000,11126.00000,5264.00000,-113.00000,5151.00000,1216.00000,3935.00000,3935.00000,3935.00000,7593.00000,5264.00000,691.00000,694.00000,5.69000,5.67000
2017-12-31,41138.00000,24553.00000,16585.00000,6902.00000,-1495.00000,10619.00000,5966.00000,-466.00000,5500.00000,2295.00000,3205.00000,3205.00000,3205.00000,8188.00000,5966.00000,720.00000,723.00000,4.45000,4.43000
2016-12-31,39450.00000,22567.00000,16883.00000,5198.00000,-2803.00000,9887.00000,6996.00000,-643.00000,6353.00000,2158.00000,4195.00000,4195.00000,4195.00000,8882.00000,6996.00000,751.00000,755.00000,5.59000,5.55000
2015-12-31,40704.00000,27362.00000,13342.00000,1672.00000,-2033.00000,5540.00000,7802.00000,-645.00000,7157.00000,2631.00000,4526.00000,4526.00000,4526.00000,9637.00000,7802.00000,797.00000,804.00000,5.68000,5.63000
2014-12-31,40362.00000,32172.00000,8190.00000,1700.00000,-1797.00000,5984.00000,2206.00000,-1134.00000,1072.00000,413.00000,659.00000,659.00000,659.00000,3977.00000,2206.00000,836.00000,845.00000,0.79000,0.78000
2013-12-31,37773.00000,29190.00000,8583.00000,1603.00000,-1520.00000,5183.00000,3400.00000,-873.00000,2527.00000,-8013.00000,10540.00000,10540.00000,10540.00000,5058.00000,3400.00000,849.00000,858.00000,12.41000,12.29000
2012-12-31,36670.00000,29296.00000,7374.00000,1590.00000,-1592.00000,5199.00000,2175.00000,-1150.00000,1025.00000,16.00000,1009.00000,1009.00000,1009.00000,3933.00000,2175.00000,845.00000,850.00000,1.20000,1.19000
2011-12-31,35115.00000,28065.00000,7050.00000,1682.00000,-1628.00000,5075.00000,1975.00000,-1206.00000,769.00000,-85.00000,854.00000,854.00000,854.00000,3691.00000,1975.00000,838.00000,844.00000,1.02000,1.01000
2010-12-31,31755.00000,24422.00000,7333.00000,1509.00000,-1646.00000,5116.00000,2217.00000,-1609.00000,608.00000,15.00000,593.00000,593.00000,593.00000,3944.00000,2217.00000,834.00000,843.00000,0.71000,0.70000
2009-12-31,28063.00000,23481.00000,4582.00000,1405.00000,-1558.00000,4906.00000,-324.00000,-1257.00000,-1581.00000,-344.00000,-1237.00000,-1237.00000,-1237.00000,1582.00000,-324.00000,827.00000,827.00000,-1.50000,-1.50000
