,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,14409.86000,7028.15400,7381.70700,4427.21500,,4427.21600,2954.49100,-155.83600,2798.65500,626.00500,2172.65000,2172.65000,2172.65000,3317.12800,2954.49100,64.37200,64.96200,33.75000,33.44000
2021-12-31,13327.56000,6307.61400,7019.95000,4102.78100,,4102.77600,2917.16900,-135.25400,2781.91400,617.22900,2164.68500,2164.68500,2164.68500,3249.77400,2917.16900,68.96700,69.61100,31.39000,31.10000
2020-12-31,11604.49000,5518.80100,6085.69200,3666.35600,,3666.35500,2419.33700,-152.93100,2266.40500,514.10300,1752.30200,1752.30200,1752.30200,2738.55200,2419.33700,73.81700,74.46200,23.74000,23.53000
2019-12-31,10149.99000,4755.29400,5394.69100,3473.96500,,3473.96500,1920.72700,-130.39700,1790.32900,399.28700,1391.04200,1391.04200,1391.04200,2195.51800,1920.72700,76.98500,77.78800,18.07000,17.88000
2018-12-31,9536.42800,4496.46200,5039.96600,3224.78200,,3224.78200,1815.18400,-121.09700,1694.08700,369.60000,1324.48700,1324.48700,1324.48700,2077.59100,1815.18400,81.40600,82.28000,16.27000,16.10000
2017-12-31,8977.72600,4257.04300,4720.68300,2995.28300,,2995.28300,1725.39900,-87.59600,1637.80400,504.00000,1133.80400,1133.80400,1133.80400,1962.11500,1725.39900,88.42600,89.50200,12.82000,12.67000
2016-12-31,8593.09600,4084.08500,4509.01100,2809.80500,,2809.80500,1699.20600,-62.01500,1637.19100,599.50000,1037.69100,1037.69100,1037.69100,1919.52300,1699.20600,95.44700,96.72000,10.87000,10.73000
2015-12-31,7966.67400,3804.03100,4162.64300,2648.62200,,2648.62200,1514.02100,-53.65500,1460.36600,529.15000,931.21590,931.21590,931.21600,1726.38300,1514.02100,99.96500,101.51400,9.32000,9.17000
2014-12-31,7216.08100,3507.18000,3708.90100,2438.52700,,2438.52700,1270.37400,-48.19200,1222.18200,444.00000,778.18200,778.18200,778.18200,1466.66500,1270.37400,104.26200,106.04100,7.46000,7.34000
2013-12-31,6649.23700,3280.23600,3369.00100,2265.51600,,2265.51600,1103.48500,-44.54300,1058.94200,388.65000,670.29200,670.29200,670.29200,1288.71900,1103.48500,109.24400,111.10100,6.14000,6.03000
2012-12-31,6182.18400,3084.76600,3097.41800,2120.02500,,2120.02500,977.39310,-35.87200,941.52100,355.77500,585.74600,585.74600,585.74600,1156.28700,977.39310,121.18200,123.31400,4.83000,4.75000
2011-12-31,5788.81600,2951.46700,2837.34900,1973.38100,2.79800,1970.58300,866.76560,-50.99300,815.77300,308.10000,507.67300,507.67300,507.67300,1034.44300,866.76560,134.66700,136.98300,3.77000,3.71000
2010-12-31,5397.52500,2776.53300,2620.99200,1887.31600,,1908.21600,712.77590,-23.40300,689.37300,270.00000,419.37300,419.37300,419.37300,882.06990,712.77590,138.65400,141.99200,3.02000,2.95000
2009-12-31,4847.06200,2520.53400,2326.52800,1788.90900,,1788.90900,537.61910,-40.72100,496.89800,189.40000,307.49800,307.49800,307.49800,693.55620,537.61910,136.23000,137.88200,2.26000,2.23000
