,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,24294.00000,10157.00000,14137.00000,1299.00000,-41.00000,3870.00000,10267.00000,-316.00000,9951.00000,2106.00000,7845.00000,7845.00000,,7845.00000,12890.00000,10267.00000,240.00000,252.00000,32.61000,31.13000
2021-12-31,14643.00000,7827.00000,6816.00000,943.00000,-51.00000,3492.00000,3324.00000,-578.00000,2746.00000,628.00000,2118.00000,2118.00000,,2118.00000,5935.00000,3324.00000,233.00000,246.00000,9.06000,8.61000
2020-12-31,6685.00000,4315.00000,2370.00000,486.00000,-47.00000,2172.00000,198.00000,-459.00000,-261.00000,-61.00000,-200.00000,-200.00000,,-200.00000,1918.00000,198.00000,165.00000,165.00000,-1.21000,-1.21000
2019-12-31,9325.00000,5346.00000,3979.00000,623.00000,-58.00000,2392.00000,1587.00000,-579.00000,1008.00000,235.00000,773.00000,773.00000,,770.00000,3408.00000,1587.00000,167.00000,167.00000,4.60000,4.59000
2018-12-31,9415.00000,4785.00000,4630.00000,665.00000,-191.00000,2390.00000,2240.00000,-989.00000,1251.00000,276.00000,975.00000,975.00000,,978.00000,3873.00000,2240.00000,171.00000,171.00000,5.71000,5.70000
2017-12-31,5455.00000,2398.00000,3057.00000,541.00000,-391.00000,2332.00000,725.00000,-416.00000,309.00000,-524.00000,833.00000,833.00000,,833.00000,2223.00000,725.00000,170.00000,170.00000,4.86000,4.85000
2016-12-31,3382.00000,1736.00000,1646.00000,461.00000,-151.00000,2092.00000,-446.00000,-513.00000,-959.00000,-403.00000,-556.00000,-556.00000,,-556.00000,1141.00000,-446.00000,166.00000,166.00000,-3.34000,-3.34000
2015-12-31,4561.00000,1456.00000,3105.00000,472.00000,-1155.00000,3012.00000,93.00000,-514.00000,-421.00000,-155.00000,-266.00000,-266.00000,-7.00000,-273.00000,1580.00000,93.00000,149.00000,149.00000,-1.83000,-1.83000
2014-12-31,5072.00000,1396.00000,3676.00000,553.00000,-177.00000,1777.00000,1899.00000,-302.00000,1597.00000,556.00000,1041.00000,1041.00000,-111.00000,930.00000,3042.00000,1899.00000,144.00000,144.00000,6.40000,6.38000
2013-12-31,3658.00000,924.00000,2734.00000,488.00000,-1592.00000,2969.00000,-235.00000,-339.00000,-574.00000,-213.00000,-361.00000,-361.00000,-438.00000,-838.00000,737.00000,-235.00000,136.00000,136.00000,-6.16000,-6.16000
2012-12-31,3009.00000,652.00000,2357.00000,413.00000,-97.00000,1199.00000,1158.00000,-326.00000,832.00000,288.00000,544.00000,544.00000,-301.00000,192.00000,1876.00000,1158.00000,123.00000,126.00000,1.54000,1.50000
2011-12-31,2513.24700,410.91000,2102.33700,329.41000,-435.09900,1254.08800,848.24900,-252.18100,596.06800,188.27800,407.79000,407.79000,474.12400,819.31100,1341.82500,848.24900,116.90400,119.21500,7.01000,6.88000
2010-12-31,2381.69500,364.76400,2016.93100,276.47300,-189.59700,965.92600,1051.00500,-269.43300,781.57200,269.62700,511.94500,511.94500,134.05000,591.31200,1508.44400,1051.00500,115.06200,116.33000,5.14000,5.08000
2009-12-31,1290.38100,345.88500,944.49600,229.23400,-100.18600,893.56900,50.92690,-276.10600,-225.17800,-83.19500,-141.98300,-141.98300,99.71600,-52.30200,512.85890,50.92690,114.17600,114.17600,-0.46000,-0.46000
